"","clean_name","incent_prop","Alea_cat","cur_munilevel_rate","av","eav","final_tax_to_dist","final_tax_to_tif","current_taxable_eav","pins_in_muni","all_exemptions","abatements","new_av","new_TEAV_noIncents","new_TEAV_noExemps","forgone_EAV_incent","forgone_TIF_EAV","munilevy","muni_exemptions","muni_abatements","muni_forgoneTIF","muni_forgone_EAV_incent","muni_current_TEAV","muni_TEAV_noExe","muni_TEAV_noInc","muni_TEAV_max","muni_TEAV_neither","muni_rate_noExe","muni_rate_noInc","muni_rate_neither","muni_rate_noTIFs","muni_rate_lowest","change_noExe","change_noInc","change_neither","change_max"
"62","Bridgeview","Non-Incentive","Non-Incentive",13.0215485155684,84995478,255215922,24857709.17,1349074.04,191195151.592393,27,53838051,0,84995478,191195151.592393,245033202.592393,0,103603.19576332,65534363.03,53838051,234286,370110.710276735,49964494.6906393,502002754.814746,555840805.814746,551967249.505386,606409697.215662,605805300.505386,11.7901316967797,11.8728716402513,10.8177269124798,13.0449647119199,10.8069450951892,1.23141681878875,1.14867687531714,2.20382160308867,2.21460342037918
"63","Broadview","Incentive","Industrial",12.1992153400868,2085871,6263244,776668.54,0,6130623.15019243,2,0,0,5214677.5,15326557.8754811,6130623.15019243,9195934.72528865,0,35666753.81,34364468,0,83301.2732106397,9195934.72528865,294668947.103648,329033415.103648,303864881.828937,338312651.102147,338229349.828937,10.8398576475173,11.737701834883,10.5451386250303,12.1005875294963,10.54254214077,1.35935769256957,0.461513505203879,1.65407671505654,1.65667319931684
"64","Broadview","Non-Incentive","Commercial",12.1992153400868,21827156,65540397,7110330.54,781565.21,60396388.239435,11,0,0,21827156,60396388.239435,60396388.239435,0,64066.8426789519,35666753.81,34364468,0,83301.2732106397,9195934.72528865,294668947.103648,329033415.103648,303864881.828937,338312651.102147,338229349.828937,10.8398576475173,11.737701834883,10.5451386250303,12.1005875294963,10.54254214077,1.35935769256957,0.461513505203879,1.65407671505654,1.65667319931684
"65","Broadview","Non-Incentive","Industrial",12.1992153400868,43030933,129208982,15592908.5,121454.75,128151726.240678,6,0,0,43030933,128151726.240678,128151726.240678,0,9955.94770762818,35666753.81,34364468,0,83301.2732106397,9195934.72528865,294668947.103648,329033415.103648,303864881.828937,338312651.102147,338229349.828937,10.8398576475173,11.737701834883,10.5451386250303,12.1005875294963,10.54254214077,1.35935769256957,0.461513505203879,1.65407671505654,1.65667319931684
"66","Broadview","Non-Incentive","Land",12.1992153400868,356881,1071608,122577.81,0,1034487.90841252,2,0,0,356881,1034487.90841252,1034487.90841252,0,0,35666753.81,34364468,0,83301.2732106397,9195934.72528865,294668947.103648,329033415.103648,303864881.828937,338312651.102147,338229349.828937,10.8398576475173,11.737701834883,10.5451386250303,12.1005875294963,10.54254214077,1.35935769256957,0.461513505203879,1.65407671505654,1.65667319931684
"67","Broadview","Non-Incentive","Non-Incentive",12.1992153400868,44459413,133498285,12064268.42,113190.21,98955721.56493,22,34364468,0,44459413,98955721.56493,133320189.56493,0,9278.4828240596,35666753.81,34364468,0,83301.2732106397,9195934.72528865,294668947.103648,329033415.103648,303864881.828937,338312651.102147,338229349.828937,10.8398576475173,11.737701834883,10.5451386250303,12.1005875294963,10.54254214077,1.35935769256957,0.461513505203879,1.65407671505654,1.65667319931684
"68","Brookfield","Non-Incentive","Commercial",12.4518805149081,12411311,37267442,3933437.91,546300.87,32713498.8925089,12,0,0,12411311,32713498.8925089,32713498.8925089,0,43872.9611439763,53101216.84,78748511,0,55387.0942765859,0,427235708.126583,505984219.126583,427235708.126583,506039606.220859,505984219.126583,10.4946389299773,12.4290212241031,10.4946389299773,12.4274101271764,10.4934902697763,1.95724158493083,0.022859290805064,1.95724158493083,1.95839024513187
"69","Brookfield","Non-Incentive","Industrial",12.4518805149081,3765428,11306450,1282841.76,20638.22,11134037.1858672,3,0,0,3765428,11134037.1858672,11134037.1858672,0,1657.43800507005,53101216.84,78748511,0,55387.0942765859,0,427235708.126583,505984219.126583,427235708.126583,506039606.220859,505984219.126583,10.4946389299773,12.4290212241031,10.4946389299773,12.4274101271764,10.4934902697763,1.95724158493083,0.022859290805064,1.95724158493083,1.95839024513187
"70","Brookfield","Non-Incentive","Land",12.4518805149081,258538,776308,92908.53,3103.06,747783.2553501,2,0,0,258538,747783.2553501,747783.2553501,0,249.204125937832,53101216.84,78748511,0,55387.0942765859,0,427235708.126583,505984219.126583,427235708.126583,506039606.220859,505984219.126583,10.4946389299773,12.4290212241031,10.4946389299773,12.4274101271764,10.4934902697763,1.95724158493083,0.022859290805064,1.95724158493083,1.95839024513187
"71","Brookfield","Non-Incentive","Non-Incentive",12.4518805149081,153292424,460291123,47792028.64,119631.33,382640388.792857,26,78748511,0,153292424,382640388.792857,461388899.792857,0,9607.49100160175,53101216.84,78748511,0,55387.0942765859,0,427235708.126583,505984219.126583,427235708.126583,506039606.220859,505984219.126583,10.4946389299773,12.4290212241031,10.4946389299773,12.4274101271764,10.4934902697763,1.95724158493083,0.022859290805064,1.95724158493083,1.95839024513187
"72","Buffalo Grove","Non-Incentive","Commercial",11.7714670881971,22703090,68170567,7993538.26,9595.11,68181472.1623638,10,0,0,22703090,68181472.1623638,68181472.1623638,0,815.115900856631,41682124.78,68405461,0,815.115900856631,0,354330844.588848,422736305.588848,354330844.588848,422737120.704749,422736305.588848,9.86007689165452,11.7636173696271,9.86007689165452,11.7635903082248,9.86005787958989,1.91139019654263,0.00784971857007655,1.91139019654263,1.91140920860726
"73","Buffalo Grove","Non-Incentive","Land",11.7714670881971,190244,571245,67227.82,0,567367.571638167,1,0,0,190244,567367.571638167,567367.571638167,0,0,41682124.78,68405461,0,815.115900856631,0,354330844.588848,422736305.588848,354330844.588848,422737120.704749,422736305.588848,9.86007689165452,11.7636173696271,9.86007689165452,11.7635903082248,9.86005787958989,1.91139019654263,0.00784971857007655,1.91139019654263,1.91140920860726
"74","Buffalo Grove","Non-Incentive","Non-Incentive",11.7714670881971,117892877,353996788,33621358.7,0,285582004.854846,15,68405461,0,117892877,285582004.854846,353987465.854846,0,0,41682124.78,68405461,0,815.115900856631,0,354330844.588848,422736305.588848,354330844.588848,422737120.704749,422736305.588848,9.86007689165452,11.7636173696271,9.86007689165452,11.7635903082248,9.86005787958989,1.91139019654263,0.00784971857007655,1.91139019654263,1.91140920860726
"75","Burbank","Incentive","Commercial",12.2889342611786,394119,1183421,46932.08,98498.53,381903.165432501,1,0,0,985297.5,954757.913581252,381903.165432501,572854.748148751,8015.22149167666,61709566.75,112532459,0,114214.935174158,572854.748148751,502155912.991399,614688371.991399,502728767.739547,615375441.674722,615261226.739547,10.0391628606997,12.2749225248177,10.0298156405885,12.2861311710382,10.0279540863801,2.24977140047888,0.0140117363608958,2.25911862059003,2.26098017479843
"76","Burbank","Non-Incentive","Commercial",12.2889342611786,40679296,122147708,13843456.16,1166804.91,112652122.330936,12,0,0,40679296,112652122.330936,112652122.330936,0,94947.6077584696,61709566.75,112532459,0,114214.935174158,572854.748148751,502155912.991399,614688371.991399,502728767.739547,615375441.674722,615261226.739547,10.0391628606997,12.2749225248177,10.0298156405885,12.2861311710382,10.0279540863801,2.24977140047888,0.0140117363608958,2.25911862059003,2.26098017479843
"77","Burbank","Non-Incentive","Industrial",12.2889342611786,446655,1341172,164816.62,0,1341171.9423875,1,0,0,446655,1341171.9423875,1341171.9423875,0,0,61709566.75,112532459,0,114214.935174158,572854.748148751,502155912.991399,614688371.991399,502728767.739547,615375441.674722,615261226.739547,10.0391628606997,12.2749225248177,10.0298156405885,12.2861311710382,10.0279540863801,2.24977140047888,0.0140117363608958,2.25911862059003,2.26098017479843
"78","Burbank","Non-Incentive","Land",12.2889342611786,530971,1594345,178375.35,17540.63,1451587.55199148,2,0,0,530971,1451587.55199148,1451587.55199148,0,1427.35160162845,61709566.75,112532459,0,114214.935174158,572854.748148751,502155912.991399,614688371.991399,502728767.739547,615375441.674722,615261226.739547,10.0391628606997,12.2749225248177,10.0298156405885,12.2861311710382,10.0279540863801,2.24977140047888,0.0140117363608958,2.25911862059003,2.26098017479843
"79","Burbank","Non-Incentive","Non-Incentive",12.2889342611786,166464869,499844047,47475986.54,120735.76,386329128.000651,25,112532459,0,166464869,386329128.000651,498861587.000651,0,9824.75432238344,61709566.75,112532459,0,114214.935174158,572854.748148751,502155912.991399,614688371.991399,502728767.739547,615375441.674722,615261226.739547,10.0391628606997,12.2749225248177,10.0298156405885,12.2861311710382,10.0279540863801,2.24977140047888,0.0140117363608958,2.25911862059003,2.26098017479843
"80","Burnham","Incentive","Commercial",24.0545197568389,68310,205115,48431.89,0,205114.97485878,3,0,0,170775,512787.43714695,205114.97485878,307672.46228817,0,11077166.81,11716086,0,0,1836433.41049322,45890863.2641573,57606949.2641573,47727296.6746505,59443382.6746505,59443382.6746505,19.2288724737107,23.2092902422513,18.634819069144,24.1380658852233,18.634819069144,4.82564728312824,0.845229514587562,5.41970068769492,5.41970068769492
"81","Burnham","Incentive","Industrial",24.0545197568389,339419,1019174,239941.45,0,1019173.96547003,3,0,0,848547.5,2547934.91367508,1019173.96547003,1528760.94820505,0,11077166.81,11716086,0,0,1836433.41049322,45890863.2641573,57606949.2641573,47727296.6746505,59443382.6746505,59443382.6746505,19.2288724737107,23.2092902422513,18.634819069144,24.1380658852233,18.634819069144,4.82564728312824,0.845229514587562,5.41970068769492,5.41970068769492
"82","Burnham","Non-Incentive","Commercial",24.0545197568389,4485814,13469552,3290609.95,0,13497012.6663228,8,0,0,4485814,13497012.6663228,13497012.6663228,0,0,11077166.81,11716086,0,0,1836433.41049322,45890863.2641573,57606949.2641573,47727296.6746505,59443382.6746505,59443382.6746505,19.2288724737107,23.2092902422513,18.634819069144,24.1380658852233,18.634819069144,4.82564728312824,0.845229514587562,5.41970068769492,5.41970068769492
"83","Burnham","Non-Incentive","Industrial",24.0545197568389,2409448,7234845,1752381.49,0,7331609.27677549,4,0,0,2409448,7331609.27677549,7331609.27677549,0,0,11077166.81,11716086,0,0,1836433.41049322,45890863.2641573,57606949.2641573,47727296.6746505,59443382.6746505,59443382.6746505,19.2288724737107,23.2092902422513,18.634819069144,24.1380658852233,18.634819069144,4.82564728312824,0.845229514587562,5.41970068769492,5.41970068769492
"84","Burnham","Non-Incentive","Land",24.0545197568389,685654,2058819,492893.05,0,2049726.15429744,2,0,0,685654,2049726.15429744,2049726.15429744,0,0,11077166.81,11716086,0,0,1836433.41049322,45890863.2641573,57606949.2641573,47727296.6746505,59443382.6746505,59443382.6746505,19.2288724737107,23.2092902422513,18.634819069144,24.1380658852233,18.634819069144,4.82564728312824,0.845229514587562,5.41970068769492,5.41970068769492
"85","Burnham","Non-Incentive","Non-Incentive",24.0545197568389,11155919,33497851,5252908.98,0,21788226.2264327,22,11716086,0,11155919,21788226.2264327,33504312.2264327,0,0,11077166.81,11716086,0,0,1836433.41049322,45890863.2641573,57606949.2641573,47727296.6746505,59443382.6746505,59443382.6746505,19.2288724737107,23.2092902422513,18.634819069144,24.1380658852233,18.634819069144,4.82564728312824,0.845229514587562,5.41970068769492,5.41970068769492
"86","Burr Ridge","Incentive","Industrial",7.21767949278531,1004519,3016270,218106.44,0,3016269.39565759,1,0,0,2511297.5,7540673.48914396,3016269.39565759,4524404.09348638,0,31665218.47,21502232,0,0,4524404.09348638,436327604.630334,457829836.630334,440852008.72382,462354240.72382,462354240.72382,6.91637283910081,7.1827320378248,6.84869212412279,7.25721181377636,6.84869212412279,0.3013066536845,0.0349474549605091,0.368987368662516,0.368987368662516
"87","Burr Ridge","Non-Incentive","Commercial",7.21767949278531,32771348,98402530,7115434.96,0,98416927.9803029,9,0,0,32771348,98416927.9803029,98416927.9803029,0,0,31665218.47,21502232,0,0,4524404.09348638,436327604.630334,457829836.630334,440852008.72382,462354240.72382,462354240.72382,6.91637283910081,7.1827320378248,6.84869212412279,7.25721181377636,6.84869212412279,0.3013066536845,0.0349474549605091,0.368987368662516,0.368987368662516
"88","Burr Ridge","Non-Incentive","Industrial",7.21767949278531,4908128,14737637,1065678.43,0,14737635.5967363,2,0,0,4908128,14737635.5967363,14737635.5967363,0,0,31665218.47,21502232,0,0,4524404.09348638,436327604.630334,457829836.630334,440852008.72382,462354240.72382,462354240.72382,6.91637283910081,7.1827320378248,6.84869212412279,7.25721181377636,6.84869212412279,0.3013066536845,0.0349474549605091,0.368987368662516,0.368987368662516
"89","Burr Ridge","Non-Incentive","Land",7.21767949278531,1839268,5522765,400101.29,0,5517260.06514963,1,0,0,1839268,5517260.06514963,5517260.06514963,0,0,31665218.47,21502232,0,0,4524404.09348638,436327604.630334,457829836.630334,440852008.72382,462354240.72382,462354240.72382,6.91637283910081,7.1827320378248,6.84869212412279,7.25721181377636,6.84869212412279,0.3013066536845,0.0349474549605091,0.368987368662516,0.368987368662516
"90","Burr Ridge","Non-Incentive","Non-Incentive",7.21767949278531,111631375,335187727,22865897.35,0,314639511.592487,18,21502232,0,111631375,314639511.592487,336141743.592487,0,0,31665218.47,21502232,0,0,4524404.09348638,436327604.630334,457829836.630334,440852008.72382,462354240.72382,462354240.72382,6.91637283910081,7.1827320378248,6.84869212412279,7.25721181377636,6.84869212412279,0.3013066536845,0.0349474549605091,0.368987368662516,0.368987368662516
"91","Calumet City","Incentive","Commercial",25.7702124942739,4813747,14454240,4044407.58,31570.3,14534449.4498046,6,0,0,12034367.5,36336123.6245116,14534449.4498046,21801674.174707,1225.06944818615,92759713.84,102351813,303078,90266.4966583753,31687586.573733,359089440.558011,461441253.558011,390777027.131744,493522184.628403,493128840.131744,20.1021718636473,23.7372484561964,18.8104418746262,25.8254327897988,18.7954496736238,5.66804063062662,2.03296403807757,6.95977061964776,6.97476282065016
"92","Calumet City","Incentive","Industrial",25.7702124942739,2467365,7408755,1658467.38,200564.65,6590608.26601736,5,0,0,6168412.5,16476520.6650434,6590608.26601736,9885912.39902604,7782.80932082205,92759713.84,102351813,303078,90266.4966583753,31687586.573733,359089440.558011,461441253.558011,390777027.131744,493522184.628403,493128840.131744,20.1021718636473,23.7372484561964,18.8104418746262,25.8254327897988,18.7954496736238,5.66804063062662,2.03296403807757,6.95977061964776,6.97476282065016
"93","Calumet City","Non-Incentive","Commercial",25.7702124942739,34902584,104801978,26955251.21,993112.73,104122621.422201,16,0,0,34902584,104122621.422201,104122621.422201,0,38537.2348101773,92759713.84,102351813,303078,90266.4966583753,31687586.573733,359089440.558011,461441253.558011,390777027.131744,493522184.628403,493128840.131744,20.1021718636473,23.7372484561964,18.8104418746262,25.8254327897988,18.7954496736238,5.66804063062662,2.03296403807757,6.95977061964776,6.97476282065016
"94","Calumet City","Non-Incentive","Industrial",25.7702124942739,5213493,15654555,3452511.13,513407.69,13489135.6160826,3,0,0,5213493,13489135.6160826,13489135.6160826,0,19922.5245082507,92759713.84,102351813,303078,90266.4966583753,31687586.573733,359089440.558011,461441253.558011,390777027.131744,493522184.628403,493128840.131744,20.1021718636473,23.7372484561964,18.8104418746262,25.8254327897988,18.7954496736238,5.66804063062662,2.03296403807757,6.95977061964776,6.97476282065016
"95","Calumet City","Non-Incentive","Land",25.7702124942739,2114766,6350036,1566070.54,71977.51,6123719.04725937,2,0,0,2114766,6123719.04725937,6123719.04725937,0,2793.05069820411,92759713.84,102351813,303078,90266.4966583753,31687586.573733,359089440.558011,461441253.558011,390777027.131744,493522184.628403,493128840.131744,20.1021718636473,23.7372484561964,18.8104418746262,25.8254327897988,18.7954496736238,5.66804063062662,2.03296403807757,6.95977061964776,6.97476282065016
