tax_code_num,major_class_code,major_class_type,eav,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis,exe_abate,pin_count
75008,5B,Industrial,1270319,0,0,0,0,0,0,0,0,2
75008,NA,NA,0,0,0,0,0,0,0,0,0,25
75009,1,Vacant,32159,0,0,0,0,0,0,0,0,1
75009,2,Residential,2640391,190000,8000,10081,0,0,0,0,0,38
75009,3,Multi-Family,1148075,0,0,0,0,0,0,0,0,4
75009,5A,Commercial,1592327,0,0,0,0,0,0,0,0,10
75009,5B,Industrial,338525,0,0,0,0,0,0,0,0,2
75009,NA,NA,0,0,0,0,0,0,0,0,0,4
75010,1,Vacant,164215,0,0,0,0,0,0,0,0,5
75010,2,Residential,12276326,463000,48000,161131,0,2000,0,5000,0,350
75010,3,Multi-Family,26446079,0,0,0,0,0,0,0,0,43
75010,5A,Commercial,24396180,10000,0,0,0,0,0,0,0,74
75010,5B,Industrial,1511664,0,0,0,0,0,0,0,0,6
75010,NA,NA,0,0,0,0,0,0,0,0,0,45
75011,2,Residential,4228315,370000,27723,44126,0,0,0,0,0,71
75011,3,Multi-Family,3210839,0,0,0,0,0,0,0,0,8
75011,5A,Commercial,3218710,0,0,0,0,0,0,0,0,15
75012,2,Residential,736112,20000,16000,0,0,0,0,0,0,4
75012,3,Multi-Family,473328,0,0,0,0,0,0,0,0,1
75012,5A,Commercial,388760,0,0,0,0,0,0,0,0,2
75012,NA,NA,0,0,0,0,0,0,0,0,0,12
75013,3,Multi-Family,725969,0,0,0,0,0,0,0,0,1
75013,5A,Commercial,3375254,0,0,0,0,0,0,0,0,8
75014,1,Vacant,99792,0,0,0,0,0,0,0,0,4
75014,2,Residential,4308480,40000,8000,0,0,0,0,0,0,75
75014,3,Multi-Family,9322019,0,0,0,0,0,0,0,0,26
75014,5A,Commercial,24219882,0,0,0,0,0,0,0,0,114
75014,NA,NA,0,0,0,0,0,0,0,0,0,6
75015,1,Vacant,280690,0,0,0,0,0,0,0,0,5
75015,2,Residential,6622173,512738,50726,60144,0,0,0,0,0,121
75015,3,Multi-Family,3539775,0,0,0,0,0,0,0,0,3
75015,5A,Commercial,38939058,0,0,0,0,0,0,0,0,110
75015,5B,Industrial,1434201,0,0,0,0,0,0,0,0,1
75015,9,Multi-Family Incentive,527163,0,0,0,0,0,0,0,0,1
75015,NA,NA,0,0,0,0,0,0,0,0,0,60
75016,1,Vacant,32429,0,0,0,0,0,0,0,0,1
75016,5B,Industrial,31905640,0,0,0,0,0,0,0,0,61
75017,2,Residential,3772459,255855,24000,60899,0,0,0,0,0,60
75017,3,Multi-Family,23638969,0,0,0,0,0,0,0,0,19
75017,5A,Commercial,7082852,0,0,0,0,0,0,0,0,8
75017,9,Multi-Family Incentive,2523466,0,0,0,0,0,0,0,0,1
75017,NA,NA,0,0,0,0,0,0,0,0,0,9
75018,2,Residential,259289,0,0,0,0,0,0,0,0,1
75018,3,Multi-Family,2558187,0,0,0,0,0,0,0,0,3
75018,NA,NA,0,0,0,0,0,0,0,0,0,6
75019,2,Residential,440556,0,0,0,0,0,0,0,0,2
75019,3,Multi-Family,3288238,0,0,0,0,0,0,0,0,13
75019,NA,NA,0,0,0,0,0,0,0,0,0,4
75020,NA,NA,0,0,0,0,0,0,0,0,0,4
75021,1,Vacant,137580,0,0,0,0,0,0,0,0,7
75021,2,Residential,2443916,90000,24000,77924,0,0,0,0,0,23
75021,3,Multi-Family,2411679,0,0,0,0,0,0,0,0,11
75021,5A,Commercial,14160854,0,0,0,0,0,0,0,0,60
75021,NA,NA,0,0,0,0,0,0,0,0,0,31
75022,3,Multi-Family,369686,0,0,0,0,0,0,0,0,1
75022,5A,Commercial,64369,0,0,0,0,0,0,0,0,1
75023,2,Residential,878099,60000,0,0,0,0,0,0,0,17
75023,3,Multi-Family,510585,0,0,0,0,0,0,0,0,2
75023,5A,Commercial,461607,0,0,0,0,0,0,0,0,5
75023,NA,NA,0,0,0,0,0,0,0,0,0,1
75024,3,Multi-Family,162779,0,0,0,0,0,0,0,0,1
75024,NA,NA,0,0,0,0,0,0,0,0,0,1
75025,1,Vacant,97429,0,0,0,0,0,0,0,0,2
75025,3,Multi-Family,12256764,0,0,0,0,0,0,0,0,6
75025,5A,Commercial,11885374,0,0,0,0,0,0,0,0,8
75025,NA,NA,0,0,0,0,0,0,0,0,0,5
76001,1,Vacant,11973520,0,0,0,0,0,0,0,0,377
76001,2,Residential,371230191,21517058,4556556,17846881,147345,74000,0,7500,0,3678
76001,3,Multi-Family,169485261,0,0,0,0,0,0,0,0,90
76001,4,Not For Profit,1054988,0,0,0,0,0,0,0,0,6
76001,5A,Commercial,164573986,0,0,0,0,0,0,0,0,349
76001,5B,Industrial,26496003,0,0,0,0,0,0,0,0,163
76001,9,Multi-Family Incentive,567874,0,0,0,0,0,0,0,0,2
76001,NA,NA,0,0,0,0,0,0,0,0,0,997
76002,1,Vacant,1694692,0,0,0,0,0,0,0,0,50
76002,2,Residential,560355231,29151498,9157206,18784072,23324,54000,0,7500,0,6297
76002,3,Multi-Family,118572207,0,0,0,0,0,0,0,0,28
76002,5A,Commercial,112374122,0,0,0,0,0,0,0,0,162
76002,5B,Industrial,4751981,0,0,0,0,0,0,0,0,13
76002,NA,NA,0,0,0,0,0,0,0,0,0,125
76007,1,Vacant,302576,0,0,0,0,0,0,0,0,15
76007,2,Residential,200060500,21910818,5407556,11871489,10740,114000,0,5000,0,2979
76007,3,Multi-Family,373112,0,0,0,0,0,0,0,0,2
76007,5A,Commercial,279077,0,0,0,0,0,0,0,0,2
76007,5B,Industrial,32383,0,0,0,0,0,0,0,0,3
76007,NA,NA,0,0,0,0,0,0,0,0,0,4
76008,1,Vacant,828495,0,0,0,0,0,0,0,0,32
76008,2,Residential,648318361,41465523,11633636,46834623,594346,154000,0,2500,0,6025
76008,3,Multi-Family,1172026,0,0,0,0,0,0,0,0,5
76008,5A,Commercial,119783,0,0,0,0,0,0,0,0,3
76008,NA,NA,0,0,0,0,0,0,0,0,0,20
76014,1,Vacant,3535378,0,0,0,0,0,0,0,0,6
76014,2,Residential,152719872,6007501,753789,473865,0,2000,0,2500,0,2105
76014,3,Multi-Family,229409851,0,0,0,0,0,0,0,0,47
76014,5A,Commercial,225865862,0,0,0,0,0,0,0,0,117
76014,5B,Industrial,3128227,0,0,0,0,0,0,0,0,2
76014,NA,NA,0,0,0,0,0,0,0,0,0,74
76015,1,Vacant,24208948,0,0,0,0,0,0,0,0,23
76015,2,Residential,942233359,22368816,4263240,1855046,0,30000,0,16665,0,9991
76015,3,Multi-Family,348355551,0,0,0,0,0,0,0,0,36
76015,4,Not For Profit,49131458,0,0,0,0,0,0,0,0,19
76015,5A,Commercial,8287425784,0,0,0,0,0,0,0,0,1761
76015,5B,Industrial,3208775,0,0,0,0,0,0,0,0,3
76015,7A,Commercial Incentive,62887625,0,0,0,0,0,0,0,0,11
76015,7B,Commercial Incentive,13733960,0,0,0,0,0,0,0,0,2
76015,NA,NA,0,0,0,0,0,0,0,0,0,215
76017,1,Vacant,5769,0,0,0,0,0,0,0,0,2
76017,5A,Commercial,3403407,0,0,0,0,0,0,0,0,4
76017,5B,Industrial,16621166,0,0,0,0,0,0,0,0,8
76017,NA,NA,0,0,0,0,0,0,0,0,0,4
76019,1,Vacant,1955526,0,0,0,0,0,0,0,0,60
76019,2,Residential,83852044,3771207,373975,1025377,55100,2000,0,10000,0,832
76019,3,Multi-Family,2494231,0,0,0,0,0,0,0,0,14
76019,5A,Commercial,41071989,0,0,0,0,0,0,0,0,135
76019,5B,Industrial,14404361,0,0,0,0,0,0,0,0,71
76019,7B,Commercial Incentive,2670733,0,0,0,0,0,0,0,0,3
76019,NA,NA,0,0,0,0,0,0,0,0,0,20
76020,1,Vacant,80700,0,0,0,0,0,0,0,0,4
76020,2,Residential,19150232,1110000,272000,542051,0,2000,0,0,0,286
76020,5A,Commercial,2528912,0,0,0,0,0,0,0,0,11
76020,NA,NA,0,0,0,0,0,0,0,0,0,6
76033,1,Vacant,1757739,0,0,0,0,0,0,0,0,57
76033,2,Residential,24931022,930000,64000,69125,0,4000,0,0,0,137
76033,5A,Commercial,19084071,0,0,0,0,0,0,0,0,32
76033,5B,Industrial,41708739,0,2000,0,0,0,0,0,0,66
76033,6B,Industrial Incentive,3193501,0,0,0,0,0,0,0,0,4
76033,NA,NA,0,0,0,0,0,0,0,0,0,116
76034,1,Vacant,128368,0,0,0,0,0,0,0,0,10
76034,2,Residential,14613209,660000,128000,289078,0,0,0,0,0,229
76034,5A,Commercial,8869006,0,0,0,0,0,0,0,0,10
76034,5B,Industrial,4488430,0,0,0,0,0,0,0,0,9
76034,NA,NA,0,0,0,0,0,0,0,0,0,25
76035,5B,Industrial,33204,0,0,0,0,0,0,0,0,2
76039,1,Vacant,39660,0,0,0,0,0,0,0,0,2
76039,2,Residential,4392052,300000,72000,304944,0,0,0,0,0,39
76039,3,Multi-Family,2473547,0,0,0,0,0,0,0,0,5
76039,NA,NA,0,0,0,0,0,0,0,0,0,4
76041,1,Vacant,308822,0,0,0,0,0,0,0,0,2
76041,5A,Commercial,3221358,0,0,0,0,0,0,0,0,10
76041,NA,NA,0,0,0,0,0,0,0,0,0,5
76043,1,Vacant,165233,0,0,0,0,0,0,0,0,9
76043,2,Residential,24242013,1070000,120000,233425,0,2000,0,0,0,149
76043,5A,Commercial,3475623,0,0,0,0,0,0,0,0,25
76043,5B,Industrial,8480737,0,0,0,0,0,0,0,0,21
76043,NA,NA,0,0,0,0,0,0,0,0,0,47
76044,2,Residential,1582014,80000,16000,0,0,0,0,0,0,12
76050,1,Vacant,40627,0,0,0,0,0,0,0,0,1
76050,2,Residential,3599580,190000,0,0,0,0,0,0,0,25
76050,5B,Industrial,656666,0,0,0,0,0,0,0,0,2
76051,5B,Industrial,1291671,0,0,0,0,0,0,0,0,1
76052,1,Vacant,27865,0,0,0,0,0,0,0,0,1
76052,5B,Industrial,1343263,0,0,0,0,0,0,0,0,4
76054,NA,NA,0,0,0,0,0,0,0,0,0,18
76057,5A,Commercial,636425,0,0,0,0,0,0,0,0,1
76057,NA,NA,0,0,0,0,0,0,0,0,0,3
76058,1,Vacant,4164033,0,0,0,0,0,0,0,0,3
76058,3,Multi-Family,39062808,0,0,0,0,0,0,0,0,6
76058,4,Not For Profit,79102502,0,0,0,0,0,0,0,0,5
76058,5A,Commercial,3101044183,0,0,0,0,0,0,0,0,172
76058,7A,Commercial Incentive,138375448,0,0,0,0,0,0,0,0,22
76058,NA,NA,0,0,0,0,0,0,0,0,0,15
76060,1,Vacant,427587,0,0,0,0,0,0,0,0,15
76060,2,Residential,1189432,130000,16000,63417,0,0,0,0,0,13
76060,5A,Commercial,2349378,0,0,0,0,0,0,0,0,17
76060,5B,Industrial,33761229,0,0,0,0,0,0,0,0,82
76060,6B,Industrial Incentive,2782101,0,0,0,0,0,0,0,0,1
76060,NA,NA,0,0,0,0,0,0,0,0,0,2
76061,2,Residential,116229,20000,16000,2000,0,0,0,0,0,3
76061,NA,NA,0,0,0,0,0,0,0,0,0,1
76062,1,Vacant,2502550,0,0,0,0,0,0,0,0,84
76062,2,Residential,39834144,2137088,290128,752540,0,6000,0,0,0,465
76062,3,Multi-Family,3603511,0,0,0,0,0,0,0,0,18
76062,5A,Commercial,77673396,0,0,0,0,0,0,0,0,235
76062,5B,Industrial,7307245,0,0,0,0,0,0,0,0,23
76062,6B,Industrial Incentive,311320,0,0,0,0,0,0,0,0,1
76062,NA,NA,0,0,0,0,0,0,0,0,0,75
76063,1,Vacant,22971,0,0,0,0,0,0,0,0,2
76063,2,Residential,3283741,350000,93346,198593,0,4000,0,1250,0,50
76063,NA,NA,0,0,0,0,0,0,0,0,0,1
76064,2,Residential,648730,0,0,0,0,0,0,0,0,1
76064,3,Multi-Family,23055366,0,0,0,0,0,0,0,0,5
76064,5A,Commercial,249377168,0,0,0,0,0,0,0,0,32
76065,1,Vacant,2658977,0,0,0,0,0,0,0,0,75
76065,2,Residential,258851,0,0,0,0,0,0,0,0,1
76065,5A,Commercial,20906862,0,0,0,0,0,0,0,0,29
76065,5B,Industrial,151152872,0,0,0,0,0,0,0,0,163
76065,6B,Industrial Incentive,4008031,0,0,0,0,0,0,0,0,6
76065,NA,NA,0,0,0,0,0,0,0,0,0,15
76066,1,Vacant,68417,0,0,0,0,0,0,0,0,1
76066,5B,Industrial,752189,0,0,0,0,0,0,0,0,2
76067,5B,Industrial,1909618,0,0,0,0,0,0,0,0,1
76068,5A,Commercial,2350055739,0,0,0,0,0,0,0,0,35
76068,7A,Commercial Incentive,17031167,0,0,0,0,0,0,0,0,1
76068,NA,NA,0,0,0,0,0,0,0,0,0,2
76069,1,Vacant,1984262,0,0,0,0,0,0,0,0,1
76069,2,Residential,225199,0,0,0,0,0,0,0,0,2
76070,1,Vacant,3,0,0,0,0,0,0,0,0,1
76070,2,Residential,48441277,1397200,160000,130187,0,2000,0,0,0,628
76070,3,Multi-Family,47505858,0,0,0,0,0,0,0,0,3
76070,5A,Commercial,989738276,0,0,0,0,0,0,0,0,195
76070,7A,Commercial Incentive,37986198,0,0,0,0,0,0,0,0,42
76070,NA,NA,0,0,0,0,0,0,0,0,0,79
76071,1,Vacant,301002,0,0,0,0,0,0,0,0,4
76071,5A,Commercial,5537610,0,0,0,0,0,0,0,0,3
76071,5B,Industrial,15946220,0,0,0,0,0,0,0,0,16
76071,6C,Industrial Brownfield,3169151,0,0,0,0,0,0,0,0,2
76071,NA,NA,0,0,0,0,0,0,0,0,0,39
76072,1,Vacant,61189,0,0,0,0,0,0,0,0,2
76072,2,Residential,12917014,200000,24000,386652,0,0,0,0,0,78
76072,3,Multi-Family,5622829,0,0,0,0,0,0,0,0,10
76072,5A,Commercial,42281603,0,0,0,0,0,0,0,0,53
76072,5B,Industrial,549260,0,0,0,0,0,0,0,0,2
76072,NA,NA,0,0,0,0,0,0,0,0,0,6
76073,5A,Commercial,1723030,0,0,0,0,0,0,0,0,3
76074,5A,Commercial,56805,0,0,0,0,0,0,0,0,4
76074,NA,NA,0,0,0,0,0,0,0,0,0,7
76075,1,Vacant,8339473,0,0,0,0,0,0,0,0,3
76075,2,Residential,649856,67504,0,0,0,0,0,0,0,58
76075,3,Multi-Family,22174697,0,0,0,0,0,0,0,0,2
76075,5A,Commercial,16399537,0,0,0,0,0,0,0,0,6
76075,NA,NA,0,0,0,0,0,0,0,0,0,9
76076,1,Vacant,7109343,0,0,0,0,0,0,0,0,3
76077,NA,NA,0,0,0,0,0,0,0,0,0,2
76079,1,Vacant,6670647,0,0,0,0,0,0,0,0,126
76079,2,Residential,328276303,19342101,4011906,4648001,219785,39689,0,17500,0,4560
76079,3,Multi-Family,141733233,0,0,0,0,0,0,0,0,54
76079,5A,Commercial,129353034,0,0,0,0,0,0,0,0,132
76079,5B,Industrial,1158660,0,0,0,0,0,0,0,0,4
76079,9,Multi-Family Incentive,12787544,0,0,0,0,0,0,0,0,56
76079,NA,NA,0,0,0,0,0,0,0,0,0,937
76080,1,Vacant,670493,0,0,0,0,0,0,0,0,19
76080,2,Residential,12278387,730000,72000,96870,0,0,0,2500,0,168
76080,5A,Commercial,3082902,0,0,0,0,0,0,0,0,1
76080,9,Multi-Family Incentive,1438086,0,0,0,0,0,0,0,0,1
76080,NA,NA,0,0,0,0,0,0,0,0,0,14
76081,1,Vacant,25557674,0,0,0,0,0,0,0,0,13
76081,NA,NA,0,0,0,0,0,0,0,0,0,12
76082,5A,Commercial,3725119,0,0,0,0,0,0,0,0,3
76082,NA,NA,0,0,0,0,0,0,0,0,0,4
76083,1,Vacant,2484967,0,0,0,0,0,0,0,0,10
76083,2,Residential,563979,0,0,0,0,0,0,0,0,2
76083,3,Multi-Family,34291907,0,0,0,0,0,0,0,0,7
76083,5A,Commercial,18636786,0,0,0,0,0,0,0,0,33
76083,5B,Industrial,4125704,0,0,0,0,0,0,0,0,2
76083,7B,Commercial Incentive,1110921,0,0,0,0,0,0,0,0,1
76083,NA,NA,0,0,0,0,0,0,0,0,0,31
76084,1,Vacant,6140759,0,0,0,0,0,0,0,0,91
76084,2,Residential,1361189285,53480688,5310112,2893434,0,64000,0,55679,0,20645
76084,3,Multi-Family,240413294,0,0,0,0,0,0,0,0,57
76084,4,Not For Profit,1664829,0,0,0,0,0,0,0,0,2
76084,5A,Commercial,450414323,0,0,0,0,0,0,0,0,378
76084,5B,Industrial,5744537,0,0,0,0,0,0,0,0,15
76084,7A,Commercial Incentive,4924215,0,0,0,0,0,0,0,0,7
76084,9,Multi-Family Incentive,15945862,0,0,0,0,0,0,0,0,1
76084,NA,NA,0,0,0,0,0,0,0,0,0,264
76085,1,Vacant,203627,0,0,0,0,0,0,0,0,5
76085,5A,Commercial,59851366,0,0,0,0,0,0,0,0,9
76085,NA,NA,0,0,0,0,0,0,0,0,0,136
76086,5A,Commercial,375932,0,0,0,0,0,0,0,0,2
76087,1,Vacant,339981,0,0,0,0,0,0,0,0,3
76087,5A,Commercial,68978,0,0,0,0,0,0,0,0,1
76087,NA,NA,0,0,0,0,0,0,0,0,0,3
76088,1,Vacant,5471069,0,0,0,0,0,0,0,0,163
76088,2,Residential,78625185,4868107,861937,1659171,311523,6000,0,2500,0,1154
76088,3,Multi-Family,14232847,0,0,0,0,0,0,0,0,45
76088,4,Not For Profit,4463700,0,0,0,0,0,0,0,0,13
76088,5A,Commercial,43116644,0,0,0,0,0,0,0,0,119
76088,5B,Industrial,10997630,0,0,0,0,0,0,0,0,25
76088,9,Multi-Family Incentive,88895,0,0,0,0,0,0,0,0,5
76088,NA,NA,0,0,0,0,0,0,0,0,0,506
76089,5B,Industrial,106386,0,0,0,0,0,0,0,0,1
76089,NA,NA,0,0,0,0,0,0,0,0,0,11
76090,1,Vacant,58346,0,0,0,0,0,0,0,0,2
76090,2,Residential,824626,0,0,0,0,0,0,0,0,3
76090,3,Multi-Family,9249192,0,0,0,0,0,0,0,0,40
76090,5A,Commercial,235682,0,0,0,0,0,0,0,0,2
76090,5B,Industrial,556941,0,0,0,0,0,0,0,0,2
76090,NA,NA,0,0,0,0,0,0,0,0,0,49
76091,1,Vacant,1152107,0,0,0,0,0,0,0,0,18
76091,2,Residential,15712993,860264,40000,11087,0,0,0,0,0,208
76091,3,Multi-Family,6208533,0,0,0,0,0,0,0,0,8
76091,5A,Commercial,48303894,0,0,0,0,0,0,0,0,65
76091,5B,Industrial,10526062,0,0,0,0,0,0,0,0,31
76091,7B,Commercial Incentive,8272432,0,0,0,0,0,0,0,0,1
76091,NA,NA,0,0,0,0,0,0,0,0,0,72
76092,NA,NA,0,0,0,0,0,0,0,0,0,4
76093,NA,NA,0,0,0,0,0,0,0,0,0,1
76094,1,Vacant,1951725,0,0,0,0,0,0,0,0,22
76094,2,Residential,13177082,746197,96000,346078,270877,2000,0,0,0,142
76094,3,Multi-Family,10760912,0,0,0,0,0,0,0,0,79
76094,5A,Commercial,4010718,0,0,0,0,0,0,0,0,1
76094,NA,NA,0,0,0,0,0,0,0,0,0,117
76095,1,Vacant,109701,0,0,0,0,0,0,0,0,16
76095,2,Residential,8116176,629924,0,0,0,0,0,0,0,241
76095,3,Multi-Family,3118036,0,0,0,0,0,0,0,0,8
76095,5A,Commercial,35115323,0,0,0,0,0,0,0,0,11
76095,NA,NA,0,0,0,0,0,0,0,0,0,131
76096,1,Vacant,103995,0,0,0,0,0,0,0,0,3
76096,2,Residential,138121,20000,0,0,0,0,0,0,0,2
76096,3,Multi-Family,872029,0,0,0,0,0,0,0,0,2
76096,5A,Commercial,5590425,0,0,0,0,0,0,0,0,7
76096,5B,Industrial,1743046,0,0,0,0,0,0,0,0,1
77001,1,Vacant,39443937,0,0,0,0,0,0,0,0,1724
77001,2,Residential,5318488242,257719794,55277561,241049949,16985595,1058284,0,107914,0,46173
77001,3,Multi-Family,267000179,20000,8000,0,0,0,0,0,0,802
77001,4,Not For Profit,4712472,0,0,0,0,0,0,0,0,10
77001,5A,Commercial,319809800,40000,16000,22361,0,0,0,0,0,1089
77001,5B,Industrial,121075098,2500,0,0,0,0,0,0,0,332
77001,6B,Industrial Incentive,4139166,0,0,0,0,0,0,0,0,6
77001,6C,Industrial Brownfield,59697,0,0,0,0,0,0,0,0,1
77001,7A,Commercial Incentive,489816,0,0,0,0,0,0,0,0,5
77001,9,Multi-Family Incentive,9769269,0,0,0,0,0,0,0,0,41
77001,NA,NA,0,0,0,0,0,0,0,0,0,2235
77002,1,Vacant,784368,0,0,0,0,0,0,0,0,54
77002,2,Residential,31870162,994769,179505,1798702,139780,6000,0,0,0,239
77002,3,Multi-Family,163701,0,0,0,0,0,0,0,0,1
77002,5A,Commercial,90657590,0,0,0,0,0,0,0,0,29
77002,5B,Industrial,2071949,0,0,0,0,0,0,0,0,7
77002,NA,NA,0,0,0,0,0,0,0,0,0,190
77005,5A,Commercial,1393012,0,0,0,0,0,0,0,0,3
77005,NA,NA,0,0,0,0,0,0,0,0,0,7
77006,1,Vacant,634876,0,0,0,0,0,0,0,0,6
77006,5B,Industrial,14119810,0,0,0,0,0,0,0,0,18
77006,NA,NA,0,0,0,0,0,0,0,0,0,35
77010,5B,Industrial,3510862,0,0,0,0,0,0,0,0,2
77014,1,Vacant,2056894,0,0,0,0,0,0,0,0,27
77014,2,Residential,16456238,630000,32000,143238,0,2000,0,0,0,102
77014,3,Multi-Family,241744,0,0,0,0,0,0,0,0,1
77014,5A,Commercial,71283526,0,0,0,0,0,0,0,0,68
77014,5B,Industrial,44571968,0,0,0,0,0,0,0,0,65
77014,6B,Industrial Incentive,922577,0,0,0,0,0,0,0,0,1
77014,NA,NA,0,0,0,0,0,0,0,0,0,13
77015,1,Vacant,633413,0,0,0,0,0,0,0,0,33
77015,2,Residential,1055447,135356,45014,43150,0,0,0,0,0,36
77015,5A,Commercial,36472388,0,0,0,0,0,0,0,0,47
77015,5B,Industrial,66990049,0,0,0,0,0,0,0,0,74
77015,NA,NA,0,0,0,0,0,0,0,0,0,44
77016,1,Vacant,110428,0,0,0,0,0,0,0,0,13
77016,2,Residential,10263670,715000,32000,48222,0,4000,0,0,0,190
77016,3,Multi-Family,820082,0,0,0,0,0,0,0,0,1
77016,5A,Commercial,297595,0,0,0,0,0,0,0,0,3
77016,5B,Industrial,15277097,0,0,0,0,0,0,0,0,41
77016,6C,Industrial Brownfield,4151827,0,0,0,0,0,0,0,0,17
77016,NA,NA,0,0,0,0,0,0,0,0,0,29
77019,1,Vacant,1106658,0,0,0,0,0,0,0,0,56
77019,2,Residential,39613835,1384226,190004,1166057,0,6000,0,2500,0,367
77019,3,Multi-Family,2654840,0,0,0,0,0,0,0,0,5
77019,5A,Commercial,29393023,0,0,0,0,0,0,0,0,72
77019,5B,Industrial,39618400,0,0,0,0,0,0,0,0,95
77019,6B,Industrial Incentive,6591815,0,0,0,0,0,0,0,0,1
77019,9,Multi-Family Incentive,165914,0,0,0,0,0,0,0,0,1
77019,NA,NA,0,0,0,0,0,0,0,0,0,68
77020,2,Residential,1821428,80000,16000,0,0,0,0,0,0,15
77020,5A,Commercial,328417,0,0,0,0,0,0,0,0,1
77020,5B,Industrial,1538884,0,0,0,0,0,0,0,0,2
77020,NA,NA,0,0,0,0,0,0,0,0,0,2
77021,1,Vacant,2207713,0,0,0,0,0,0,0,0,69
77021,2,Residential,28955518,1200000,208000,1361445,87758,4000,0,2500,0,258
77021,3,Multi-Family,6973607,0,0,0,0,0,0,0,0,17
77021,5A,Commercial,46712305,100,0,0,0,0,0,0,0,128
77021,5B,Industrial,201814752,0,0,0,0,0,0,0,0,300
77021,6B,Industrial Incentive,64049138,0,0,0,0,0,0,0,0,40
77021,6C,Industrial Brownfield,1431132,0,0,0,0,0,0,0,0,1
77021,NA,NA,0,0,0,0,0,0,0,0,0,143
77022,1,Vacant,719807,0,0,0,0,0,0,0,0,30
77022,2,Residential,3643782,110000,16000,84923,0,0,0,0,0,30
77022,4,Not For Profit,3347050,0,0,0,0,0,0,0,0,1
77022,5A,Commercial,14858007,0,0,0,0,0,0,0,0,14
77022,5B,Industrial,37457017,0,0,0,0,0,0,0,0,60
77022,NA,NA,0,0,0,0,0,0,0,0,0,31
77026,1,Vacant,3056852,0,0,0,0,0,0,0,0,156
77026,2,Residential,7484383,911645,140030,231197,0,8000,0,0,0,197
77026,3,Multi-Family,1160439,0,0,0,0,0,0,0,0,6
77026,5A,Commercial,34297202,0,0,0,0,0,0,0,0,134
77026,5B,Industrial,134871233,0,0,0,0,0,0,0,0,434
77026,6B,Industrial Incentive,1337226,0,0,0,0,0,0,0,0,8
77026,NA,NA,0,0,0,0,0,0,0,0,0,158
77028,1,Vacant,157211,0,0,0,0,0,0,0,0,10
77028,2,Residential,7089595,290000,56000,115017,14125,2000,0,0,0,97
77028,3,Multi-Family,2413600,0,0,0,0,0,0,0,0,9
77028,5A,Commercial,19146044,10000,0,0,0,0,0,0,0,105
77028,5B,Industrial,7214635,0,0,0,0,0,0,0,0,44
77028,9,Multi-Family Incentive,896430,0,0,0,0,0,0,0,0,5
77028,NA,NA,0,0,0,0,0,0,0,0,0,7
77029,1,Vacant,1493436,0,0,0,0,0,0,0,0,102
77029,2,Residential,9683767,904829,153334,380607,0,4000,0,0,0,260
77029,3,Multi-Family,18339698,0,0,0,0,0,0,0,0,46
77029,5A,Commercial,29576082,0,0,0,0,0,0,0,0,137
77029,5B,Industrial,2628685,0,0,0,0,0,0,0,0,19
77029,9,Multi-Family Incentive,1940467,0,0,0,0,0,0,0,0,4
77029,NA,NA,0,0,0,0,0,0,0,0,0,200
77030,1,Vacant,251387,0,0,0,0,0,0,0,0,23
77030,2,Residential,28539595,2386872,250380,434988,41292,8000,0,0,0,722
77030,3,Multi-Family,1500939,0,0,0,0,0,0,0,0,9
77030,5A,Commercial,1483378,0,0,0,0,0,0,0,0,14
77030,5B,Industrial,13401,0,0,0,0,0,0,0,0,1
77030,NA,NA,0,0,0,0,0,0,0,0,0,5
77032,5B,Industrial,532418,0,0,0,0,0,0,0,0,1
77033,2,Residential,912802,60000,0,0,0,0,0,0,0,12
77035,1,Vacant,336384,0,0,0,0,0,0,0,0,4
77035,2,Residential,225199,0,0,0,0,0,0,0,0,1
77035,5A,Commercial,187838354,0,0,0,0,0,0,0,0,63
77035,5B,Industrial,40032328,0,0,0,0,0,0,0,0,52
77035,6C,Industrial Brownfield,15516900,0,0,0,0,0,0,0,0,4
77035,NA,NA,0,0,0,0,0,0,0,0,0,33
77036,5A,Commercial,14668601,0,0,0,0,0,0,0,0,16
77036,5B,Industrial,6189635,0,0,0,0,0,0,0,0,4
77036,NA,NA,0,0,0,0,0,0,0,0,0,9
77039,2,Residential,138064,0,0,0,0,0,0,0,0,1
77039,5B,Industrial,839483,0,0,0,0,0,0,0,0,1
77043,1,Vacant,46328,0,0,0,0,0,0,0,0,4
77043,2,Residential,60054,10000,2635,47419,0,0,0,0,0,1
77043,5A,Commercial,408503,0,0,0,0,0,0,0,0,2
77043,5B,Industrial,15334116,0,0,0,0,0,0,0,0,25
77043,6B,Industrial Incentive,2253382,0,0,0,0,0,0,0,0,1
77043,NA,NA,0,0,0,0,0,0,0,0,0,4
77044,1,Vacant,34255,0,0,0,0,0,0,0,0,2
77044,2,Residential,693455,10000,0,0,0,0,0,0,0,4
77044,3,Multi-Family,669067,0,0,0,0,0,0,0,0,2
77044,5A,Commercial,740514,0,0,0,0,0,0,0,0,2
77044,5B,Industrial,18112247,0,0,0,0,0,0,0,0,16
77044,6B,Industrial Incentive,53532,0,0,0,0,0,0,0,0,1
77045,1,Vacant,585534,0,0,0,0,0,0,0,0,10
77045,5A,Commercial,4541097,0,0,0,0,0,0,0,0,3
