year,actual_keypin,incent_pins,project_pins,fmv,tax_code,in_tif,pin_classes,land_use,incent_prop,triad,exe_abate,clean_name,landuse_change,incent_change,tif_change,pin_classes_2011,pin_classes_2022,base_year_fmv_2011,end_year_fmv_2022,fmv_growth_2011,fmv_2022_2011_diff,landuse_change2,land_use2,tif_change2,incent_change2,in_tif2
2022,2210790 - MCDONALD CORP,0,3,0,22017,0,0,Exempt,Non-Incentive,North,0,Des Plaines,Changes Land Use,Never Incentive,Changes,"590, 597",0,453556,0,0,-453556,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,2218259 - UNITED STATES POSTAL S,0,3,0,22031,0,0,Exempt,Non-Incentive,North,0,Park Ridge,Changes Land Use,Never Incentive,Never TIF,"590, 592",0,1848916,0,0,-1848916,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2320129 - NORTH SHORE SENIOR CEN,0,3,0,23011,0,0,Exempt,Non-Incentive,North,0,Northfield,Changes Land Use,Never Incentive,Never TIF,"517, 590, 597",0,697168,0,0,-697168,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,239094 - MAURICE J CORCORAN,0,3,0,39035,0,0,Exempt,Non-Incentive,South,0,Alsip,Changes Land Use,Never Incentive,Never TIF,"590, 593",0,704628,0,0,-704628,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,240098 - NICK CHIRSTY,0,3,0,70062,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,522,0,273968,0,0,-273968,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,"2401457 - MICHAEL ZUCKER, RECEIV",0,3,0,24017,0,0,Exempt,Non-Incentive,North,0,Morton Grove,Changes Land Use,Never Incentive,Never TIF,593,0,615376,0,0,-615376,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2420380 - CHICAGO CENTER,0,3,0,24099,1,0,Exempt,Non-Incentive,North,0,Lincolnwood,Changes Land Use,Never Incentive,Changes,517,0,1030384,0,0,-1030384,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,2711539 - U S BANK,0,3,0,27001,0,0,Exempt,Non-Incentive,South,0,Oak Park,Changes Land Use,Never Incentive,Changes,"590, 592",0,739028,0,0,-739028,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,2711871 - HARVEY MADISON DEV.LLC,0,3,0,27001,0,0,Exempt,Non-Incentive,South,0,Oak Park,Changes Land Use,Never Incentive,Changes,590,0,142796,0,0,-142796,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,275417 - XI LAMBDA CHAP A PHI A,0,3,0,72104,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,"590, 592",0,433036,0,0,-433036,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3114332 - K.S.AUTOMAT SPRINKERS,0,3,0,31193,1,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Always TIF,"580, 593",0,830288,0,0,-830288,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,"3116654 - LOCAL NO. 9, IBEW APPR",0,3,0,31251,1,0,Exempt,Non-Incentive,South,0,Forest Park,Changes Land Use,Never Incentive,Changes,"590, 597",0,784040,0,0,-784040,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3410714 - WORLD FUEL SERVICES,0,3,0,34006,0,0,Exempt,Non-Incentive,South,0,Riverside,Changes Land Use,Never Incentive,Never TIF,"590, 592",0,498024,0,0,-498024,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,"3411364 - PNC BANK, NA",0,3,0,34006,0,0,Exempt,Non-Incentive,South,0,Riverside,Changes Land Use,Never Incentive,Never TIF,"528, 590",0,745340,0,0,-745340,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3514994 - THOMAS ENGINEERING INC,0,3,0,35013,0,0,Exempt,Non-Incentive,North,0,Hoffman Estates,Changes Land Use,Never Incentive,Never TIF,593,0,2428464,0,0,-2428464,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3702360 - CHGO SO SUBN MASS TRAN,0,3,0,37294,1,0,Exempt,Non-Incentive,South,0,Homewood,Changes Land Use,Never Incentive,Changes,590,0,653440,0,0,-653440,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3702497 - MB BANK ACCOUNTING 610,0,3,0,37059,0,0,Exempt,Non-Incentive,South,0,South Holland,Changes Land Use,Never Incentive,Never TIF,"528, 592",0,1274816,0,0,-1274816,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3704465 - JEROLD I MORANTZ,0,3,0,37051,0,0,Exempt,Non-Incentive,South,0,Harvey,Changes Land Use,Never Incentive,Changes,"517, 590",0,169096,0,0,-169096,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,3712973 - HUSKY LAKE ACQUISITION,0,3,0,37207,1,0,Exempt,Non-Incentive,South,0,Hazelcrest,Changes Land Use,Never Incentive,Always TIF,517,0,569904,0,0,-569904,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3714241 - EDWARD F. PHILLIPS,0,3,0,37296,1,0,Exempt,Non-Incentive,South,0,Thornton,Changes Land Use,Never Incentive,Always TIF,"590, 593",0,237092,0,0,-237092,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3817325 - HABITAT FOR HUMANITY O,0,3,0,38023,0,0,Exempt,Non-Incentive,North,0,Arlington Heights,Changes Land Use,Never Incentive,Never TIF,517,0,3018476,0,0,-3018476,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3900707 - METROPOLITAN BANK GROU,0,3,0,39032,0,0,Exempt,Non-Incentive,South,0,Chicago Ridge,Changes Land Use,Never Incentive,Never TIF,"590, 592",0,778952,0,0,-778952,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3902735 - ACCESS COMMUNITY HLTH,0,3,0,39044,0,0,Exempt,Non-Incentive,South,0,Blue Island,Changes Land Use,Never Incentive,Never TIF,"590, 592",0,1305884,0,0,-1305884,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3911968 - ADVOCATE HEALTH CARE,0,3,0,39021,0,0,Exempt,Non-Incentive,South,0,Oak Lawn,Changes Land Use,Never Incentive,Never TIF,"590, 592",0,1150704,0,0,-1150704,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3915015 - VILLAGE OF CHICAGO RID,0,3,0,39181,1,0,Exempt,Non-Incentive,South,0,Chicago Ridge,Changes Land Use,Never Incentive,Changes,597,0,1622528,0,0,-1622528,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,7004882 - CHICAGO PORT RAILROAD,0,3,0,70030,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7011178 - GALACTICA PARTNERS LLC,0,3,0,70066.33333333333,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,"100, 593",0,548292,0,0,-548292,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7015218 - NEW JERUSALEM E CHURCH,0,3,0,70017,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,522,0,763368,0,0,-763368,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7015871 - GERESE N. TADROS,0,3,0,70126,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,"590, 597",0,1008672,0,0,-1008672,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7119752 - BART PRZYJEMSKI,0,3,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,"517, 592",0,1867580,0,0,-1867580,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,7120091 - AMYJON LLC CO DSG CON,0,3,0,71138,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,"517, 522, 591",0,2266916,0,0,-2266916,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7121896 - 6025 N KEYSTONE REALTY,0,3,0,71136,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,593,0,718848,0,0,-718848,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7126388 - KEYSTONE LLC,0,3,0,71136,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,593,0,630000,0,0,-630000,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7209400 - BOBBIE L. BURDINE,0,3,0,72124,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,517,0,97920,0,0,-97920,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7209645 - THOMAS J MC AULIFFE,0,3,0,72065,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,100,0,174360,0,0,-174360,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7316506 - CHICAGO NORTHSIDE TOYO,0,3,0,73088,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,"522, 597",0,3340140,0,0,-3340140,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,"7400639 - US BANK, NA",0,3,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,590,0,2852060,0,0,-2852060,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,7402038 - STREETERVILLE CORP,0,3,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,"0, 100",0,4087500,0,0,-4087500,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,7512180 - JEFFERSONIAN HAWTHORNE,0,3,0,75001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,"417, 490",0,319996,0,0,-319996,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,7601187 - CLARK TAYLOR LLC,0,3,0,76098,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,590,0,14297440,0,0,-14297440,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,7602040 - J KREMINSKI,0,3,0,76099,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,591,0,1229084,0,0,-1229084,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,7612151 - C & K,0,3,0,76102,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,"590, 592",0,545756,0,0,-545756,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,7718151 - 118 N ABERDEEN LLC,0,3,0,77100,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,592,0,1337216,0,0,-1337216,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,7719698 - WOLCOTT SCHOOL,0,3,0,77106,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,"517, 580, 593",0,119832,0,0,-119832,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7719815 - WEST MONROE FUND INV,0,3,0,77109,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,591,0,108441996,0,0,-108441996,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7723140 - OMBUDSMAN EDU SERV.LTD,0,3,0,77104,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,7728362 - THE TRUST FUND FOR APP,0,3,0,77104,0.6666666666666666,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,"Always TIF, Never TIF","490, 590",0,147324,0,0,-147324,Changes,Multi Land Uses,Changes,Never Incentive,Partly in TIF
2022,903346 - KAKO INCORPORATION,0,3,0,11017,1,0,Exempt,Non-Incentive,South,0,Berwyn,Changes Land Use,Never Incentive,Always TIF,581,0,424996,0,0,-424996,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,914807 - ATLANTIC PRESS INC,0,3,0,39028,0,0,Exempt,Non-Incentive,South,0,Oak Lawn,Changes Land Use,Never Incentive,Never TIF,"580, 593",0,518560,0,0,-518560,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,941742 - AMERICAN REAL ESTATE I,0,3,0,12235,1,0,Exempt,Non-Incentive,South,0,South Chicago Heights,Changes Land Use,Never Incentive,Always TIF,"587, 593",0,495904,0,0,-495904,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1001619 - WELLS FUND XIII-REIT J,0,2,0,10131,0,0,Exempt,Non-Incentive,North,0,Hoffman Estates,Changes Land Use,Never Incentive,Changes,591,0,7040748,0,0,-7040748,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,1112553 - J & F GIANDONATO,0,2,0,11017,1,0,Exempt,Non-Incentive,South,0,Berwyn,Changes Land Use,Never Incentive,Always TIF,593,0,290800,0,0,-290800,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,113594 - S SUBURBAN HUMANE SOC,0,2,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,"522, 593",0,207288,0,0,-207288,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,113805 - DOMINIC NAPOLI,0,2,0,12167,1,0,Exempt,Non-Incentive,South,0,South Chicago Heights,Changes Land Use,Never Incentive,Always TIF,517,0,247168,0,0,-247168,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1200856 - GEORGE A. HODGES,0,2,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,517,0,57176,0,0,-57176,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,12024140180000,0,2,0,71001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,591,0,977148,0,0,-977148,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,1210140 - YOUTH & ADULT CENTER,0,2,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,"590, 593",0,37904,0,0,-37904,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,1210740 - KYUOK YU,0,2,0,12198,1,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Always TIF,"517, 590",0,291828,0,0,-291828,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,124440 - JASON TORRES,0,2,0,77051,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,593,0,359404,0,0,-359404,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1302104 - S&R HOLDING R RATHMAN,0,2,0,13220,1,0,Exempt,Non-Incentive,South,0,Oak Forest,Changes Land Use,Never Incentive,Always TIF,"590, 592",0,798296,0,0,-798296,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1302111 - PNC REALTY SERVICES,0,2,0,13196,1,0,Exempt,Non-Incentive,South,0,Oak Forest,Changes Land Use,Never Incentive,Always TIF,100,0,398020,0,0,-398020,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1311888 - HAROLD M TEEHAN,0,2,0,13208,1,0,Exempt,Non-Incentive,South,0,Tinley Park,Changes Land Use,Never Incentive,Always TIF,"390, 593",0,192354,0,0,-192354,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1312360 - ALAN JOHNSON,0,2,0,13234,1,0,Exempt,Non-Incentive,South,0,Oak Forest,Changes Land Use,Never Incentive,Changes,517,0,91816,0,0,-91816,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,1400501 - HANI ASFOUR,0,2,0,14025,1,0,Exempt,Non-Incentive,South,0,Blue Island,Changes Land Use,Never Incentive,Always TIF,597,0,1009692,0,0,-1009692,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1501752 - ANNRAY INC,0,2,0,15006,1,0,Exempt,Non-Incentive,South,0,Cicero,Changes Land Use,Never Incentive,Always TIF,517,0,261000,0,0,-261000,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1502200 - FED DEPT PRESCIENT,0,2,0,15006,1,0,Exempt,Non-Incentive,South,0,Cicero,Changes Land Use,Never Incentive,Always TIF,522,0,446400,0,0,-446400,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,1611596 - NORTHWEST COMMUNITY HE,0,2,0,16015,0,0,Exempt,Non-Incentive,North,0,Arlington Heights,Changes Land Use,Never Incentive,Never TIF,517,0,1205840,0,0,-1205840,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,1812089 - JOHN CARROLL,0,2,0,18023,0,0,Exempt,Non-Incentive,North,0,Streamwood,Changes Land Use,Never Incentive,Never TIF,597,0,413720,0,0,-413720,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2001131 - LAWRENCE MAAS,0,2,0,20026,0,0,Exempt,Non-Incentive,North,0,Franklin Park,Changes Land Use,Never Incentive,Never TIF,"522, 580",0,443804,0,0,-443804,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2001564 - GOTTLIEB COMM HEALTH,0,2,0,20038,0,0,Exempt,Non-Incentive,South,0,Melrose Park,Changes Land Use,Never Incentive,Never TIF,"517, 590",0,1676580,0,0,-1676580,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2011543 - MARVIN B YOUNGERMAN TR,0,2,0,20031,0,0,Exempt,Non-Incentive,North,0,Elmwood Park,Changes Land Use,Never Incentive,Never TIF,"517, 590",0,377604,0,0,-377604,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,201880 - CHRIS BERG,0,2,0,15008,1,0,Exempt,Non-Incentive,South,0,Cicero,Changes Land Use,Never Incentive,Always TIF,593,0,1142672,0,0,-1142672,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,20291330300000,0,2,0,72052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,597,0,46428,0,0,-46428,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,20314280290000,0,2,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,592,0,305428,0,0,-305428,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,20322300190000,0,2,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,522,0,99592,0,0,-99592,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,20323000190000,0,2,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,204515 - PLAZA BANK,0,2,0,30022,0,0,Exempt,Non-Incentive,South,0,Bridgeview,Changes Land Use,Never Incentive,Never TIF,"590, 592",0,658056,0,0,-658056,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,208911 - WILLIAMSBURG VLG CONDO,0,2,0,29108,0,0,Exempt,Non-Incentive,North,0,Inverness,Changes Land Use,Never Incentive,Never TIF,599,0,1327560,0,0,-1327560,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2101817 - BRIDGEVIEW TERMINALS,0,2,0,21028,0,0,Exempt,Non-Incentive,South,0,Bridgeview,Changes Land Use,Never Incentive,Never TIF,"580, 593",0,837388,0,0,-837388,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2113765 - CATHOLIC CEMETERIES AR,0,2,0,21078,0,0,Exempt,Non-Incentive,South,0,Justice,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2114026 - HELPING HAND FOUNDATIO,0,2,0,21047,0,0,Exempt,Non-Incentive,South,0,Hodgkins,Changes Land Use,Never Incentive,Never TIF,"517, 590",0,2390356,0,0,-2390356,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2114910 - MACNEAL MEMORIAL HOSP,0,2,0,21030,0,0,Exempt,Non-Incentive,South,0,La Grange,Changes Land Use,Never Incentive,Never TIF,"517, 590",0,794428,0,0,-794428,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2115108 - UNITED PARCEL SERVICE,0,2,0,21149.5,0,0,Exempt,Non-Incentive,South,0,Hodgkins,Changes Land Use,Never Incentive,Never TIF,"100, 593",0,971096,0,0,-971096,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,211786 - AHMET DEMIR,0,2,0,77073,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,"517, 522",0,911248,0,0,-911248,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,212251 - RUDY BAMONTI,0,2,0,37331,1,0,Exempt,Non-Incentive,South,0,Homewood,Changes Land Use,Never Incentive,Changes,"517, 590",0,108032,0,0,-108032,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,21304120180000,0,2,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,219351 - S MUTHURAMASWAMI,0,2,0,31036,0,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Never TIF,"517, 590",0,190548,0,0,-190548,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2215203 - PHILIP BOLAS AGENT,0,2,0,22253,1,0,Exempt,Non-Incentive,North,0,Rosemont,Changes Land Use,Never Incentive,Changes,593,0,569996,0,0,-569996,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,2215207 - EMERGENCY NURSES ASSOC,0,2,0,22028,0,0,Exempt,Non-Incentive,North,0,Des Plaines,Changes Land Use,Never Incentive,Never TIF,"490, 492",0,2208624,0,0,-2208624,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,236597 - SCOTT A MILLER,0,2,0,38023.5,0,0,Exempt,Non-Incentive,North,0,Arlington Heights,Changes Land Use,Never Incentive,Never TIF,"580, 593",0,369988,0,0,-369988,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2403767 - CALDWELL PARTNERS LLC,0,2,0,24011,0,0,Exempt,Non-Incentive,North,0,Niles,Changes Land Use,Never Incentive,Never TIF,593,0,5419748,0,0,-5419748,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2412589 - FORSYTHE TECHNOLOGYINC,0,2,0,24029,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,592,0,12700940,0,0,-12700940,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2414314 - DONG JOON SHIN,0,2,0,24023,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,517,0,413248,0,0,-413248,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,2414976 - PLAZA BANK,0,2,0,24141,1,0,Exempt,Non-Incentive,North,0,Niles,Changes Land Use,Never Incentive,Changes,"528, 590",0,875200,0,0,-875200,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,2416795 - GLEN SAINT ANDREW LLC,0,2,0,24011,0,0,Exempt,Non-Incentive,North,0,Niles,Changes Land Use,Never Incentive,Changes,"0, 597",0,140328,0,0,-140328,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,2418564 - 5214 W. MAIN ST. CONDO,0,2,0,24026,0,0,Exempt,Non-Incentive,North,0,Skokie,Changes Land Use,Never Incentive,Never TIF,599,0,1079996,0,0,-1079996,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25023150230000,0,2,0,70082,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,"2515080 - WW GRAINGER, INC.",0,2,0,25034.5,0,0,Exempt,Non-Incentive,North,0,Northbrook,Changes Land Use,Never Incentive,Never TIF,"580, 593",0,6371732,0,0,-6371732,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,25281180030000,0,2,0,72090,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,100,0,46180,0,0,-46180,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,25284230570000,0,2,0,70002,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,522,0,123004,0,0,-123004,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,267515 - INIBOLO OGUNRINOLA,0,2,0,37066,0,0,Exempt,Non-Incentive,South,0,East Hazelcrest,Changes Land Use,Never Incentive,Never TIF,"517, 590",0,272488,0,0,-272488,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,268882 - SATICH GABHAWALA,0,2,0,37050,0,0,Exempt,Non-Incentive,South,0,Harvey,Changes Land Use,Never Incentive,Changes,529,0,2156648,0,0,-2156648,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,2710362 - L SAHAGIAN D STEWART,0,2,0,27001,0,0,Exempt,Non-Incentive,South,0,Oak Park,Changes Land Use,Never Incentive,Changes,592,0,246652,0,0,-246652,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,2711720 - DRIFT OAKS PARTNERSHIP,0,2,0,27001,0,0,Exempt,Non-Incentive,South,0,Oak Park,Changes Land Use,Never Incentive,Changes,592,0,340000,0,0,-340000,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,2711828 - RUSH OAK PARK HOSPITAL,0,2,0,27001,0,0,Exempt,Non-Incentive,South,0,Oak Park,Changes Land Use,Never Incentive,Changes,"212, 590",0,419174,0,0,-419174,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,275288 - INSITUFORM MIDWEST INC,0,2,0,19025,1,0,Exempt,Non-Incentive,South,0,Lemont,Changes Land Use,Never Incentive,Changes,593,0,1040124,0,0,-1040124,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,276222 - MAYER/DUDEK,0,2,0,72007.5,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,580,0,455960,0,0,-455960,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,276376 - GEORGE TSONIS,0,2,0,39033,0,0,Exempt,Non-Incentive,South,0,Worth,Changes Land Use,Never Incentive,Never TIF,"590, 592",0,579652,0,0,-579652,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,29042350410000,0,2,0,37164,0,0,Exempt,Non-Incentive,South,0,Riverdale,Changes Land Use,Never Incentive,Changes,"522, 597",0,501632,0,0,-501632,Changes,Multi Land Uses,Changes,Never Incentive,0
