tax_code,class,av,eav,pins_in_class,parcel_count_in_class,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,total_bill
76043,203,309995,930822,6,6,13209.01,43771.01,5357.131206929349,62337.15,56980.020000000004,0,0,0,0.768181549005,56980.020000000004
76043,204,58386,175316,1,1,2566.5099999999998,8504.7,669.6999996161351,11740.91,11071.21,0,0,0,0.768181549005,11071.210000000001
76043,207,1092860,3281532,21,21,47778.35,158324,13661.879992169155,219764.23,206102.35,0,0,0,0.768181549005,206102.35
76043,208,196749,590779,3,3,9016.51,29878.260000000002,669.6999996161351,39564.47,38894.770000000004,0,0,0,0.768181549005,38894.770000000004
76043,209,240919,723407,3,3,10796.11,35775.3,1875.1599989251783,48446.57,46571.41,0,0,0,0.768181549005,46571.41
76043,211,337469,1013320,7,7,15265.95,50587.03,2009.0999988484052,67862.08,65852.98,0,0,0,0.768181549005,65852.98
76043,212,369313,1108937,6,6,17216.14,57049.36,0,74265.5,74265.5,0,0,0,0.768181549005,74265.5
76043,241,107638,323205,8,8,5017.69,16627.4,0,21645.09,21645.09,0,0,0,0.768181549005,21645.09
76043,278,4815473,14459425,79,79,209337.45,693685.74,65324.68100255659,968347.85,903023.19,0,0,0,0.768181549005,903023.19
76043,290,12235,36738,1,1,570.36,1889.99,0,2460.35,2460.35,0,0,0,0.768181549005,2460.35
76043,295,502991,1510331,12,12,22081.54,73171.94,5893.359996621989,101146.84,95253.48,0,0,0,0.768181549005,95253.48000000001
76043,517,674797,2026214,10,10,31456.71,104238.84,0,135695.55,135695.55,0,0,0,0.768181549005,135695.55
76043,522,285315,856714,5,5,13300.4,44073.8,0,57374.200000000004,57374.200000000004,0,0,0,0.768181549005,57374.200000000004
76043,580,32409,97313,5,5,1510.74,5006.24,0,6516.98,6516.98,0,0,0,0.768181549005,6516.98
76043,590,197387,592695,10,10,9201.47,30491.280000000002,0,39692.75,39692.75,0,0,0,0.768181549005,39692.75
76043,593,2791962,8383424,16,16,130151.66,431286.3,0,561437.96,561437.96,0,0,0,0.768181549005,561437.96
76044,202,37500,112601,1,1,1219.67,5115.77,1205.4599993090433,7540.9,6335.44,0,0,0,0.807483644165,6335.4400000000005
76044,203,152015,456455,4,4,5523.99,23169.63,1875.1599989251783,30568.780000000002,28693.620000000003,0,0,0,0.807483644165,28693.620000000003
76044,205,92626,278128,2,2,3328.01,13958.82,1339.3999992322701,18626.230000000003,17286.83,0,0,0,0.807483644165,17286.83
76044,211,244723,734830,5,5,9087.21,38115.26,2009.0999988484052,49211.57,47202.47,0,0,0,0.807483644165,47202.47
76045,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
76046,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
76047,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
76048,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
76049,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
76050,100,13530,40627,1,1,438.59,2282.21,0,2720.7999999999997,2720.7999999999997,0,0,0,0.838805582739,2720.8
76050,212,50999,153135,1,1,1545.17,8040.59,669.6999996161351,10255.460000000001,9585.76,0,0,0,0.838805582739,9585.76
76050,295,1147782,3446445,24,24,35261.99,183492.06,12054.59999309043,230808.65,218754.05000000002,0,0,0,0.838805582739,218754.05
76050,593,218692,656666,2,2,7088.82,36888.1,0,43976.92,43976.92,0,0,0,0.838805582739,43976.92
76051,593,430170,1291671,1,1,21376.54,65126.67,0,86503.21,86503.21,0,0,0,0.7528813451720001,86503.20999999999
76052,100,9280,27865,1,1,959.29,906.82,0,1866.11,1866.11,0,0,0,0.48594587813799994,1866.1100000000001
76052,580,207434,622862,2,2,21442.760000000002,20270.29,0,41713.05,41713.05,0,0,0,0.48594587813799994,41713.05
76052,593,239918,720401,2,2,24800.68,23444.57,0,48245.25,48245.25,0,0,0,0.48594587813799994,48245.25
76053,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
76054,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0
76056,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
76057,0,0,0,3,3,0,0,0,0,0,0,0,0,0.018883607652,0
76057,590,211951,636425,1,1,41816.54,804.85,0,42621.39,42621.39,0,0,0,0.018883607652,42621.39
76058,0,0,0,15,15,0,0,0,0,0,0,0,0,0.426295400128,0
76058,100,1386763,4164033,3,3,159986.31,118879,0,278865.31,278865.31,0,0,0,0.426295400128,278865.31
76058,391,3056020,9176311,2,2,352563,261974.57,0,614537.57,614537.57,0,0,0,0.426295400128,614537.5700000001
76058,397,9953208,29886497,4,4,1148268.99,853229.71,0,2001498.7,2001498.7,0,0,0,0.426295400128,2001498.7
76058,491,26343791,79102502,5,5,3039196.98,2258297.59,0,5297494.569999999,5297494.569999999,0,0,0,0.426295400128,5297494.57
76058,517,559258,1679284,1,1,64519.75,47941.89,0,112461.64,112461.64,0,0,0,0.426295400128,112461.64
76058,522,36914289,110842537,25,25,4258680.82,3164443.9299999997,0,7423124.75,7423124.75,0,0,0,0.426295400128,7423124.75
76058,529,31686172,95144069,7,7,3655529.98,2716268.35,0,6371798.33,6371798.33,0,0,0,0.426295400128,6371798.33
76058,590,3711228,11143705,8,8,428152.24,318141.67,0,746293.91,746293.91,0,0,0,0.426295400128,746293.9099999999
76058,591,855712909,2569449153,86,86,98720798.27,73355211.28999999,0,172076009.56,172076009.56,0,0,0,0.426295400128,172076009.56
76058,592,660000,1981782,1,1,76142.05,56577.89,0,132719.94,132719.94,0,0,0,0.426295400128,132719.94
76058,597,97860684,293846277,14,14,11289866.99,8389018.200000001,0,19678885.19,19678885.19,0,0,0,0.426295400128,19678885.19
76058,599,5647374,16957376,30,3,651519.09,484116.38,0,1135635.47,1135635.47,0,0,0,0.426295400128,1135635.47
76058,729,19203938,57663665,7,7,2215495.44,1646240.17,0,3861735.61,3861735.61,0,0,0,0.426295400128,3861735.61
76058,791,20726592,62235738,2,2,2391159.11,1776768.27,0,4167927.38,4167927.38,0,0,0,0.426295400128,4167927.38
76058,792,409729,1230293,1,1,47269.07,35123.65,0,82392.72,82392.72,0,0,0,0.426295400128,82392.72
76058,797,5743415,17245752,12,12,662599.01,492349.01999999996,0,1154948.03,1154948.03,0,0,0,0.426295400128,1154948.03
76059,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
76060,0,0,0,2,2,0,0,0,0,0,0,0,0,0.459453909908,0
76060,100,107121,321651,9,9,11643.9,9897.1,0,21541,21541,0,0,0,0.459453909908,21541
76060,190,35280,105936,6,6,3834.97,3259.57,0,7094.54,7094.54,0,0,0,0.459453909908,7094.54
76060,203,379121,1138386,12,12,33990.99,28891.760000000002,13354.95648234508,76237.72,62882.75,0,0,0,0.459453909908,62882.75
76060,212,17000,51046,1,1,1485.9,1262.97,669.6999996161351,3418.5699999999997,2748.87,0,0,0,0.459453909908,2748.87
76060,522,227557,683285,3,3,24735.16,21024.43,0,45759.59,45759.59,0,0,0,0.459453909908,45759.59
76060,523,237891,714315,4,4,25858.51,21979.18,0,47837.69,47837.69,0,0,0,0.459453909908,47837.69
76060,580,1212682,3641321,40,40,131817.19999999998,112042.05,0,243859.25,243859.25,0,0,0,0.459453909908,243859.25
76060,590,166209,499076,9,9,18066.690000000002,15356.38,0,33423.07,33423.07,0,0,0,0.459453909908,33423.07
76060,593,10030941,30119908,42,42,1090351.87,926778.3,0,2017130.17,2017130.17,0,0,0,0.459453909908,2017130.1700000002
76060,597,150765,452702,1,1,16387.98,13929.47,0,30317.45,30317.45,0,0,0,0.459453909908,30317.449999999997
76060,663,926533,2782101,1,1,100713.08,85604.22,0,186317.3,186317.3,0,0,0,0.459453909908,186317.3
76061,0,0,0,1,1,0,0,0,0,0,0,0,0,0.314691482698,0
76061,202,11374,34153,1,1,649.56,298.26,1339.3999992322701,2287.2200000000003,947.8199999999999,0,0,0,0.314691482698,947.8199999999999
76061,203,12944,38867,1,1,1783.81,819.12,0,2602.93,2602.93,0,0,0,0.314691482698,2602.93
76061,211,14390,43209,1,1,1156.97,531.27,1205.4599993090433,2893.7000000000003,1688.24,0,0,0,0.314691482698,1688.24
76062,0,0,0,75,74,0,0,0,0,0,0,0,0,0.294424373163,0
76062,100,526177,1579955,61,61,74656.74,31152.93,0,105809.67,105809.67,0,0,0,0.294424373163,105809.67000000001
76062,190,307256,922595,23,23,43594.88,18191.3,0,61786.18,61786.18,0,0,0,0.294424373163,61786.17999999999
76062,201,55217,165799,6,6,7834.35,3269.17,0,11103.52,11103.52,0,0,0,0.294424373163,11103.52
76062,202,218872,657207,8,8,28691.97,11972.65,3348.499998080675,44013.12,40664.62,0,0,0,0.294424373163,40664.62
76062,203,1561214,4687856,45,45,196196.38999999998,81869.3,35879.98111943398,313945.63,278065.69,0,0,0,0.294424373163,278065.69
76062,204,39098,117400,1,1,5547.42,2314.85,0,7862.27,7862.27,0,0,0,0.294424373163,7862.27
76062,205,230511,692156,7,7,31288.48,13056.1,2009.0999988484052,46353.68,44344.58,0,0,0,0.294424373163,44344.58
76062,206,33000,99089,1,1,4682.19,1953.8,0,6635.99,6635.99,0,0,0,0.294424373163,6635.99
76062,207,155500,466921,3,3,20698.44,8637.15,1934.093598891398,31269.69,29335.59,0,0,0,0.294424373163,29335.589999999997
76062,211,2786559,8367199,89,89,350593.02,146296.09,63462.17833362415,560351.27,496889.11,0,0,0,0.294424373163,496889.11
76062,212,4658250,13987333,136,136,632766.2,264041.97,39923.42880711632,936731.58,896808.17,0,0,0,0.294424373163,896808.1699999999
76062,225,35927,107878,1,1,5097.5,2127.08,0,7224.58,7224.58,0,0,0,0.294424373163,7224.58
76062,241,156755,470689,18,18,22241.15,9280.880000000001,0,31522.03,31522.03,0,0,0,0.294424373163,31522.030000000002
76062,278,1438812,4320319,27,27,192424.05,80295.38,16612.444250477925,289331.86,272719.43,0,0,0,0.294424373163,272719.43
76062,290,38680,116145,5,5,5488.110000000001,2290.12,0,7778.2300000000005,7778.2300000000005,0,0,0,0.294424373163,7778.2300000000005
76062,295,501834,1506860,16,16,59552.97,24850.49,16510.98470053608,100914.42,84403.46,0,0,0,0.294424373163,84403.46
76062,297,37254,111863,1,1,4813.259999999999,2008.5,669.6999996161351,7491.46,6821.76,0,0,0,0.294424373163,6821.759999999999
76062,299,1318623,3959430,101,6,163809.34,68354.38,32999.66839108494,265163.36,232163.71999999997,0,0,0,0.294424373163,232163.72
76062,318,1043915,3134563,14,14,148115.6,61806.11,0,209921.71,209921.71,0,0,0,0.294424373163,209921.71000000002
76062,390,12731,38228,2,2,1806.38,753.76,0,2560.1400000000003,2560.1400000000003,0,0,0,0.294424373163,2560.1400000000003
76062,391,143444,430720,2,2,20352.54,8492.77,0,28845.309999999998,28845.309999999998,0,0,0,0.294424373163,28845.31
76062,517,7039925,21138779,62,62,998858.03,416805.97,0,1415664,1415664,0,0,0,0.294424373163,1415664
76062,522,1903709,5716266,27,27,270107.27,112711.05,0,382818.32,382818.32,0,0,0,0.294424373163,382818.32
76062,523,643432,1932034,4,4,91293.27,38095.07,0,129388.34,129388.34,0,0,0,0.294424373163,129388.34
76062,528,771896,2317772,10,10,109520.32,45700.9,0,155221.22,155221.22,0,0,0,0.294424373163,155221.22
76062,530,2854747,8571948,11,11,405045.21,169018.21,0,574063.42,574063.42,0,0,0,0.294424373163,574063.42
76062,531,7032589,21116755,4,4,997817.36,416371.74000000005,0,1414189.0999999999,1414189.0999999999,0,0,0,0.294424373163,1414189.1
76062,580,962970,2891510,6,6,136630.79,57013.68,0,193644.47,193644.47,0,0,0,0.294424373163,193644.47
76062,590,2060534,6187171,76,76,292358.53,121996.23,0,414354.76,414354.76,0,0,0,0.294424373163,414354.76
76062,592,2315269,6952056,23,23,328501.22,137077.91,0,465579.13,465579.13,0,0,0,0.294424373163,465579.13
76062,593,1470587,4415735,17,17,208654.13,87067.62,0,295721.75,295721.75,0,0,0,0.294424373163,295721.75
76062,597,578268,1736364,5,5,82047.41,34236.880000000005,0,116284.29000000001,116284.29000000001,0,0,0,0.294424373163,116284.29000000001
76062,599,667482,2004251,13,4,94705.76,39518.97,0,134224.73,134224.73,0,0,0,0.294424373163,134224.72999999998
76062,663,103680,311320,1,1,14710.62,6138.4800000000005,0,20849.100000000002,20849.100000000002,0,0,0,0.294424373163,20849.100000000002
76063,0,0,0,1,1,0,0,0,0,0,0,0,0,0.181461487643,0
76063,100,7650,22971,2,2,1259.22,279.16,0,1538.38,1538.38,0,0,0,0.181461487643,1538.38
76063,202,139256,418144,8,8,20180.77,4473.8499999999995,3348.499998080675,28003.12,24654.62,0,0,0,0.181461487643,24654.62
76063,203,248977,747604,13,13,32782.33,7267.5,10017.238654258224,50067.06,40049.83,0,0,0,0.181461487643,40049.83
76063,204,28000,84076,1,1,4060.65,900.22,669.6999996161351,5630.57,4960.87,0,0,0,0.181461487643,4960.87
76063,205,21000,63057,1,1,0,0,4222.927287579463,4222.92,0,0,0,0,0.181461487643,0
76063,211,618363,1856757,26,26,82497.04000000001,18288.65,23561.3184164949,124347,100785.69,0,0,0,0.181461487643,100785.69
76063,278,38000,114103,1,1,5008.54,1110.3500000000001,1522.5629491272832,7641.47,6118.89,0,0,0,0.181461487643,6118.89
76064,212,216049,648730,1,1,10044.9,33400.55,0,43445.450000000004,43445.450000000004,0,0,0,0.768792783235,43445.450000000004
76064,391,7253280,21779423,4,4,337231.43,1121336.52,0,1458567.9500000002,1458567.9500000002,0,0,0,0.768792783235,1458567.95
76064,397,424932,1275943,1,1,19756.63,65693.28,0,85449.91,85449.91,0,0,0,0.768792783235,85449.91
76064,517,835499,2508753,2,2,38845.38,129165.79,0,168011.16999999998,168011.16999999998,0,0,0,0.768792783235,168011.16999999998
76064,522,3364781,10103428,1,1,156440.94,520185.62,0,676626.5599999999,676626.5599999999,0,0,0,0.768792783235,676626.56
76064,591,73814662,221643287,12,12,3431912.9099999997,11411537.94,0,14843450.85,14843450.85,0,0,0,0.768792783235,14843450.85
76064,592,489982,1471269,3,3,22781.04,75749.85,0,98530.89,98530.89,0,0,0,0.768792783235,98530.89000000001
76064,597,3224627,9682588,3,3,149924.68,498518.25,0,648442.93,648442.93,0,0,0,0.768792783235,648442.9299999999
76064,599,1321425,3967843,11,1,61437.89,204288.58,0,265726.47000000003,265726.47000000003,0,0,0,0.768792783235,265726.47
76065,0,0,0,15,15,0,0,0,0,0,0,0,0,0.7456440139289999,0
76065,100,837240,2513976,72,72,46097.67,135134.75,0,181232.42,181232.42,0,0,0,0.7456440139289999,181232.41999999998
76065,190,48290,145001,3,3,2658.8199999999997,7794.31,0,10453.130000000001,10453.130000000001,0,0,0,0.7456440139289999,10453.130000000001
76065,290,86206,258851,1,1,4746.42,13914.15,0,18660.57,18660.57,0,0,0,0.7456440139289999,18660.57
76065,517,2225702,6683116,4,4,122545.1,359240.7,0,481785.8,481785.8,0,0,0,0.7456440139289999,481785.80000000005
76065,522,383346,1151073,1,1,21106.67,61874.19,0,82980.86,82980.86,0,0,0,0.7456440139289999,82980.86
76065,580,2970746,8920261,49,49,163566.7,479494.91,0,643061.61,643061.61,0,0,0,0.7456440139289999,643061.61
76065,583,333506,1001419,2,2,18362.54,53829.759999999995,0,72192.3,72192.3,0,0,0,0.7456440139289999,72192.29999999999
76065,590,854229,2564995,17,17,47033.01,137877.44,0,184910.45,184910.45,0,0,0,0.7456440139289999,184910.45
76065,591,416348,1250168,2,2,22923.75,67200.85,0,90124.59999999999,90124.59999999999,0,0,0,0.7456440139289999,90124.6
76065,592,682082,2048088,1,1,37554.810000000005,110091.83,0,147646.64,147646.64,0,0,0,0.7456440139289999,147646.64
76065,593,47034733,141231192,112,112,2589688.9899999998,7591667.01,0,10181356,10181356,0,0,0,0.7456440139289999,10181356
76065,597,2400980,7209422,4,4,132195.72,387531.5,0,519727.22000000003,519727.22000000003,0,0,0,0.7456440139289999,519727.22
76065,663,1261206,3787023,3,3,69440.84,203565.63,0,273006.47,273006.47,0,0,0,0.7456440139289999,273006.47
76065,670,73603,221008,3,3,4052.52,11879.93,0,15932.45,15932.45,0,0,0,0.7456440139289999,15932.45
76066,100,22785,68417,1,1,4581.89,0,0,4581.89,4581.89,0,0,0,0,4581.89
76066,580,250504,752189,2,2,50374.100000000006,0,0,50374.100000000006,50374.100000000006,0,0,0,0,50374.100000000006
76067,580,635967,1909618,1,1,92871.59,35015.549999999996,0,127887.14,127887.14,0,0,0,0.27380030980000003,127887.13999999998
76068,0,0,0,2,2,0,0,0,0,0,0,0,0,0.17256071416899998,0
76068,591,781351163,2346163137,32,32,130009366.45,27113178.63,0,157122545.08,157122545.08,0,0,0,0.17256071416899998,157122545.08
76068,592,945428,2838837,1,1,157310.21,32806.7,0,190116.91,190116.91,0,0,0,0.17256071416899998,190116.90999999997
76068,597,350939,1053765,2,2,58392.96,12177.7,0,70570.66,70570.66,0,0,0,0.17256071416899998,70570.66
76068,791,5671951,17031167,1,1,943758.4199999999,196818.84,0,1140577.26,1140577.26,0,0,0,0.17256071416899998,1140577.26
76069,190,660826,1984262,1,1,132886.02,0,0,132886.02,132886.02,0,0,0,0,132886.02
76069,299,74999,225199,2,1,15081.59,0,0,15081.59,15081.59,0,0,0,0,15081.59
76070,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0
76070,100,1,3,1,1,0.2,0,0,0.2,0.2,0,0,0,0,0.2
76070,297,424453,1274505,1,1,88832.98999999999,0,0,88832.98999999999,88832.98999999999,0,0,0,0,88832.98999999999
76070,299,15708136,47166772,627,5,3169775.2399999998,0,117750.27365133249,3287525.51,3169775.2399999998,0,0,0,0,3169775.2399999998
76070,397,15821047,47505858,3,3,3311158.3,0,0,3311158.3,3311158.3,0,0,0,0,3311158.3
76070,500,67936,203991,1,1,14218.18,0,0,14218.18,14218.18,0,0,0,0,14218.18
76070,527,1974545,5928966,1,1,413248.93,0,0,413248.93,413248.93,0,0,0,0,413248.93
76070,529,49740917,149357052,7,7,10410186.52,0,0,10410186.52,10410186.52,0,0,0,0,10410186.52
76070,531,15688224,47107031,4,4,3283360.06,0,0,3283360.06,3283360.06,0,0,0,0,3283360.06
76070,591,128285342,385202395,38,38,26848606.98,0,0,26848606.98,26848606.98,0,0,0,0,26848606.98
76070,592,8246269,24761072,7,7,1725846.72,0,0,1725846.72,1725846.72,0,0,0,0,1725846.72
76070,597,124992582,375315227,133,130,26159471.22,0,0,26159471.22,26159471.22,0,0,0,0,26159471.22
76070,599,620289,1862542,4,2,129819.18,0,0,129819.18,129819.18,0,0,0,0,129819.18
76070,791,5048580,15159372,5,5,1056608.21,0,0,1056608.21,1056608.21,0,0,0,0,1056608.21
76070,797,7602103,22826826,37,37,1591029.8800000001,0,0,1591029.8800000001,1591029.8800000001,0,0,0,0,1591029.8800000001
76071,0,0,0,39,39,0,0,0,0,0,0,0,0,0.73717542406,0
76071,100,100244,301002,4,4,5298.05,14860.03,0,20158.079999999998,20158.079999999998,0,0,0,0.73717542406,20158.08
76071,517,218750,656841,1,1,11561.31,32427.34,0,43988.65,43988.65,0,0,0,0.73717542406,43988.65
76071,523,1468745,4410201,1,1,77625.55,217725.63,0,295351.18,295351.18,0,0,0,0.73717542406,295351.18
76071,580,158426,475706,2,2,8373.07,23484.95,0,31858.019999999997,31858.019999999997,0,0,0,0.73717542406,31858.02
76071,593,5152201,15470514,14,14,272302.14,763758.16,0,1036060.3,1036060.3,0,0,0,0.73717542406,1036060.3
76071,597,156715,470568,1,1,8282.65,23231.29,0,31513.940000000002,31513.940000000002,0,0,0,0.73717542406,31513.940000000002
76071,638,1055434,3169151,2,2,55781.37,156456.68,0,212238.05,212238.05,0,0,0,0.73717542406,212238.05
76072,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
76072,100,20378,61189,2,2,4147.4,0,0,4147.4,4147.4,0,0,0,0,4147.4
76072,212,3974812,11935168,66,66,772998.12,0,35967.58964157405,808965.6900000001,772998.12,0,0,0,0,772998.12
76072,299,326988,981846,12,1,61127.16,0,5422.399560024129,66549.56,61127.16,0,0,0,0,61127.16
76072,315,452930,1360013,1,1,92181.68000000001,0,0,92181.68000000001,92181.68000000001,0,0,0,0,92181.68000000001
76072,318,1245286,3739220,8,8,253444.3,0,0,253444.3,253444.3,0,0,0,0,253444.3
76072,391,174375,523596,1,1,35489.33,0,0,35489.33,35489.33,0,0,0,0,35489.33
76072,517,1867747,5608283,11,11,380129.41,0,0,380129.41,380129.41,0,0,0,0,380129.41
76072,528,568630,1707425,2,2,115729.25,0,0,115729.25,115729.25,0,0,0,0,115729.25
76072,529,1696438,5093893,4,4,345264.02,0,0,345264.02,345264.02,0,0,0,0,345264.02
76072,580,8011,24055,1,1,1630.44,0,0,1630.44,1630.44,0,0,0,0,1630.44
76072,590,350463,1052337,9,9,71327.40000000001,0,0,71327.40000000001,71327.40000000001,0,0,0,0,71327.40000000001
76072,592,9236798,27735334,23,23,1879900.84,0,0,1879900.84,1879900.84,0,0,0,0,1879900.84
76072,593,174911,525205,1,1,35598.38,0,0,35598.38,35598.38,0,0,0,0,35598.38
76072,597,361119,1084331,4,4,73495.96,0,0,73495.96,73495.96,0,0,0,0,73495.96
76073,528,542485,1628919,2,2,5467.530000000001,104940.59000000001,0,110408.12000000001,110408.12000000001,0,0,0,0.950479097868,110408.12000000001
76073,590,31342,94111,1,1,315.88,6062.96,0,6378.84,6378.84,0,0,0,0.950479097868,6378.84
76074,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
76074,590,18918,56805,4,4,3850.21,0,0,3850.21,3850.21,0,0,0,0,3850.21
76075,0,0,0,9,9,0,0,0,0,0,0,0,0,0.33888719061899997,0
76075,100,4197,12602,2,2,557.95,286.02000000000004,0,843.97,843.97,0,0,0,0.33888719061899997,843.97
76075,190,2773128,8326871,1,1,368669.91000000003,188980.63,0,557650.54,557650.54,0,0,0,0.33888719061899997,557650.54
76075,299,216426,649856,58,1,25783.32,13216.58,4520.742877408758,43520.65,38999.9,0,0,0,0.33888719061899997,38999.9
76075,391,6895753,20705878,1,1,916747.0399999999,469925.6,0,1386672.64,1386672.64,0,0,0,0.33888719061899997,1386672.64
76075,397,489166,1468819,1,1,65031.54,33335.270000000004,0,98366.81,98366.81,0,0,0,0.33888719061899997,98366.81
76075,590,1207533,3625859,3,3,160533.94,82289.86,0,242823.8,242823.8,0,0,0,0.33888719061899997,242823.8
76075,597,4254064,12773678,3,3,565551.09,289902.17,0,855453.26,855453.26,0,0,0,0.33888719061899997,855453.26
76076,100,2367650,7109343,3,3,388782.41000000003,87330.27,0,476112.68,476112.68,0,0,0,0.183423559674,476112.68000000005
76077,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
76079,0,0,0,937,937,0,0,0,0,0,0,0,0,0,0
76079,100,1981646,5950290,118,118,399680.74,0,0,399680.74,399680.74,0,0,0,0,399680.74
76079,190,239903,720357,8,8,48386.38,0,0,48386.38,48386.38,0,0,0,0,48386.38
76079,201,41756,125381,4,4,8421.82,0,0,8421.82,8421.82,0,0,0,0,8421.82
76079,202,89000,267241,2,2,16069.81,0,1880.7599941782034,17950.57,16069.81,0,0,0,0,16069.81
76079,203,28000,84076,1,1,4438.33,0,1209.0599962574165,5647.389999999999,4438.33,0,0,0,0,4438.33
76079,205,640993,1924711,21,21,103799.44,0,25483.357541117566,129282.81,103799.44,0,0,0,0,103799.44
76079,206,2630750,7899355,60,60,490245.59,0,40353.98945508628,530599.61,490245.59,0,0,0,0,490245.59
76079,207,3083108,9257651,52,52,579096.02,0,42740.33803769946,621836.35,579096.02,0,0,0,0,579096.02
76079,208,1132706,3401178,8,8,222680.49,0,5776.619982118767,228457.11,222680.49,0,0,0,0,222680.49
76079,209,820382,2463359,10,10,160896.31,0,4567.559985861351,165463.87,160896.31,0,0,0,0,160896.31
76079,210,2026711,6085604,59,59,370689.22,0,38080.88949212255,408770.1,370689.22,0,0,0,0,370689.22
76079,211,4565605,13709144,125,125,796061.64,0,124781.6414437448,920843.27,796061.64,0,0,0,0,796061.64
76079,212,631894,1897389,7,7,126775.94,0,671.6999979207869,127447.64,126775.94,0,0,0,0,126775.94
76079,241,288525,866351,36,36,58192.8,0,0,58192.8,58192.8,0,0,0,0,58192.8
76079,278,10870374,32640472,134,134,2103384.56,0,89076.08465426952,2192460.61,2103384.56,0,0,0,0,2103384.56
76079,288,33820,101551,1,1,6821.17,0,0,6821.17,6821.17,0,0,0,0,6821.17
76079,290,274984,825694,17,17,55461.82,0,0,55461.82,55461.82,0,0,0,0,55461.82
76079,295,31117778,93437372,619,619,5804168.33,0,472020.17952888564,6276188.51,5804168.33,0,0,0,0,5804168.33
76079,297,84823,254698,2,2,17108.07,0,0,17108.07,17108.07,0,0,0,0,17108.07
76079,299,50965879,153035076,3402,46,9226504.65,0,1052857.0349509348,10279361.41,9226504.65,0,0,0,0,9226504.65
76079,313,77304,232121,1,1,15591.58,0,0,15591.58,15591.58,0,0,0,0,15591.58
76079,314,78343,235241,1,1,15801.14,0,0,15801.14,15801.14,0,0,0,0,15801.14
76079,315,882089,2648649,11,11,177909.71,0,0,177909.71,177909.71,0,0,0,0,177909.71
76079,318,519336,1559411,3,3,104745.63,0,0,104745.63,104745.63,0,0,0,0,104745.63
76079,390,471983,1417223,7,7,95194.87,0,0,95194.87,95194.87,0,0,0,0,95194.87
76079,391,43821729,131583507,27,27,8838464.16,0,0,8838464.16,8838464.16,0,0,0,0,8838464.16
76079,396,532528,1599022,1,1,107406.29,0,0,107406.29,107406.29,0,0,0,0,107406.29
76079,397,818616,2458059,3,3,165107.78999999998,0,0,165107.78999999998,165107.78999999998,0,0,0,0,165107.78999999998
76079,517,3679365,11048030,10,10,742096.16,0,0,742096.16,742096.16,0,0,0,0,742096.16
76079,523,85427,256512,1,1,17229.91,0,0,17229.91,17229.91,0,0,0,0,17229.91
76079,528,792721,2380304,3,3,159885.01,0,0,159885.01,159885.01,0,0,0,0,159885.01
76079,530,2676803,8037636,2,2,539887.99,0,0,539887.99,539887.99,0,0,0,0,539887.99
76079,531,5603881,16826773,1,1,1130254.34,0,0,1130254.34,1130254.34,0,0,0,0,1130254.34
76079,580,1643,4933,1,1,331.34000000000003,0,0,331.34000000000003,331.34000000000003,0,0,0,0,331.34000000000003
76079,590,3606882,10830376,61,61,727476.25,0,0,727476.25,727476.25,0,0,0,0,727476.25
76079,591,875011,2627396,1,1,176482.19,0,0,176482.19,176482.19,0,0,0,0,176482.19
76079,592,9530467,28617133,14,14,1922212.83,0,0,1922212.83,1922212.83,0,0,0,0,1922212.83
76079,593,384230,1153727,3,3,77495.84999999999,0,0,77495.84999999999,77495.84999999999,0,0,0,0,77495.84999999999
76079,597,15784823,47397086,34,34,3183662.22,0,0,3183662.22,3183662.22,0,0,0,0,3183662.22
76079,599,443530,1331788,5,4,89456.15999999999,0,0,89456.15999999999,89456.15999999999,0,0,0,0,89456.15999999999
76079,915,467050,1402410,21,21,94199.81,0,0,94199.81,94199.81,0,0,0,0,94199.81
76079,990,179553,539143,14,14,36214.28,0,0,36214.28,36214.28,0,0,0,0,36214.28
76079,991,3543812,10641006,18,18,714756.39,0,0,714756.39,714756.39,0,0,0,0,714756.39
76079,997,68267,204985,3,3,13768.87,0,0,13768.87,13768.87,0,0,0,0,13768.87
76080,0,0,0,14,14,0,0,0,0,0,0,0,0,1,0
76080,100,223297,670493,19,19,0,45036.83,0,45036.83,45036.83,0,0,0,1,45036.83
76080,295,2352953,7065216,60,60,0,441510.24,33060.402197663214,474570.61,441510.24,0,0,0,1,441510.24
