year,clean_name,muni_PC_total,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_residential,muni_fmv_industrial,muni_fmv_commercial,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_eav_taxed,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_eav,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2011,Park Forest,6224,5806,30,74,113,11,0,3859,2724247,410796435,33836828,101330869,0,22930875,0,0,124261745,535058182.6666667,497615850,6513751,28128672,240,30927984.99,23.845,130585489.5753607,18.914,25.235,5143.885,4588.769,173229525,6.321,5.78,0.237,0.768,0.005,0.063,0.043,0.232,0
2011,Park Ridge,16210,15177,4,496,361,0,0,11874,0,5402467596,153838582,458655595,0,69447772,0,0,528103367,5930570918,5625455190,1038092,291743396,399,134972006.06,7.824,1725310931.847017,7.308,8.196,5873.528,8433.456,1892196059,0.888,2.276,0.078,0.911,0,0.026,0.012,0.089,0
2011,Phoenix,1706,1040,4,30,1672,11,11,500,860390,17138522,48910154,12998765,59961,19605587,0,860390,32664312,49800654,42567820,1966436,2072438,392,1188856.54,19.278,6225852.398374868,18.464,19.279,1754.554,1456.528,16210053,0.815,2.387,0.191,0.344,0.017,0.982,0.394,0.656,0.017
2011,Posen,3058,2163,109,144,667,4,4,1570,2793520,190977372,41003936,37513667,0,19503806,0,2793520,57017473,247994872,207151710,18970560,15057112,251,6839947.47,10.599,65103869.712777846,8.995,13.669,2049.126,2587.783,87587017,4.674,2.758,0.105,0.77,0.011,0.165,0.079,0.23,0.011
2011,Prospect Heights,6113,5655,9,246,178,0,0,4362,0,1331174305,53466378,144407985,0,22722251,0,0,167130236,1498305328,1371073900,11966012,94730236,123,38524452.64,9.076,440623026.2425178,5.832,10.702,4572.68,5867.971,492629271,4.87,2.571,0.087,0.888,0,0.036,0.015,0.112,0
2011,Richton Park,4448,4000,2,76,274,4,4,2966,3821210,527644180,65625072,68808567,0,32544079,0,3821210,101954389,629484572,550928700,2239594,40239148,128,22652955.07,13.557,167069150.078113,12.429,14.042,4729.108,4525.092,204041384,1.613,3.599,0.136,0.838,0.006,0.104,0.052,0.162,0.006
2011,River Forest,4526,4240,1,126,0,0,0,3281,0,1823681955,0,116640901,0,0,0,0,116640901,1940245732,1869679270,349080,69451612,149,54002140.9,9.427,572845453.4846717,9.427,9.427,8411.159,12473.261,607471915,0,2.783,0.094,0.94,0,0,0,0.06,0
2011,River Grove,3609,3196,71,135,121,1,0,2497,374760,652296499,48554618,89545341,0,8938590,0,0,98483931,750780578,641612960,44347788,60435060,161,20768694.95,8.718,236309044.97480926,7.486,9.729,5416.585,4174.765,269550038,2.243,2.766,0.088,0.869,0,0.065,0.012,0.131,0
2011,Riverdale,4894,4045,87,172,1405,19,18,2607,10092773,282147679,147031629,58980612,6506185,39189520,1593083,9987263,104926509,386824025.3333333,293793490,49393643,21678962,307,20565071.58,20.716,99197424.80815779,18.067,21.465,3776.895,3061.328,142435787,3.398,5.316,0.207,0.729,0.026,0.38,0.101,0.271,0.026
2011,Riverside,3631,3380,0,90,0,0,0,2671,0,1074631549,0,97348004,0,0,0,0,97348004,1171979682,1147581780,0,23873252,143,32493091.919999998,9.851,329867729.18930876,9.85,9.991,6789.969,9592.338,358785970,0.141,2.772,0.099,0.917,0,0,0,0.083,0
2011,Robbins,5664,2435,12,87,2,6,0,970,2118260,106263477,2422952,27071279,6953436,1910660,0,0,37352574,142199340,111640560,2800960,16872920,1734,4678518.68,12.282,38306899.548299104,11.321,13.387,1295.989,944.387,50064165,2.066,3.29,0.122,0.747,0.015,0.017,0.013,0.263,0
2011,Rolling Meadows,9259,8571,143,252,138,10,0,6606,16066120,2235890273,57463008,221987339,0,15407847,0,0,237395186,2473286026,1890990110,177535844,386191952,193,79255790.31,8.723,906795425.3730026,8.006,10.633,3308.008,5367.467,978746898,2.627,3.204,0.087,0.904,0.006,0.023,0.006,0.096,0
2011,Roselle,1405,1304,0,19,0,0,0,1101,0,313045265,0,30548122,0,0,0,0,30548122,343593460,319285800,0,22008300,46,8732283.15,8.487,102799905.36557151,7.94,8.573,4460.511,5543.866,111874517,0.633,2.541,0.085,0.911,0,0,0,0.089,0
2011,Rosemont,1521,871,41,135,398,0,0,572,0,494001163,705195364,20955124,0,583101909,0,0,604057032,1098058388,229641980,10242876,845826272,428,23272922.17,8.282,278046819.89038306,7.351,10.058,6706.481,5359.902,707645075,2.707,2.119,0.084,0.45,0,0.642,0.531,0.55,0
2011,Sauk Village,3483,3206,40,32,164,18,15,2024,46937257,253050479,71372557,50504753,0,66477150,0,45674427,117582400,370633110.6666667,283421370,66327661,11407820,113,11505460.02,13.482,85556113.52603842,12.081,20.803,2948.164,2554.341,126492088,8.722,3.104,0.134,0.683,0.127,0.193,0.179,0.317,0.123
2011,Schaumburg,27980,26073,414,703,907,37,0,20636,136132070,8190514746,225151484,624797112,0,67524696,0,0,692585720,8882583530,6001545990,520888230,2282940360,364,306111092.07,8.497,3611444419.0752306,7.312,10.106,3924.136,5122.521,3827280847,2.794,3.446,0.085,0.922,0.015,0.025,0.008,0.078,0
2011,Schiller Park,4671,3655,199,160,295,13,0,2696,16189940,863005208,52320762,97882684,0,11317815,0,0,109200499,972205590,686218140,161314852,113164268,556,36355127.43,9.989,369857880.1395327,7.702,14.707,5173.583,4479.014,403894519,7.005,3.739,0.098,0.888,0.017,0.054,0.012,0.112,0
2011,Skokie,27586,24728,563,1127,625,8,0,18355,14944890,6605926414,179391812,600884360,0,71242271,0,0,672126631,7278052432,5826636940,325221804,1087760118,844,221564904.58,8.852,2561513824.4707065,7.182,11.492,4618.536,5671.845,2784969856,4.31,3.044,0.086,0.908,0.002,0.025,0.01,0.092,0
2011,South Barrington,2255,1663,0,60,0,0,0,1302,0,1500505107,0,38135999,0,0,0,0,38428926,1538934322,1361832640,0,120932572,72,33042565.35,6.476,499626373.14939946,5.837,10.237,11530.354,15962.695,510955153,4.4,2.147,0.066,0.975,0,0,0,0.025,0
2011,South Chicago Heights,2212,1572,95,187,408,33,5,1053,22478270,184334213,40454906,30368720,0,4302977,0,1579140,34671697,219005862,141179640,35595952,33001630,155,8403425.87,11.509,74385249.45542604,10.784,12.304,2323.038,2368.208,85904263,1.52,3.837,0.113,0.842,0.103,0.185,0.02,0.158,0.007
2011,South Holland,9368,7992,290,365,529,84,33,6414,85577240,1090176608,119569931,177848364,0,56794824,0,27633347,234712734,1324786398,1035865580,161280072,111856436,430,55142035.31,14.008,393456833.52267814,13.196,16.633,4729.824,4341.624,478824819,3.437,4.162,0.14,0.823,0.065,0.09,0.043,0.177,0.021
2011,Steger,3241,2331,169,120,43,64,0,1609,3467740,187399942,4979672,35609278,0,2646996,0,0,38309051,225595362,200914420,7913728,11090464,260,6334392.7,10.075,62519314.50316595,9.831,11.431,1949.627,2182.2,73922522,1.6,2.808,0.101,0.831,0.015,0.022,0.012,0.17,0
2011,Stickney,2454,2207,28,93,0,0,0,1756,0,313950949,0,54577469,0,0,0,0,54577469,368528396,311824630,27779400,27737856,97,13672559.459999999,11.827,117996598.559003,9.421,11.895,3792.597,4088.88,134213001,2.474,3.71,0.116,0.852,0,0,0,0.148,0
2011,Stone Park,1266,952,48,180,49,0,0,625,0,126061514,5520512,15671083,0,916018,0,0,16587101,142648532,113694040,5537760,22223312,35,6417279.73,12.978,49421601.616514616,12.736,13.146,3811.369,4135.317,54745261,0.41,4.499,0.13,0.884,0,0.039,0.006,0.116,0
2011,Streamwood,14455,13708,127,175,9,21,5,10957,48406210,2586867279,15104350,283461153,0,15054862,0,12529510,298615748,2885483138,2584477270,87920106,189255712,218,81243851.94,9.333,870392238.7446537,8.764,9.591,4356.47,4726.89,959069588,0.827,2.816,0.093,0.897,0.017,0.005,0.005,0.103,0.004
2011,Summit,3355,2547,145,334,338,4,0,1814,8530680,404869062,33757590,59540312,509068,10927723,0,0,70977102,475846356,369458050,58567116,43832200,220,20463549.62,13.026,158414505.03631154,8.663,14.174,4706.065,4627.612,183181816,5.511,4.3,0.129,0.851,0.018,0.071,0.023,0.149,0
2011,Thornton,1355,1010,94,59,229,7,3,779,3523903,124916256,22049413,22454006,0,8557857,0,3292763,31321531,156237793.33333334,101989890,41753943,6206040,120,7871331.11,14.224,55086358.79183751,14.137,15.321,3355.398,3229.671,66272780,1.184,5.038,0.143,0.8,0.023,0.141,0.055,0.2,0.021
2011,Tinley Park,20350,18894,47,407,695,2,0,16102,1737590,3721492252,121629624,474186313,0,79344528,0,0,554074046,4275274830,3887972610,40763582,324284288,396,129356974.24,10.57,1251761102.3977656,9.231,14.09,4431.214,5627.825,1431739111,4.859,3.026,0.103,0.87,0,0.028,0.019,0.13,0
2011,University Park,4,3,0,0,0,0,0,1,0,8906540,0,20198,0,0,0,0,20198,8926750,8906750,0,0,0,420814.69,15.666,2645776.9020164735,15.525,15.926,15336.69,6661.42,2651780,0.401,4.714,0.159,0.998,0,0,0,0.002,0
2011,Westchester,8487,7332,21,270,0,0,0,6076,0,1556362571,0,218947543,0,0,0,0,218947543,1775231112,1572076230,9089632,188625740,769,42045298.19,7.705,550433054.3818145,7.226,7.82,4331.911,4209.666,615450161,0.594,2.368,0.076,0.877,0,0,0,0.123,0
2011,Western Springs,5445,4860,3,91,0,0,0,4017,0,2081573797,0,141791715,0,0,0,0,141791715,2223365590,2171211840,177800,39545640,183,45827499.98,7.229,636052681.2557865,7.148,7.698,7256.18,9288.211,678173353,0.55,2.061,0.072,0.936,0,0,0,0.064,0
2011,Wheeling,13362,11859,631,296,2305,57,2,8831,80696670,2657182242,474078828,247272490,0,187905101,0,8533520,435295226,3092477774,2269860400,539026358,256451876,363,102166671.58,9.393,1081929777.9069006,8.268,9.933,3670.691,4614.32,1237116064,1.665,3.304,0.094,0.859,0.026,0.153,0.061,0.141,0.003
2011,Willow Springs,3126,2713,20,67,361,1,0,2103,5094520,582981333,47410384,62110951,0,38159167,0,0,100270118,683251366,630219330,21681228,20476428,186,15889670.7,9.341,187716277.59374964,6.616,11.29,3564.559,5777.369,219481660,4.674,2.326,0.085,0.853,0.007,0.069,0.056,0.147,0
2011,Wilmette,10926,10317,6,236,0,0,0,7862,0,5968744384,0,286538686,0,0,0,0,286538686,6255196524,6026483320,2368784,214319520,293,129222150.34,6.905,1869625750.4521267,5.851,7.517,8534.962,12274.45,1954722889,1.666,2.066,0.069,0.954,0,0,0,0.046,0
2011,Winnetka,4912,4541,0,130,0,0,0,3319,0,4731667803,0,112823850,0,0,0,0,112823850,4844491796,4751912890,0,76944116,214,100727546.59,7.009,1439872363.8208532,6.009,7.419,17809.207,22420.472,1473390261,1.41,2.079,0.07,0.977,0,0,0,0.023,0
2011,Worth,4188,3722,3,202,53,0,0,2924,0,519746477,6674800,89605938,0,494854,0,0,90100792,609847376,551934170,510572,49369744,184,20382528.3,11.542,176524683.11480755,8.417,11.777,3673.194,4194.021,203387456,3.36,3.342,0.115,0.852,0,0.011,0.001,0.148,0
2011,NA,40038,33167,438,666,0,16,0,24420,25794520,8501850107,0,813867838,69,0,0,0,819883720,9321355938,8457334400,258280732,423821096,3061,208174838.83,7.944,2817972290.927391,4.986,17.294,3968.83,5205.043,3059658766,12.308,2.233,0.074,0.912,0.003,0,0,0.088,0
2012,Alsip,7227,5947,433,283,354,57,0,4896,111286340,1296049420,61908368,160593321,22944713,26794430,0,0,221664418,1506394154,948987660,384432564,150183660,367,63231916.15,11.782,537042348.817666,10.105,13.071,3991.162,4148.489,600784660,2.966,4.198,0.118,0.86,0.074,0.041,0.018,0.147,0
2012,Arlington Heights,29934,27875,216,900,49,22,0,22671,69961450,8594693125,72077358,901480922,0,16866603,0,0,918347526,9512929310,8310906020,231812694,919310756,614,266471338.12,9.285,2859148392.2262554,8.514,10.394,4637.355,7159.448,3123943433,1.88,2.801,0.093,0.903,0.007,0.008,0.002,0.097,0
2012,Barrington,2568,2119,13,218,202,0,0,1480,0,908583227,41531074,56312985,0,11851617,0,0,68179714,976762928,838012660,11683052,120137776,144,21721077.88,7.075,306848923.785544,6.287,8.985,6317.986,7940.273,329511866,2.698,2.224,0.071,0.93,0,0.043,0.012,0.07,0
2012,Barrington Hills,1332,1053,0,1,0,0,0,642,0,855092018,0,21194860,0,0,0,0,22312718,877404738,851947960,0,66288,156,18957550.94,7.936,239932512.97782642,7.766,10.12,11543.258,21260.936,245878975,2.354,2.161,0.079,0.975,0,0,0,0.025,0
2012,Bartlett,5777,5420,15,72,11,1,0,4433,1065500,1295052424,7387740,129909463,0,0,0,0,130125402,1425087178,1330425820,28479768,40797620,140,44158794.3,10.992,392046197.35250807,9.672,25.514,5755.195,6956.179,428468109,15.842,3.099,0.113,0.909,0.001,0.005,0,0.091,0
2012,Bedford Park,1066,230,447,79,370,95,20,194,328097240,697440898,239373774,6420530,17117757,84250874,0,34622140,123041681,805230146,31614160,605542568,154159888,205,42067765.1,12.735,341313288.71558475,9.859,15.811,4095.236,4855.375,407552098,5.952,5.224,0.123,0.866,0.407,0.297,0.105,0.153,0.043
2012,Bellwood,6764,5944,181,247,2356,4,3,4691,3568420,661268793,318407256,147846960,0,2252062,0,1670660,150099021,811367654,669101910,91669152,45890412,305,39102563.66,16.166,241863801.49926388,14.823,16.321,4655.413,3767.468,284026184,1.498,4.819,0.162,0.815,0.004,0.392,0.003,0.185,0.002
2012,Bensenville,74,0,67,1,0,1,0,0,511910,40718684,0,0,0,0,0,0,0,40718714,0,39625442,467392,2,2984797.73,10.628,28081259.253416825,10.613,10.851,NA,NA,28081276,0.238,7.33,0.106,1,0.013,0,0,0,0
2012,Berkeley,2453,1795,30,53,99,2,0,1515,6593130,275994036,29842180,51605892,0,181340,0,0,51787232,327781368,270363480,41952522,13795676,539,12113593.17,12.244,98080443.40055323,10.347,12.653,4702.174,4049.269,112648759,2.306,3.696,0.124,0.842,0.02,0.091,0.001,0.158,0
2012,Berwyn,15667,14359,51,858,986,12,12,11142,2589650,2169149473,195115908,378992636,0,43254029,0,2589650,422246665,2591396414,2364166360,8838606,203179428,326,83859589.86,12.215,686137512.6145916,12.019,12.337,5122.868,4486.9,815178002,0.318,3.236,0.122,0.837,0.001,0.075,0.017,0.163,0.001
2012,Blue Island,7997,6250,224,382,956,52,44,4349,44053250,641163168,109391408,137468032,18054306,45788445,3382210,28072670,205211713,842472480,685198840,60103894,79169876,741,29834051.65,13.97,211951552.57523113,11.588,17.224,3609.706,3101.259,276436761,5.636,3.541,0.141,0.761,0.052,0.13,0.054,0.244,0.033
2012,Bridgeview,5289,4363,280,318,376,20,0,3582,68564560,1023259557,74115252,129156291,0,46193539,0,0,175349830,1198609534,797982570,217251644,174608560,193,49596660.66,11.863,417603027.1407996,11.137,14.66,5608.023,4705.28,472337580,3.523,4.138,0.119,0.854,0.057,0.062,0.039,0.146,0
2012,Broadview,3306,2663,293,169,353,13,1,2085,28341460,490676039,114364104,71236506,0,52827365,0,3169980,124063871,614627600,352737470,168846500,88665280,140,25451207.9,12.102,212848811.7348629,10.41,13.354,4413.963,3351.734,268883985,2.944,4.141,0.12,0.798,0.046,0.186,0.086,0.202,0.005
2012,Brookfield,8846,8057,78,347,324,1,0,6170,864380,1269407887,37355744,212736384,0,0,0,0,212736384,1482143950,1418886530,14114016,47194284,254,42538023.7,11.114,381582295.28616685,9.874,12.082,3555.399,5024.582,441267510,2.208,2.87,0.111,0.856,0.001,0.025,0,0.144,0
2012,Buffalo Grove,6260,6121,0,67,0,0,0,4790,0,1088719008,0,166474882,0,0,0,0,166474882,1255194462,1183599600,0,70393472,70,34701458.36,10.361,335075390.8335102,9.798,10.536,3665.968,5222.158,381781664,0.738,2.765,0.104,0.867,0,0,0,0.133,0
2012,Burbank,9968,9323,3,381,0,0,0,8074,0,1475136229,0,293472269,0,0,0,0,293472269,1768608760,1605713050,1290564,156468976,115,49757647.51,10.383,480254611.18484175,10.267,12.675,4383.873,4000.807,562592406,2.408,2.813,0.104,0.834,0,0,0,0.166,0
2012,Burnham,2148,1417,133,139,0,0,0,996,0,121957601,0,30003532,0,0,0,0,30003532,151961022,116796360,11390028,16330464,207,7940591.3,17.227,45882310.61778807,16.608,18.044,3140.419,2739.777,54300103,1.436,5.225,0.173,0.803,0,0,0,0.197,0
2012,Burr Ridge,2142,1904,23,43,0,2,0,1225,4977110,1065862951,0,41317119,0,0,0,0,41321451,1107184422,945767340,22230342,123104440,50,25838406.85,7.165,358106628.4266525,7.073,7.474,5981.869,11584.502,369698631,0.401,2.334,0.072,0.963,0.004,0,0,0.037,0
2012,Calumet City,15534,11667,221,957,752,150,62,8575,69793630,1108767973,47646912,264614286,66687734,12731687,14080940,17776010,356173207,1452672570,1107283380,49394754,254689596,1935,76111705.25,19.559,385082680.51371056,18.685,21.068,4602.642,3448.815,506160649,2.383,5.239,0.198,0.763,0.048,0.033,0.009,0.245,0.012
2012,Calumet Park,3242,2509,89,229,472,11,9,1826,14332330,217843659,50098612,60585547,7828815,22853309,4832950,13203270,94978998,309111106,252012980,11486148,37767198,191,10937288.97,15.64,69931515.15345268,15.64,16.275,3759.863,2887.752,101420420,0.635,3.538,0.156,0.705,0.046,0.162,0.074,0.307,0.043
2012,Chicago,880600,743004,12388,39350,179832,399,342,437216,1401828130,178630095398,37073540828,17353170379,0,17172412047,0,918579200,34525582426,213154935834,167380475580,4171324484,38677913660,58774,4198084336.27,6.426,65294976124.701355,6.396,9.032,3184.245,3547.808,77245610049,2.636,1.969,0.064,0.838,0.007,0.174,0.081,0.162,0.004
2012,Chicago Heights,14176,9269,394,766,550,110,33,6251,67385130,894760620,62706858,204084064,43707593,10025066,678980,7014990,285406875,1152875624,800502140,138135224,156861010,2080,60416798.71,17.727,336515433.03196925,15.246,27,3232.306,3099.43,419154964,11.754,5.241,0.18,0.776,0.058,0.054,0.009,0.248,0.006
2012,Chicago Ridge,4688,4178,111,184,83,22,2,3237,11932370,755439182,11101320,110645202,0,2104575,0,1649070,112749778,868189068,612128080,49986272,198896466,124,36167659.2,11.85,311725429.66794634,10.891,13.098,4122.335,3496.273,343493727,2.207,4.166,0.116,0.87,0.014,0.013,0.002,0.13,0.002
2012,Cicero,17317,14734,536,927,2115,43,33,11676,67074390,1758546961,386998556,358155868,0,164015824,0,53250390,522171693,2280719088,1834771360,165161750,247610688,854,85065589.75,14.091,603753272.759732,14.038,14.318,4403.785,3676.254,785362098,0.28,3.73,0.141,0.771,0.029,0.17,0.072,0.229,0.023
2012,Country Club Hills,6386,5994,9,74,43,6,2,4775,3694920,655964285,16107058,144144390,0,7548085,0,1401800,152058934,808023464,712992440,2719174,73184510,222,43176426.71,20.452,211547131.80854556,18.871,21.123,6240.739,5227.011,256984522,2.252,5.343,0.204,0.812,0.005,0.02,0.009,0.188,0.002
2012,Countryside,2703,2220,51,285,40,8,0,1638,11960000,692032423,21149862,65178785,0,0,0,0,65178785,757211078,518144450,52028392,180782276,79,23040554.77,8.017,287099406.2874175,7.277,8.687,3154.427,4620.243,305385943,1.41,3.043,0.08,0.914,0.016,0.028,0,0.086,0
2012,Crestwood,6162,5446,181,206,20,17,0,3918,17028490,798666043,28296178,143172270,0,14878402,0,0,158063703,956729662,683667660,72730024,186660458,149,32501465.37,10.106,319846845.6502896,8.134,10.575,1955.375,3132.221,370412099,2.441,3.397,0.102,0.835,0.018,0.03,0.016,0.165,0
2012,Deer Park,16,11,0,0,0,0,0,8,0,2489611,0,235244,0,0,0,0,235244,2724860,2625360,0,0,4,64351.439999999995,9.213,698485.1839791599,9.213,9.213,3019.803,6590.016,764485,0,2.362,0.092,0.914,0,0,0,0.086,0
2012,Deerfield,76,0,4,55,0,0,0,0,0,207924074,0,0,0,0,0,0,0,207924100,0,5751820,199755840,13,11425836.209999999,7.91,144821010.80179882,7.541,8.241,NA,NA,144821027,0.7,5.495,0.079,1,0,0,0,0,0
2012,Des Plaines,24167,21925,292,933,1808,30,6,17312,161492330,5582038893,345397076,689004480,0,175422731,0,34911390,864427212,6446374224,5079823630,593204518,720033396,691,181280953.04,8.896,2037390497.8909805,7.92,10.128,4023.495,5153.543,2293295478,2.208,2.812,0.089,0.866,0.025,0.054,0.027,0.134,0.005
2012,Dixmoor,2120,1126,46,123,697,8,8,631,2861640,64645427,28434244,16132806,670408,12715767,0,2861640,29518981,94164074,63782590,12447274,13620850,358,3887135.2800000003,15.61,24901571.300448433,15.61,15.61,1621.824,1150.063,36184958,0,4.128,0.156,0.687,0.03,0.302,0.135,0.313,0.03
2012,Dolton,9401,8303,108,326,159,19,7,6385,15915370,633131665,39407092,184491303,5500207,10312767,1399480,12983370,200846336,833398538,722135700,31220330,68070688,490,42860213.69,20.786,207500653.85840985,18.8,22.305,4578.505,3471.685,268906082,3.505,5.143,0.207,0.76,0.019,0.047,0.012,0.241,0.016
2012,East Dundee,2,0,0,0,2,0,0,0,0,4335578,4335650,0,0,0,0,0,0,4335650,0,0,0,0,112309.27000000002,9.233,1216389.7974656124,9.233,9.233,NA,NA,1216410,0,2.59,0.092,1,0,1,0,0,0
2012,East Hazelcrest,666,484,38,31,11,7,0,342,3596500,63232583,8832822,10834395,0,1137216,0,0,11971612,75204154,52600450,9781516,11284488,94,3913455.66,15.891,24626868.416084576,15.891,15.891,5254.7,3262.935,28451160,0,5.204,0.159,0.841,0.048,0.117,0.015,0.159,0
2012,Elgin,7839,7017,96,174,163,1,0,5697,2299980,1271384525,19135694,173795238,0,2372477,0,0,176208535,1447522986,1251268880,65052388,95353348,245,45312755.03,10.684,423011956.77518594,10.41,11.44,4395.602,4531.396,472642828,1.03,3.13,0.107,0.878,0.002,0.013,0.002,0.122,0
2012,Elk Grove Village,14185,12270,1266,263,22,166,0,9913,360712550,4383105978,34419768,372851444,0,30215195,0,0,403066638,4786172900,2924363600,1450097570,382015740,322,157191847.57,8.749,1837025571.476001,7.584,9.723,4224.825,5305.186,1962825777,2.139,3.284,0.086,0.916,0.075,0.007,0.006,0.084,0
2012,Elmwood Park,8409,7938,29,313,1,0,0,6258,0,1584982194,0,259003787,0,0,0,0,259003787,1843764158,1753469170,5145528,83727800,119,44128931.31,9.154,482072660.1485689,9.154,11.055,4895.72,4769.233,554687923,1.901,2.393,0.092,0.86,0,0,0,0.14,0
2012,Evanston,25230,22986,137,703,678,3,3,15578,2155090,7964293338,336489620,591107421,0,176957074,0,2155090,768064494,8732235562,7956389560,57412458,673837804,1244,213248294.03,8.477,2513655810.2804265,8.422,12.204,5269.657,8191.3,2756748259,3.782,2.442,0.085,0.912,0,0.039,0.02,0.088,0
2012,Evergreen Park,8994,8122,52,451,288,0,0,6925,0,1151826908,54267512,218370719,0,13449300,0,0,231820019,1383646438,1211488840,6773472,150490096,207,47836951.98,12.363,384014164.41075,12.36,14.529,4092.412,4185.764,454378619,2.169,3.457,0.125,0.832,0,0.039,0.01,0.168,0
2012,Flossmoor,4203,3845,1,79,47,3,0,3172,7413740,739960781,10491278,97157856,0,7816275,0,0,104974131,844750474,797440280,303892,39500892,153,36249046.31,16.539,219396036.38384306,15.621,16.567,7318.896,8640.274,250634627,0.946,4.291,0.165,0.876,0.009,0.012,0.009,0.124,0
2012,Ford Heights,1953,864,12,28,0,12,0,340,7282690,36640374,0,8254776,0,0,0,0,8673689,45314084,26329900,4178308,6551126,508,3360216.52,31.626,11727408.048511904,20.899,31.872,2289.874,815.068,14046305,10.973,7.415,0.287,0.809,0.161,0,0,0.191,0
