year,clean_name,cur_comp_muni_rate,new_comp_muni_rate,current_taxable_eav,new_taxable_eav,av,eav,equalized_av,pins_in_muni,all_exemptions,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis_lt50,exe_vet_dis_50_69,exe_vet_dis_ge70,exe_vet_dis,exe_abate,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,total_bill_current
2017,Prospect Heights,11.251274038461538,10.141761884473597,378243702.4866842,419623690.4866842,157048839,465288606,465288606,6240,59461258,41379988,9967477,7990466,20000,85827,0,7500,10000,0,17500,0,42557235.5,1067033.46,6608271.7970774695,50232540.56,43624268.96,0,0,0,0.011634039756543911,400,4106,1315,581,2,43,0,5,0,43624268.96
2017,Richton Park,17.521438453276048,14.793107359576329,149825180.6208962,177457826.6208962,69058392,204436653,204599366,4655,34004119,27632646,4407710,1740987,0,138397,10000,5000,33658,35721,74379,0,26251526.81,3652783.85,5972619.14639583,35870470.57,29904310.66,0,0,0,0.035512338493457356,464,2798,571,271,0,70,2,11,0,29904310.66
2017,River Forest,9.884,9.382606237095548,586139956.5965197,617462481.5965197,213421980,632305322,632305322,4697,45615357,31322525,6899687,7320590,0,40000,0,2500,5000,25055,32555,0,57934073.31,56835.84,4508621.651610508,62497054.43,57990909.15,0,0,0,0.0016594889893336172,329,3176,887,241,0,20,0,3,0,57990909.150000006
2017,River Grove,11.90023872679045,10.687725611460353,203231237.50075227,226287643.50075227,82918164,245661650,245661650,3770,34160710,23056406,4799930,6155194,0,129180,0,10000,10000,0,20000,0,24185002.43,1051418.21,4081639.180896969,29318059.93,25236420.64,0,0,0,0.011714242284126791,423,2372,647,441,0,67,0,6,0,25236420.64
2017,Riverdale,28.74533046800382,23.042388141207912,93835545.35935424,117059644.35935424,42501629,125919579,125919579,5235,27516940,23224099,2638601,1498194,0,137875,0,5000,13171,0,18171,0,26973337.61,946969.55,7947839.130516622,35868146.54,27920307.16,0,0,0,0.009492518223411269,955,2465,452,355,0,83,0,5,0,27920307.16
2017,Riverside,11.157598888006355,10.312707871458215,315557080.81464374,341409780.81464374,119895871,355215523,355215523,3777,39630138,25852700,6277809,7413969,0,60660,0,5000,20000,0,25000,0,35208593.34,0,4421418.760804784,39630012.04,35208593.34,0,0,0,0,285,2612,794,278,0,31,0,6,0,35208593.34
2017,Robbins,15.06585556162886,12.600620396430696,38330078.41059945,45829126.41059945,17033665,50465897,50465897,7318,9508468,7499048,764375,1195397,14538,34779,0,331,0,0,331,360688,5774754.25,335460.35,1488258.7782533003,7598472.98,6110214.6,0,0,0,2.730455745501503e-4,3702,919,189,246,1,23,0,1,4,6110214.6
2017,Rolling Meadows,10.804816225340225,10.030937640845515,808809132.4963579,871208091.4963579,314580653,932007927,932007927,9479,89588397,62398959,13277189,13661156,30000,191093,5000,10000,15000,0,25000,0,87390340.38,3549191.6900000004,9682692.635577181,100622224.54,90939532.07,0,0,0,0.009230465176808946,457,6278,1694,883,3,97,1,7,0,90939532.07
2017,Roselle,10.209421957671958,9.243407490328597,97216991.33555305,107376991.33555305,37818837,112045846,112045846,1512,13791028,10160000,2055385,1555643,0,20000,0,0,0,0,0,0,9925292.86,108721.4,1406888.6227854108,11440902.65,10034014.26,0,0,0,0.012792182540173282,135,1033,261,126,0,10,0,0,0,10034014.26
2017,Rosemont,9.90914155982906,9.808880134875073,463728616.07189214,468468616.07189214,277357478,821727021,821727021,1872,7205039,4740000,991782,1460257,0,8000,5000,0,0,0,0,0,45951525.02,34624564.74,676558.1558424839,81252647.73,80576089.76,0,0,0,0.09133791558267201,802,548,155,63,0,7,1,0,0,80576089.76
2017,Sauk Village,16.14289578713969,13.160759828141694,80034037.0795965,98169189.0795965,47045257,139300556,139380983,3608,22376244,18135152,2503132,1630118,0,90342,0,2500,15000,0,17500,0,12919811.2,5468881.5,3610671.89895006,21999364.57,18388692.7,0,0,0,0.040271959240361976,447,1821,403,304,0,48,0,4,0,18388692.7
2017,Schaumburg,10.008182149873702,9.455319931714474,3389590754.3437443,3587783589.3437443,1286220313,3810663595,3810684707,28504,281463165,198192835,45934613,36609998,10000,465442,5000,42500,75000,127777,245277,0,339236416.83,12870130.04,28168188.90849417,380261996.93,352106546.87,0,0,0,0.0012629265155278911,847,19386,5266,2565,1,233,1,36,0,352106546.87
2017,Schiller Park,12.226822670509126,11.356758320525648,321950232.13141006,346615494.13141006,126102367,373603403,373603403,5205,36806798,24665262,5500769,6496767,0,139000,0,0,5000,0,5000,0,39364283.97,1361124.4200000002,4509546.289698771,45234954.87,40725408.39,0,0,0,0.019347280798604996,1166,2542,736,520,0,74,0,1,0,40725408.39
2017,Skokie,10.189797939243205,9.578311783220531,2424639378.554248,2579430060.554248,933959246,2767041310,2767041310,28145,252599130,154790682,42614278,54450822,174545,543803,5000,5000,15000,0,20000,0,247065853.43,3348313.25,25569111.254302517,275983272.62,250414166.68,0,0,0,8.611662632751466e-4,1544,17373,5974,2846,11,297,1,5,0,250414166.68
2017,South Barrington,7.486316767676767,7.294432471865747,511164120.9897071,524610590.9897071,176625666,523200377,523288873,2475,19287588,13446470,2944000,2861879,19239,6000,0,5000,5000,0,10000,0,38267365.3,0,1432536.5669708548,39699902,38267365.3,0,0,0,0,164,1347,368,66,1,3,0,3,0,38267365.3
2017,South Chicago Heights,13.540897102057958,11.903807996384398,65864111.2385718,74922172.2385718,28302781,83852630,83852630,2381,12563467,9058061,1657379,1790779,0,47248,0,0,10000,0,10000,0,8918591.53,692340.5,1696301.1107524056,11307232.78,9610932.03,0,0,0,0.04037102366707518,415,969,250,204,0,25,0,2,0,9610932.03
2017,South Holland,18.217354591836735,15.659990764804329,374771107.8786025,435973319.8786025,161757086,479222720,479237706,9800,86630073,61202212,15556373,9179927,0,534122,0,20000,95000,42439,157439,0,68273381.63,3199794.29,15611269.573985375,87076510.13,71473175.92,0,0,0,0.012614383067137245,962,6168,1982,1074,0,269,0,30,0,71473175.92
2017,Steger,11.961919795221842,9.905463646871148,55509475.26543632,67033701.26543632,24597618,72859764,72875379,3516,16256816,11524226,2390217,2159461,28366,62499,0,0,5000,87047,92047,0,6639998.91,163613.63999999998,1947291.5386116086,8739187.43,6803612.55,0,0,0,0.012253549261541524,623,1533,419,284,3,44,0,4,0,6803612.55
2017,Stickney,13.590350235849057,11.907921089666385,109635343.69185543,125125343.69185543,45665988,135294612,135294612,2544,22742933,15490000,3347279,3817386,0,75768,0,2500,10000,0,12500,0,14899827.19,0,3118738.1768534416,18018564.91,14899827.19,0,0,0,0,207,1653,454,308,0,39,0,3,0,14899827.19
2017,Stone Park,16.78759003831418,15.080996704272454,47080738.58106733,52408481.58106733,18605891,55123676,55123676,1305,7175857,5327743,878363,941751,0,28000,0,0,0,0,0,0,7903721.38,145237.26,1204731.1135624459,9253689.63,8048958.64,0,0,0,0.0072931411093333344,106,566,119,87,0,14,0,0,0,8048958.64
2017,Streamwood,11.70159149948997,10.348081613193367,777582476.2295445,879288822.2295445,308524459,914055622,914065473,14705,133045126,101706346,16826992,14100788,0,316000,0,25000,70000,0,95000,0,90989524.94,450967.48,15565433.340048047,107005927.14,91440492.42,0,0,0,6.096285458005441e-4,478,10174,2114,1246,0,158,0,24,0,91440492.42
2017,Summit,14.949999715099716,13.544015259403333,154536687.76103988,170578915.76103988,63973919,189535575,189535575,3510,25410029,16042228,3265739,6010062,0,92000,0,0,0,0,0,0,23103234.38,1219891.01,3807946.6528489385,28131072.17,24323125.39,0,0,0,0.03609030008223874,431,1658,438,343,0,47,0,0,0,24323125.39
2017,Thornton,18.973531020680454,16.502567275093984,49808250.39735317,57266143.39735317,20804091,61636296,61636296,1499,10497505,7457893,1942588,1018528,0,78496,0,0,0,0,0,0,9450383.84,279574.3,1984135.506935748,11714093.78,9729958.14,0,0,0,0.021898042842578385,308,756,251,161,0,43,0,0,0,9729958.14
2017,Tinley Park,12.256157930139816,10.79961155914675,1142779105.3962226,1296906015.3962226,489424183,1449905402,1450016944,20813,226351578,154126910,38405935,32861299,20000,728350,5000,42500,75000,86584,204084,0,140060811.95,6693490.97,27594410.78112567,174337392.64,146754302.92,0,0,0,0.028505474800716045,873,15385,4788,2282,2,365,1,35,0,146754302.92
2017,University Park,20.47025,20.36578111839714,1949459.0930740954,1959459.0930740954,673770,1933395,1996178,4,12500,10000,0,0,0,0,0,2500,0,0,2500,0,399059.15,0,2549.1186722022503,401608.25,399059.15,0,0,0,0,0,1,0,0,0,0,0,1,0,399059.15
2017,Westchester,9.071469370146678,8.201495051497831,535964668.6346454,592817168.6346455,214860419,636567059,636567059,9272,97380433,56852500,16440965,23751577,52640,196000,5000,10000,45000,26751,81751,0,48619870.75,0,8926624.311740883,57544025.99,48619870.75,0,0,0,0,1544,5852,2109,1103,2,99,1,14,0,48619870.75
2017,Western Springs,7.446876126524121,7.097098866598407,769006046.2537829,806906156.2537829,279630114,828460196,828460196,5659,56353505,37900110,8420000,9970895,0,50000,0,2500,10000,0,12500,0,57266927.67,59921.92,4191845.8009628067,61518694.47,57326849.59,0,0,0,6.49540829213642e-4,370,3927,1087,251,0,28,0,3,0,57326849.59
2017,Wheeling,11.865936307580704,10.921307189727559,955651158.3291992,1038309387.3291992,392186689,1161834460,1161931446,13785,113311086,82658229,17379740,13014275,0,228842,0,5000,25000,0,30000,0,113396957.77,11793685.6,13389643.989886105,138580288.37,125190643.37,0,0,0,0.08531270225109025,833,8278,2225,1141,0,116,0,7,0,125190643.36999999
2017,Willow Springs,11.152861207897793,10.027035979788208,174300768.54389694,193871078.54389694,81687775,242016400,242016400,3444,31094420,19570310,4936229,6462104,0,107277,0,5000,13500,0,18500,0,19439522.8,1984048.84,3286385.946447849,24709957.06,21423571.64,0,0,0,0.10248029737230314,427,2067,661,277,0,58,0,6,0,21423571.64
2017,Wilmette,7.783797200927081,7.493653137936626,1966010653.4092832,2042131913.4092832,701135131,2077253158,2077253158,11218,112883118,76121260,18099636,18442386,60233,109000,0,5000,10000,35603,50603,0,153030282.21,0,8783393.101996284,161810894.93,153030282.21,0,0,0,0,595,7635,2214,554,5,55,0,5,0,153030282.21
2017,Winnetka,7.849984173505276,7.685652996603403,1477442907.992661,1509032927.992661,513785518,1522192396,1522192396,5118,42360465,31590020,5763200,4981245,10000,16000,0,0,0,0,0,0,115979034.45,0,3325897.696713959,119304931.84,115979034.45,0,0,0,0,434,3206,727,94,1,8,0,0,0,115979034.45
2017,Worth,13.717824020403432,11.78365206277887,161768768.0421736,188321539.0421736,67899002,201164394,201164394,4313,38962842,26552771,5577297,6655805,0,149469,0,7500,20000,0,27500,0,22191154.92,36630.54,5353848.670835805,27581633.98,22227785.46,0,0,0,0.0019953096463802456,314,2704,734,474,0,77,0,7,0,22227785.46
2017,NA,9.495079602224527,8.65191346726895,2313275479.2128396,2538714112.2128396,976265588,2890890105,2892382076,42436,346026579,225438633,56492914,62683212,97189,978405,0,53000,110000,173226,336226,0,219647348.17,0,31668120.571448494,251300458.65,219647348.17,0,0,0,0,6488,22862,7110,3544,9,500,0,49,0,219647348.17
2018,Alsip,13.081536146161936,12.104431745993754,556509874.120244,601432945.120244,216790817,631052759,631056376,7608,64275686,44923071,9622116,9464185,0,221314,0,15000,30000,0,45000,6700235,72800040.34,344509.54,9285949.807712626,82430498.99,73144549.88,0,0,0,8.416889059404575e-4,812,4543,1234,766,0,112,0,12,14,73144549.88000001
2018,Arlington Heights,10.205954707246187,9.4929821653261115,2934802153.07382,3155221123.07382,1112073531,3237135048,3237135048,30623,296686281,220418970,59366010,15981397,332258,477878,0,49768,60000,0,109768,0,299524578.49,1846370.1400000001,30286604.47322236,331657552.28,301370948.63,0,0,0,0.001999785808222741,1390,21267,6711,2494,11,240,0,32,0,301370948.63
2018,Barrington,7.540740579710145,7.237209891323842,331738280.5517699,345651480.5517699,124020021,361009908,361009908,2760,19537809,13913200,2824000,2788609,0,12000,0,0,0,0,0,0,25015523.14,751363.29,1473722.990343194,27240609.36,25766886.43,0,0,0,0.027420387976487683,281,1405,357,112,0,6,0,0,0,25766886.43
2018,Barrington Hills,8.109662706270626,7.928383270229427,243974361.53172287,249552741.53172287,86938146,252818315,253068249,1515,7566382,5578380,1256000,726002,0,6000,0,0,0,0,0,0,19785497.81,0,614424.1774238021,20399921.99,19785497.81,0,0,0,0,358,564,157,22,0,3,0,0,0,19785497.81
2018,Bartlett,12.364119143239625,11.171477122842548,381356858.6143975,422069667.6143975,145263457,422785107,422847478,5976,50929881,40712809,6318258,3729292,0,131777,0,7083,0,30662,37745,0,47151416.36,0,6288201.23891863,53435852.37,47151416.36,0,0,0,0,338,4089,807,324,0,66,0,5,0,47151416.36
2018,Bedford Park,13.733926040061634,13.673291622723333,376553013.1671505,378222843.1671505,151611090,441324712,441324712,1298,2365391,1669830,398143,291418,0,6000,0,0,0,0,0,0,51715512.33,7385506.52,380331.20044071984,59481350.05,59101018.85,0,0,0,0.024888176333159474,445,177,53,25,0,3,0,0,0,59101018.849999994
2018,Bellwood,19.166849724069618,15.895557780621928,209085564.3829351,252115191.3829351,99840481,290625667,290625667,7067,63177757,43029627,10482340,9219995,0,373295,5000,7500,60000,0,67500,0,40075115.92,3542652.68,12111675.585098945,55729443.69,43617768.6,0,0,0,0.04523539061071345,650,4399,1358,1024,0,191,1,16,0,43617768.6
2018,Bensenville,11.75296,11.75296,20067225.022462428,20067225.022462428,6878385,20022288,20022288,75,0,0,0,0,0,0,0,0,0,0,0,0,2358492.93,0,0,2358492.93,2358492.93,0,0,0,0,8,0,0,0,0,0,0,0,0,2358492.93
2018,Berkeley,14.114430764097431,12.270801697905869,94711843.81026535,108941843.81026535,39780025,115795644,115795644,2997,20140638,14230000,2972826,2855812,0,72000,0,10000,0,0,10000,0,13368037.62,284438.75,2867806.0139117185,16520282.56,13652476.37,0,0,0,0.002922593458957958,1091,1435,373,244,0,36,0,4,0,13652476.37
2018,Berwyn,14.207854334170854,12.392777348300031,707531487.6239295,811158308.6239295,299338571,871344674,871344674,15920,148004676,103626821,19386138,24329088,50040,512000,0,48750,51839,0,100589,0,100525043.13,2334434.25,21061442.06542142,123920918.83,102859477.38,0,0,0,0.010580350313109799,677,10489,2464,1645,3,258,0,31,0,102859477.38
2018,Blue Island,15.091556911036944,12.99836156988067,226308803.20255375,262752514.20255375,102102649,297210643,297210643,8689,50315514,36443711,6775437,6868856,22216,164594,0,8874,31826,0,40700,5101496,34153521.83,2372458.77,8344912.161368231,44870892.44,36525980.6,0,0,0,0.016732259801709747,1637,3925,958,751,1,88,0,11,28,36525980.6
2018,Bridgeview,13.535702280481235,12.54211955024822,435713939.46102065,470231059.46102065,174777950,508761117,508761117,5569,51133087,34517120,7889456,8447567,0,253944,0,10000,15000,0,25000,0,58976941.64,3096269.67,6899971.940385104,68973183.08,62073211.31,0,0,0,0.05944691645458664,473,3409,1008,669,0,128,0,7,0,62073211.31
2018,Broadview,13.114263707571801,12.154259947686798,239156359.97079694,258046115.97079694,95983282,279397710,279397710,3447,28254620,18889756,4673682,4496117,0,114609,0,2500,47841,30115,80456,0,31363595.72,884555.08,3778054.000997239,36022341.55,32248150.8,0,0,0,0.010778862333589209,324,1930,608,436,0,59,0,13,0,32248150.799999997
2018,Brookfield,12.273435226898142,10.867242451637146,398900698.5811366,450517406.5811366,163682641,476463898,476463898,9101,75576899,51616708,10564822,13179089,0,174200,0,6250,35830,0,42080,0,48958818.86,553237.39,9360343.851703586,58872398.59,49512056.25,0,0,0,0.005121231216114274,558,5721,1483,792,0,93,0,11,0,49512056.25
2018,Buffalo Grove,11.837697308690013,10.455328707235095,332436595.0049358,376390250.0049358,134206428,390661499,390661499,6168,58067409,43953655,11757353,2168901,0,170000,0,2500,15000,0,17500,0,39352837.86,0,6874302.205112038,46227140.14,39352837.86,0,0,0,0,186,4411,1500,742,0,85,0,4,0,39352837.86
2018,Burbank,11.999676894238359,10.461462301022937,478110747.5281024,548410377.5281024,203043919,591040472,591040472,10136,109380950,70299630,16651229,21832250,96841,446000,0,25000,30000,0,55000,0,57371744.9,368822.05,13120425.249424022,70860991.69,57740566.95,0,0,0,0.0019526299481915942,343,7522,2204,1559,4,233,0,18,0,57740566.949999996
2018,Burnham,23.16894332493703,19.108747987211245,42325172.37609778,51318355.37609778,18275139,53197095,53197095,2382,11140476,8993183,1328510,770857,0,45426,0,2500,0,0,2500,0,9806295.2,0,2593536.743875913,12399831.37,9806295.2,0,0,0,0,572,945,200,176,0,26,0,1,0,9806295.2
2018,Burr Ridge,7.181131590806669,6.97041704063473,431692744.0751391,444742744.0751391,154581250,449963238,449970630,2219,20456139,13050000,4384000,2953897,18742,42000,0,7500,0,0,7500,0,31000424.02,0,1468535.7557736128,32468959.61,31000424.02,0,0,0,0,104,1247,510,113,1,21,0,3,0,31000424.02
2018,Calumet City,25.367523779473352,20.96272503967791,358113737.50838363,433362491.50838363,157070653,457216957,457216957,17431,95510057,75248754,13212995,6378473,0,614357,0,15000,40478,0,55478,293160,90844587.52,1628369.7,24370316.81371439,116843272.95,92472957.22,0,0,0,0.012722222652366475,4707,7851,1880,1416,0,326,0,18,1,92472957.22
2018,Calumet Park,19.937392659481503,16.070264235590265,67055715.14960413,83191919.14960413,33844087,98516790,98516790,3433,23352971,16136204,4383211,2692730,0,110826,0,5000,25000,0,30000,262151,13369161.23,1563983.32,4708146.2857675245,19641290.92,14933144.55,0,0,0,0.033864751889478295,487,1659,587,459,0,60,0,8,13,14933144.55
2018,Chicago,6.820172424822345,6.522821411548306,86370088696.74495,90307377757.74495,36036578781,104898878001,104898878001,934819,6402828215,3937289061,787293648,1574007888,90988995,11162189,25000,577894,1317179,166361,2061434,0,5890588972.59,829927232.34,435497250.8577,7156002142.82,6720516204.93,60038009.032344595,44586602.24125161,11146650.560312903,0.11681514849515728,116022,395546,101277,66240,2586,5658,5,522,0,6720516204.93
2018,Chicago Heights,19.63115759665107,16.987539502119525,355829037.26429486,411203512.26429486,147476599,429197283,429289678,16244,74880201,55374475,11097961,8018968,0,321411,0,30000,37386,0,67386,0,69853359.08,1433472.08,14833849.849703956,86120679.84,71286831.16,0,0,0,0.001569752862865181,4734,5743,1570,1173,0,168,0,20,0,71286831.16
2018,Chicago Ridge,12.564909450457952,11.511397220141124,308159312.4301328,336361762.4301328,125487647,365281981,365281981,4804,39919691,28202450,5754301,5803113,0,138000,0,5000,16827,0,21827,0,38719938.57,1170703.73,5028103.032000435,44918744.93,39890642.3,0,0,0,0.004839410967222523,312,2891,771,520,0,71,0,6,0,39890642.3
2018,Cicero,16.37516962220509,13.881334132446325,605227012.2784488,713958391.2784488,291686737,849070840,849070840,18158,145167110,108731379,17612906,18181373,54116,552465,0,9871,25000,0,34871,0,99106949.86,16204482.02,23768257.87597732,139079689.85,115311431.88,0,0,0,0.06096102190838777,1815,10973,2257,1745,2,281,0,10,0,115311431.88
2018,Country Club Hills,24.82187738131237,20.26423643763355,189334486.2600205,231917813.2600205,85347772,248324722,248438729,6614,57939083,42583327,9782816,5068986,0,382179,1210,30832,89733,0,120565,0,46996374.02,0,14401192.616499582,61397565.91,46996374.02,0,0,0,0,641,4279,1297,820,0,198,1,31,0,46996374.02
2018,Countryside,7.876616672604204,7.508628119607318,303094508.36975676,317948794.36975676,114491175,333272373,333272373,2807,23838092,14854286,4042207,4785447,72352,76300,0,7500,0,0,7500,0,23873592.580000002,557057.17,1872636.2727748777,26303285.87,24430649.75,0,0,0,0.0035280504172112573,221,1515,541,271,3,40,0,3,0,24430649.750000004
2018,Crestwood,10.74142438563327,9.6354753987643509,315744977.4106517,351985829.4106517,131542996,382904609,382908479,6348,53987650,36240852,9935892,7604831,13493,173205,0,7500,11877,0,19377,0,33915508,1651565.47,5864951.7388255615,41432025.08,35567073.47,0,0,0,0.00184117201965879,451,3632,1295,869,1,89,0,7,0,35567073.47
2018,Deer Park,10.126272727272726,9.0599317428279,679702.4122669206,759702.4122669206,254795,741685,741685,22,80000,80000,0,0,0,0,0,0,0,0,0,0,68828.52,0,8321.599872410148,77150.12,68828.52,0,0,0,0,10,8,0,0,0,0,0,0,0,68828.52
2018,Deerfield,8.58825641025641,8.58825641025641,143929694.4515767,143929694.4515767,49553182,144244362,144244362,78,0,0,0,0,0,0,0,0,0,0,0,0,12361051.209999999,0,0,12361051.209999999,12361051.209999999,0,0,0,0,26,0,0,0,0,0,0,0,0,12361051.209999999
2018,Des Plaines,10.163017520433762,9.367854242049344,1931323159.8327763,2095257953.8327763,772297019,2248079548,2248079548,24714,246267442,163934794,42859781,38584844,132340,636200,5000,15000,81753,17730,114483,0,196280711.11,7167583.38,24983597.56861851,228430068.62,203448294.49,0,0,0,0.03602675785788319,1521,16331,5237,2777,4,321,1,24,0,203448294.49
2018,Dixmoor,17.776,15.34905348503318,27080520.13951395,31362411.13951395,14001881,40757999,40757999,2442,5402124,4281891,559361,534942,0,25930,0,0,0,0,0,165770,4813833.26,1441556.2,989748.7827017298,7245138.01,6255389.46,0,0,0,0.08916482802786854,777,598,149,144,0,16,0,0,1,6255389.46
2018,Dolton,26.879277350081036,20.769949114905476,184555815.9689529,238841555.9689529,89372675,260154945,260154945,9872,69115615,54285740,9706062,4543765,0,493048,0,7500,69471,10029,87000,365044,49607269.64,1106122.99,18554511.557616517,69265402.93,50713392.63,0,0,0,0.008682222408820807,1347,5624,1407,1080,0,262,0,22,1,50713392.63
2018,East Dundee,9.474,9.474,1287939.7297867849,1287939.7297867849,1959972,5705282,5705282,2,0,0,0,0,0,0,0,0,0,0,0,0,122019.41,418495.5,0,540514.91,540514.91,0,0,0,0.7742534023730001,0,0,0,0,0,0,0,0,0,540514.91
2018,East Hazelcrest,20.318,17.689786129090614,20256192.440200806,23265703.440200806,8692520,25303051,25303051,777,4148895,3009511,746370,363514,0,22000,0,2500,5000,0,7500,0,4115653.18,182446.25,842972.2347315561,5141071.82,4298099.43,0,0,0,6.282099779099099e-4,242,305,102,73,0,11,0,3,0,4298099.43
2018,Elgin,11.676658461157842,10.339615321861112,406676537.6238583,459264961.6238583,162878029,474109463,474121584,8084,66228219,52588424,8323885,5010033,85810,163539,0,17500,20000,19028,56528,0,47486230.34,280752.63,7730555.068413688,55495317.51,47766982.97,0,0,0,0.0012171624611095992,518,5180,1052,617,3,83,0,12,0,47766982.970000006
2018,Elk Grove Village,9.840818006342204,9.3486546084973,1764805619.0864666,1857714467.0864666,704422791,2050473619,2050504272,14506,138270286,92908848,23802522,21180934,0,301732,0,22500,53750,0,76250,0,173671309.14000002,11023119.53,13670011.441613251,198364440.01,184694428.67,0,0,0,0.004940201224566455,677,9293,3005,1465,0,152,0,20,0,184694428.67000002
2018,Elmwood Park,11.15478264947245,9.895677556659537,450978280.1763434,508359803.1763434,185598038,540257367,540257367,8530,88621111,57381523,13316610,17609950,0,238884,0,7500,30000,36644,74144,0,50305646.95,73945.41,9884798.438958677,60260303.24,50379592.36,0,0,0,7.865110392420868e-4,340,5795,1728,1056,0,123,0,10,0,50379592.36
2018,Evanston,9.460274479745527,8.96274948104837,2723804641.8387995,2875003880.8387995,1018038117,2963407199,2963407199,26093,219096963,151199239,39301099,27969279,357433,214913,0,20000,35000,0,55000,0,257679395.41,2147513.68,20711733.873319186,280538642.71,259826909.09,0,0,0,0.0032544109729535516,2350,14454,4409,1336,10,109,0,15,0,259826909.09
2018,Evergreen Park,13.077180510137344,11.553818828600292,419374802.3703316,474669031.3703316,172147279,501103478,501103478,9174,78139843,55294229,10958942,11559534,37947,216691,2500,30000,40000,0,70000,0,54842399.92,1299336.56,10216783.968249809,66358518.68,56141736.48,0,0,0,0.007960848510305756,482,6331,1553,850,2,125,1,21,0,56141736.480000004
2018,Flossmoor,17.795187341772152,15.872893082834933,237243245.71115017,265974701.71115017,95056327,276699460,276699460,4345,39359715,28731456,7501522,2937106,0,120000,0,7500,35000,27131,69631,0,42217880.03,0,7006604.416096614,49219667.84,42217880.03,0,0,0,0,366,2948,970,318,0,60,0,11,0,42217880.03
2018,Ford Heights,30.84591237113402,26.370556654239945,10643630.606538286,12449964.606538286,5035095,14519871,14656711,2328,1994825,1806334,24797,163694,0,0,0,0,0,0,0,0,3283124.97,196898.54,615573.5010975794,4095596.57,3480023.5100000002,0,0,0,0.01550740443081744,1012,301,8,87,0,0,0,0,0,3480023.5100000002
2018,Forest Park,11.843322730923694,10.875287036165133,350920742.2971118,382157049.2971118,142806688,415696020,415696020,6225,44134077,31236307,5786610,6994796,0,85493,0,8750,10000,12121,30871,0,41560676.04,2227090.48,5228563.848564768,49014894.04,43787766.52,0,0,0,0.014701880922161927,638,3143,770,464,0,44,0,8,0,43787766.519999996
2018,Forestview,14.362548387096775,13.810197367752655,53755534.616239816,55905534.616239816,20727193,60334779,60334779,527,3165781,2150000,544000,456781,0,10000,0,0,5000,0,5000,0,7720664.67,0,469580.22922531335,8190244.9,7720664.67,0,0,0,0,118,216,68,34,0,5,0,1,0,7720664.67
2018,Frankfort,8.47,8.47,31472.255017709558,31472.255017709558,31486,31486,91653,1,0,0,0,0,0,0,0,0,0,0,0,0,2665.7,0,0,2665.7,2665.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2665.7
2018,Franklin Park,13.66461871457856,12.80983405854162,639587972.9652264,682266900.9652264,250760144,729937698,729937698,8293,63955605,42678928,9792659,11175793,24110,256200,0,12500,15415,0,27915,0,87397257.85,3491858.19,8696681.372477598,99585796.5,90889116.04,0,0,0,0.015176859059043169,857,4690,1353,861,1,146,0,10,0,90889116.03999999
2018,Glencoe,8.726542171717172,8.510157988917616,926632810.2106463,950193910.2106463,329517209,959191676,959191676,3960,32158768,23561100,4871760,3675035,25373,18000,5000,2500,0,0,2500,0,80863002.96,0,2807344.6773498096,83670347.31,80863002.96,0,0,0,0,410,2434,625,81,1,9,1,1,0,80863002.96
2018,Glenview,7.986840201168072,7.588644019286589,2466317136.796998,2595731306.796998,1077081567,3135276883,3135276883,18492,199378893,129414170,39265394,29713667,702293,212801,0,5000,30000,35568,70568,0,196980808.57,38242462.64,15971194.216638992,251191655.48,235223271.21,0,0,0,0.09260586863110441,816,12654,4260,1273,7,107,0,9,0,235223271.20999998
2018,Glenwood,18.69435659655832,15.099558485782827,100515076.69143003,124445008.69143003,49292605,143367573,143485854,4184,33414515,23929932,5938482,3303092,0,173767,0,17500,35000,16742,69242,0,18790646.87,1771703.05,6333041.309796981,26891932.41,20562349.92,0,0,0,0.024180424987926625,714,2412,798,501,0,88,0,15,0,20562349.92
2018,Golf,9.09,8.772812699186485,38168241.58415842,39548241.58415842,13750979,40027723,40027723,217,1859470,1380000,296000,183470,0,0,0,0,0,0,0,0,3469493.16,0,169025.78328336013,3638518.95,3469493.16,0,0,0,0,26,140,37,5,0,0,0,0,0,3469493.16
2018,Hanover Park,12.607764191360229,11.01866470199421,255380293.05833837,292210953.0583384,109911522,319938240,319941404,5602,48262274,36830660,6268416,4993448,0,136000,0,15000,18750,0,33750,0,32197745.14,2016398.8299999998,6041610.382793423,40255754.42,34214143.97,0,0,0,0.0264358080995,200,3706,796,479,0,68,0,10,0,34214143.97
2018,Harvey,26.266240731367834,21.874238381690585,194051036.16190645,233013426.16190645,88940218,258895978,258895978,15806,48466997,38962390,5179897,4117416,0,182294,0,5000,20000,0,25000,0,50969912.3,4810899.98,12750555.676059838,68531366.43,55780812.28,0,0,0,0.036838045601194545,3913,4413,1141,1083,0,109,0,6,0,55780812.28
