muni_mc_year,muni_mc_clean_name,muni_mc_major_class_code,muni_mc_mean_fmv_all,muni_mc_median_fmv_all,muni_mc_min_fmv_all,muni_mc_quant25_all_fmv,muni_mc_quant50_all_fmv,muni_mc_quant75_all_fmv,muni_mc_max_fmv_all,muni_mc_PC_major_class,muni_mc_parcels,muni_mc_PC_residential,muni_mc_PC_industrial,muni_mc_PC_commercial,muni_mc_PC_inTIF,muni_mc_PC_withincents,muni_mc_PC_incents_inTIFs,muni_mc_PC_claimed_exe,muni_mc_fmv_incentive,muni_mc_fmv_taxed,muni_mc_fmv_inTIF,muni_mc_fmv_exempt,muni_mc_fmv_abated,muni_mc_fmv_tif_increment,muni_mc_fmv_abates_inTIF,muni_mc_fmv_incents_inTIF,muni_mc_fmv_untaxable_value,muni_mc_fmv_residential,muni_mc_fmv_c2_res,muni_mc_fmv_industrial,muni_mc_fmv_indust_incent,muni_mc_fmv_commercial,muni_mc_fmv_commerc_incent,muni_mc_fmv,muni_mc_zero_bill,muni_mc_levy,muni_mc_current_rate_avg,muni_mc_eav_taxed,muni_mc_eav_c2_taxed,muni_mc_eav_res_taxed,muni_mc_eav_taxed_commerc,muni_mc_eav_taxed_indust,muni_mc_min_TC_rate,muni_mc_max_TC_rate,muni_mc_avg_C2_bill_noexe,muni_mc_avg_C2_bill_withexe,muni_mc_final_tax_to_dist,muni_mc_final_tax_to_tif,muni_mc_zero_bills,muni_mc_exempt_allexemptions_eav,muni_mc_exempt_GHE_eav,muni_mc_exempt_SR_eav,muni_mc_exempt_FR_eav,muni_mc_exempt_LTHO_eav,muni_mc_exempt_DIS_eav,muni_mc_exempt_VET_eav,muni_mc_has_HO_exemp,muni_mc_has_SR_exemp,muni_mc_has_FR_exemp,muni_mc_has_LTHO_exemp,muni_mc_has_DI_exemp,muni_mc_has_VR_exemp,muni_mc_has_DV_exemp,muni_mc_has_AB_exemp,muni_mc_total_billed,muni_mc_range_TC_rate,muni_mc_effective_rate,muni_mc_pct_eav_taxed,muni_mc_pct_fmv_taxed,muni_mc_pct_fmv_w_incentclass,muni_mc_pct_fmv_inTIF,muni_mc_pct_fmv_in_tif_increment,muni_mc_pct_fmv_untaxable_value,muni_mc_pct_fmv_incents_inTIFs
2006,Bedford Park,6B,2978211.826923077,1634868.75,12756.25,616081,1634869,4241362,3918936,65,65,0,65,0,0,65,0,3,193583769,193583761,0,0,2388067,0,0,0,17804629,0,0,193583769,193583769,0,0,193583768.75,0,7985228.21,0.091,83863582.49392408,0,0,0,83863582.49392408,0.073,0.116,NA,NA,7985228.21,0,0,1034549,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7985228.21,0.043,4.125,0.095,1,1,0,0,0.092,0
2006,Bellwood,0,0,0,0,0,0,0,0,267,265,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0.112,0,0,0,0,0,0.111,0.115,NA,NA,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,NA,NA,NA,NA,NA,NA,NA,NA
2006,Bellwood,1,44211.2669245648,15386.363636363636,213.63636363636363,7817,15386,25340,241367,94,94,0,0,0,15,0,0,0,0,4059032,1432300,0,0,96612,0,0,21255,0,0,0,0,0,0,4155859.090909091,1,269137.5671833196,0.111,2417851.4516401417,0,0,0,0,0.111,0.115,NA,NA,269137.5671833196,6398.322816680422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275535.89,0.004,6.476,0.111,0.977,0,0.345,0.023,0.005,0
2006,Bellwood,2,95502.76944825223,98315.625,206.25,90319,98316,103889,74858,5836,5724,5836,0,0,22,0,0,4365,0,416662335,4612294,138256650,0,2435062,0,0,22510674,557354162,557354162,0,0,0,0,557354162.5,2,20223562.956224874,0.112,180504790.08944428,180504790.08944428,180504790.08944428,0,0,0.111,0.115,4334.362,3199.313,20223562.956224874,117284.64377512575,2,59894993,47406504,2506567,9981922,0,0,0,4363,735,478,0,0,0,0,0,20340847.6,0.004,3.628,0.112,0.748,0,0.008,0.004,0.04,0
2006,Bellwood,3,122768.359375,22043.75,4925,21833,22044,166783,245992,64,35,64,0,0,2,0,0,0,0,6152459,1809954,0,0,1704720,0,0,409133,7857175,0,0,0,0,0,7857175,0,446163.463227196,0.111,3998015.3410693514,0,3998015.3410693514,0,0,0.111,0.115,NA,NA,446163.463227196,123161.64677280397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569325.11,0.004,5.678,0.112,0.783,0,0.23,0.217,0.052,0
2006,Bellwood,4,225500.30303030304,51160,1783.3333333333335,41850,51160,325420,278298,11,11,0,3,8,7,0,0,0,0,2218515,1846260,0,0,261989,0,0,78597,0,0,1363327,0,1117177,0,2480503.3333333335,0,200352.55831134427,0.111,1802055.7502369515,0,0,841771.426387571,960284.3238493805,0.111,0.111,NA,NA,200352.55831134427,23660.021688655735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224012.58,0,8.077,0.111,0.894,0,0.744,0.106,0.032,0
2006,Bellwood,5A,141764.83918128654,74802.63157894736,1163.157894736842,34255,74803,133138,1250000,252,252,0,0,252,34,0,0,0,0,34691852,5298547,0,0,1032887,0,0,392497,0,0,0,0,35724739,0,35724739.47368421,0,3990008.825492438,0.112,35694030.395430036,0,0,35694030.395430036,0,0.111,0.115,NA,NA,3990008.825492438,118153.75450756193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108162.58,0.004,11.169,0.112,0.971,0,0.148,0.029,0.011,0
2006,Bellwood,5B,449312.9578754579,147245.83333333334,10586.111111111111,63053,147246,497887,2061213,182,182,0,182,0,90,0,0,0,0,75213870,57275008,0,0,6561081,0,0,2361989,0,0,81774958,0,0,0,81774958.33333334,0,8185081.671588972,0.112,73313666.3572251,0,0,0,73313666.3572251,0.111,0.115,NA,NA,8185081.671588972,711031.8784110276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8896113.55,0.004,10.009,0.112,0.92,0,0.7,0.08,0.029,0
2006,Bellwood,6B,500643.75,500643.75,500643.75,500644,500644,500644,80103,1,1,0,1,0,1,1,1,0,500644,470001,500644,0,0,30643,0,500644,47203,0,0,500644,500644,0,0,500643.75,0,22637.584657059928,0.111,203612.02245961438,0,0,0,203612.02245961438,0.111,0.111,NA,NA,22637.584657059928,1475.915342940075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24113.5,0,4.522,0.111,0.939,1,1,0.061,0.094,1
2006,Bensenville,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.078,0,0,0,0,0,0.078,0.078,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2006,Bensenville,1,213345.9090909091,94679.54545454546,10668.181818181818,51716,94680,169710,241073,10,10,0,0,0,5,0,0,0,0,1247778,1509559,0,0,885678,0,0,194849,0,0,0,0,0,0,2133459.090909091,0,58235.00644269953,0.078,743266.7135346658,0,0,0,0,0.078,0.079,NA,NA,58235.00644269953,41641.373557300474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99876.38,0.001,2.73,0.078,0.585,0,0.708,0.415,0.091,0
2006,Bensenville,2,499993.75,499993.75,499993.75,499994,499994,499994,79999,1,1,1,0,0,0,0,0,0,0,499993,0,0,0,0,0,0,0,499994,499994,0,0,0,0,499993.75,0,16841.04,0.078,216605.01607717044,216605.01607717044,216605.01607717044,0,0,0.078,0.078,16841.04,NA,16841.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16841.04,0,3.368,0.078,1,0,0,0,0,0
2006,Bensenville,5A,308957.8947368421,308957.8947368421,129739.47368421052,219349,308958,398567,185507,2,2,0,0,2,0,0,0,0,0,617916,0,0,0,0,0,0,0,0,0,0,0,617916,0,617915.7894736842,0,49430.8,0.078,635765.9163987138,0,0,635765.9163987138,0,0.078,0.078,NA,NA,49430.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49430.8,0,8,0.078,1,0,0,0,0,0
2006,Bensenville,5B,557191.1024305556,306948.6111111111,111216.66666666667,220589,306949,456397,2068856,64,60,0,64,0,0,0,0,0,0,35660234,0,0,0,0,0,0,0,0,0,35660231,0,0,0,35660230.55555556,0,2705717.22,0.078,34759314.039137445,0,0,0,34759314.039137445,0.078,0.08,NA,NA,2705717.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705717.22,0.002,7.587,0.078,1,0,0,0,0,0
2006,Bensenville,6B,3960628.125,3373403.125,99706.25,2153361,3373403,5180670,1439360,4,4,0,4,0,4,4,4,0,15842512,6547495,15842512,0,0,9295016,0,15842512,2076477,0,0,15842512,15842512,0,0,15842512.5,0,223883.31910887832,0.079,2836479.400847312,0,0,0,2836479.400847312,0.079,0.079,NA,NA,223883.31910887832,317831.34089112165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541714.66,0,1.413,0.079,0.413,1,1,0.587,0.131,1
2006,Berkeley,0,0,0,0,0,0,0,0,536,536,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0.091,0,0,0,0,0,0.078,0.096,NA,NA,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,NA,NA,NA,NA,NA,NA,NA,NA
2006,Berkeley,1,41415.58441558442,25486.363636363636,3009.090909090909,11991,25486,31873,77625,49,49,0,0,0,2,0,0,0,0,1988959,170527,0,0,40405,0,0,8889,0,0,0,0,0,0,2029363.6363636365,0,111215.7793631835,0.093,1184767.0664340416,0,0,0,0,0.078,0.096,NA,NA,111215.7793631835,2264.31063681651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113480.09,0.018,5.48,0.094,0.98,0,0.084,0.02,0.004,0
2006,Berkeley,2,119833.13244469654,118556.25,475,112734,118556,127325,44624,1763,1763,1763,0,0,28,0,0,1391,0,154436445,4474144,55922900,0,906485,0,0,9092702,211265812,211265812,0,0,0,0,211265812.5,0,6270130.448209609,0.094,66904338.957853206,66904338.957853206,66904338.957853206,0,0,0.078,0.096,4605.362,3302.575,6270130.448209609,36945.591790390776,0,24226695,18095938,1137500,4993257,0,0,0,1391,329,196,0,0,0,0,0,6307076.04,0.018,2.968,0.094,0.731,0,0.021,0.004,0.043,0
2006,Berkeley,3,303194.44444444444,147316.6666666667,23475,43831,147317,486806,310471,15,15,15,0,0,13,0,0,0,0,3662524,3736825,0,0,885397,0,0,212495,4547917,0,0,0,0,0,4547916.666666667,0,219446.23232059352,0.093,2379995.7090973407,0,2379995.7090973407,0,0,0.078,0.094,NA,NA,219446.23232059352,54129.13767940648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273575.37,0.016,4.825,0.092,0.805,0,0.822,0.195,0.047,0
2006,Berkeley,4,759993.3333333334,759993.3333333334,759993.3333333334,759993,759993,759993,227998,1,1,0,1,0,0,0,0,0,0,759993,0,0,0,0,0,0,0,0,0,759993,0,0,0,759993.3333333334,0,58078.12000000001,0.094,617326.955782313,0,0,0,617326.955782313,0.094,0.094,NA,NA,58078.12000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58078.12,0,7.642,0.094,1,0,0,0,0,0
2006,Berkeley,5A,201016.9937555754,124997.36842105263,1986.842105263158,77372,124997,247355,511564,59,59,0,0,59,44,0,0,0,0,9495851,10212339,0,0,2364149,0,0,898377,0,0,0,0,11860003,0,11860002.631578946,0,924175.5157544389,0.095,9770167.535160728,0,0,9770167.535160728,0,0.094,0.096,NA,NA,924175.5157544389,230177.92424556115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154353.44,0.002,7.792,0.095,0.801,0,0.861,0.199,0.076,0
2006,Berkeley,5B,1355690.6378600823,466616.6666666667,61108.333333333336,377726,466617,1481838,2662375,27,27,0,27,0,1,0,0,0,0,35014787,7395486,0,0,1588859,0,0,571989,0,0,36603647,0,0,0,36603647.222222224,0,3235439.3284699144,0.095,34130173.580973916,0,0,0,34130173.580973916,0.094,0.096,NA,NA,3235439.3284699144,149420.33153008556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384859.66,0.002,8.839,0.095,0.957,0,0.202,0.043,0.016,0
2006,Berwyn,0,0,0,0,0,0,0,0,282,282,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0.088,0,0,0,0,0,0.086,0.092,NA,NA,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,NA,NA,NA,NA,NA,NA,NA,NA
2006,Berwyn,1,31023.916083916083,29686.363636363636,463.6363636363636,27686,29686,34873,18084,65,65,0,0,0,6,0,0,0,0,1921917,242305,0,0,94630,0,0,20819,0,0,0,0,0,0,2016554.5454545454,0,100198.45946364153,0.087,1144832.3589067496,0,0,0,0,0.086,0.092,NA,NA,100198.45946364153,4979.81053635847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105178.27,0.006,4.969,0.088,0.953,0,0.12,0.047,0.01,0
2006,Berwyn,2,139370.4667535156,137381.25,0,124094,137381,157344,236599,14009,13449,14009,0,0,361,0,0,10191,0,1434624497,45353788,501417967,0,16430063,0,0,82863196,1952440869,1952440869,0,0,0,0,1952440868.75,13,54882439.64733275,0.088,621541837.1145854,621541837.1145854,621541837.1145854,0,0,0.086,0.092,5128.185,3525.691,54882439.64733275,627288.3026672475,13,217222286,161251943,8230471,47716554,0,0,23318,10190,2389,1465,0,0,0,1,0,55509727.95,0.006,2.811,0.088,0.735,0,0.023,0.008,0.042,0
2006,Berwyn,3,307563.8268156425,250300,24225,155942,250300,386629,334820,179,179,179,0,0,43,0,0,0,0,48248125,16238388,0,0,6805798,0,0,1633392,55053925,0,0,0,0,0,55053925,0,2778552.725993907,0.088,31352789.817639735,0,31352789.817639735,0,0,0.086,0.092,NA,NA,2778552.725993907,394830.2840060928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173383.01,0.006,5.047,0.089,0.876,0,0.295,0.124,0.03,0
2006,Berwyn,4,29273.174603174604,4206.666666666667,4126.666666666667,4207,4207,17407,102082,21,21,0,0,21,1,0,0,0,0,499189,340273,0,0,115548,0,0,34665,0,0,0,0,614737,0,614736.6666666667,0,36378.15884567571,0.09,405481.09390134487,0,0,405481.09390134487,0,0.086,0.092,NA,NA,36378.15884567571,8630.211154324294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45008.37,0.006,5.918,0.09,0.812,0,0.554,0.188,0.056,0
2006,Berwyn,5A,199252.2836015659,104852.63157894737,10.526315789473685,58829,104853,180203,5129998,847,837,0,0,847,489,0,0,3,0,133950824,79689100,45785,0,34770042,0,0,13230014,0,0,0,0,168766684,0,168766684.21052632,1,11990759.764987953,0.088,137820395.84454012,0,0,137820395.84454012,0,0.086,0.092,NA,NA,11990759.764987953,3138206.6650120458,1,47108,10000,3500,33608,0,0,0,3,1,1,0,0,0,0,0,15128966.43,0.006,7.105,0.087,0.794,0,0.472,0.206,0.078,0
2006,Berwyn,5B,139770.1388888889,73913.88888888889,25666.666666666668,67241,73914,98884,382749,48,48,0,48,0,30,0,0,0,0,4935617,4290067,0,0,1773352,0,0,638407,0,0,6708967,0,0,0,6708966.666666667,0,425698.20774712873,0.089,4810923.374772767,0,0,0,4810923.374772767,0.086,0.092,NA,NA,425698.20774712873,151635.87225287122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577334.08,0.006,6.345,0.088,0.736,0,0.639,0.264,0.095,0
2006,Berwyn,6B,219794.27083333334,131921.875,35206.25,106683,131922,225469,109497,12,12,0,12,0,12,12,12,0,2637531,1741892,2637531,0,0,895642,0,2637531,300073,0,0,2637531,2637531,0,0,2637531.25,0,69386.87889277826,0.092,754615.3223793176,0,0,0,754615.3223793176,0.092,0.092,NA,NA,69386.87889277826,35677.19110722174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105064.07,0,2.631,0.092,0.66,1,1,0.34,0.114,1
2006,Berwyn,9,380918.359375,237818.75,115525,142650,237819,464644,214346,16,16,0,0,0,3,0,0,0,0,5312996,1574956,0,0,781691,0,0,125071,0,0,0,0,0,0,6094693.75,0,207607.6729450887,0.089,2301675.043656421,0,0,0,0,0.086,0.092,NA,NA,207607.6729450887,31138.03705491128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238745.71,0.006,3.406,0.09,0.872,0,0.258,0.128,0.021,0
2006,Blue Island,0,0,0,0,0,0,0,0,691,690,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0.104,0,0,0,0,0,0.093,0.123,NA,NA,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA
2006,Blue Island,1,22170.35610340695,9659.09090909091,4.545454545454546,6864,9659,19841,170182,531,531,0,0,0,132,0,0,0,0,10359294,2159141,0,0,1412000,0,0,310640,0,0,0,0,0,0,11772459.090909092,19,628901.0499230723,0.099,6170741.313693165,0,0,0,0,0.088,0.123,NA,NA,628901.0499230723,85662.92007692762,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714563.97,0.034,5.342,0.102,0.88,0,0.183,0.12,0.026,0
2006,Blue Island,2,78835.40765391015,80425,187.5,56498,80425,96958,119156,6010,5681,6010,0,0,465,0,0,3898,0,344769347,31656369,111042279,446823,17891627,0,0,20700917,473800800,473800800,0,0,0,0,473800800,32,15489527.799229585,0.103,149359597.2454508,149359597.2454508,149359597.2454508,0,0,0.088,0.123,3280.79,2386.505,15489527.799229585,742096.9307704157,32,48298863,35363747,2785165,9956380,0,0,0,3892,864,579,0,0,0,0,6,16231624.73,0.034,3.269,0.104,0.728,0,0.067,0.038,0.044,0
2006,Blue Island,3,223501.95195195195,178337.5,2933.3333333333335,71319,178338,287483,345648,111,111,111,0,0,4,0,0,0,0,24523686,598229,0,0,285035,0,0,68408,24808717,0,0,0,0,0,24808716.666666668,0,1675790.36278825,0.106,15936079.438556906,0,15936079.438556906,0,0,0.093,0.123,NA,NA,1675790.36278825,20861.37721174999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696651.74,0.03,6.755,0.105,0.989,0,0.024,0.011,0.003,0
2006,Blue Island,4,33366,26490,5263.333333333334,10750,26490,61737,18777,5,5,0,2,3,0,0,0,0,0,166829,0,0,0,0,0,0,0,0,0,37240,0,129590,0,166830,0,13818.16,0.102,135512.01333725607,0,0,105263.01853486321,30248.994802392866,0.102,0.102,NA,NA,13818.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13818.16,0,8.283,0.102,1,0,0,0,0,0
2006,Blue Island,5A,122698.09757390959,62736.84210526316,2.6315789473684212,22453,62737,150276,628745,397,397,0,0,397,25,0,0,40,0,46444524,3318292,4860,5655398,1810528,0,0,2838898,0,0,0,0,48711145,0,48711144.7368421,1,4935175.9928557,0.103,47786213.46686369,0,0,47786213.46686369,0,0.093,0.123,NA,NA,4935175.9928557,180076.15714430055,1,5823771,5000,0,0,0,0,0,1,0,0,0,0,0,0,39,5115252.15,0.03,10.132,0.103,0.953,0,0.068,0.037,0.058,0
2006,Blue Island,5B,201482.42424242425,71430.55555555556,2.7777777777777777,24636,71431,204964,899996,165,165,0,165,0,65,0,0,27,0,25912878,13863183,5130,4730296,7298777,0,0,4332313,0,0,33244600,0,0,0,33244600,1,2614649.576642304,0.104,25258214.898781035,0,0,0,25258214.898781035,0.093,0.123,NA,NA,2614649.576642304,743586.2933576958,1,4615790,5000,0,0,0,0,0,1,0,0,0,0,0,0,27,3358235.87,0.03,7.865,0.104,0.779,0,0.417,0.22,0.13,0
2006,Blue Island,6B,950830,327212.5,28043.75,249384,327212,856097,707330,15,15,0,15,0,10,15,10,8,14262450,9352775,7855656,0,1897555,4660061,1473056,7855656,1890968,0,0,14262450,14262450,0,0,14262450,0,423651.2732019816,0.102,4051771.8931204784,0,0,0,4051771.8931204784,0.093,0.123,NA,NA,423651.2732019816,227313.90679801838,0,822051,0,0,0,0,0,0,0,0,0,0,0,0,0,8,650965.18,0.03,2.97,0.105,0.656,1,0.551,0.327,0.133,0.551
2006,Blue Island,8,178801.38888888888,190993.75,11093.75,46081,190994,291769,62456,9,9,0,8,1,9,9,9,1,1609212,864434,1609212,0,74630,739607,390350,1609212,208077,0,0,1418219,1418219,190994,190994,1609212.5,0,45631.405881909544,0.119,374486.7264937327,0,0,32160.947332894943,342325.77916083776,0.093,0.123,NA,NA,45631.405881909544,38910.21411809045,0,32331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84541.62,0.03,2.836,0.122,0.537,1,1,0.46,0.129,1
2006,Blue Island,9,209297.0982142857,220753.125,31593.75,182408,220753,270122,54202,28,28,0,0,0,10,0,0,0,0,5021955,2427850,0,0,838362,0,0,134138,0,0,0,0,0,0,5860318.75,0,225794.02302052485,0.104,2175591.2303581117,0,0,0,0,0.102,0.105,NA,NA,225794.02302052485,38160.54697947515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263954.57,0.003,3.853,0.104,0.857,0,0.414,0.143,0.023,0
2006,Bridgeview,0,0,0,0,0,0,0,0,183,183,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0.083,0,0,0,0,0,0.076,0.102,NA,NA,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,NA,NA,NA,NA,NA,NA,NA,NA
2006,Bridgeview,1,106081.08825481088,48959.09090909091,4.545454545454546,22218,48959,107100,438388,137,137,0,0,0,12,0,0,0,0,12306621,3379409,0,0,2226240,0,0,489773,0,0,0,0,0,0,14533109.090909092,2,611199.3108389023,0.083,7330709.673348323,0,0,0,0,0.076,0.102,NA,NA,611199.3108389023,107884.21916109775,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719083.53,0.026,4.206,0.083,0.847,0,0.233,0.153,0.034,0
2006,Bridgeview,2,131636.74545119252,125325,912.5,108847,125325,152459,636903,4067,3551,4067,0,0,95,0,0,3210,0,392144028,14863775,134610513,0,8602017,0,0,22914005,535366644,535366644,0,0,0,0,535366643.75,0,13884092.218331758,0.082,169883067.21360675,169883067.21360675,169883067.21360675,0,0,0.076,0.102,4496.741,3219.235,13884092.218331758,303359.7716682417,0,58315428,44703802,2996000,10615626,0,0,0,3210,730,430,0,0,0,0,0,14187451.99,0.026,2.593,0.082,0.732,0,0.028,0.016,0.043,0
2006,Bridgeview,3,404831.893939394,300604.1666666667,9612.5,203362,300604,481367,369682,55,55,55,0,0,1,0,0,0,0,22209849,212367,0,0,51018,0,0,12244,22265754,0,0,0,0,0,22265754.166666668,0,1163823.5475629754,0.08,14432492.854710044,0,14432492.854710044,0,0,0.076,0.082,NA,NA,1163823.5475629754,2695.652437024568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166519.2,0.006,5.227,0.081,0.997,0,0.01,0.002,0.001,0
2006,Bridgeview,5A,465691.7905228187,204218.42105263157,6918.421052631579,97474,204218,456895,3923005,301,292,0,0,301,38,0,0,0,0,126426342,20270921,0,0,13746896,0,0,5223821,0,0,0,0,140173229,0,140173228.9473684,0,10452381.037856642,0.081,130078546.42527391,0,0,130078546.42527391,0,0.076,0.102,NA,NA,10452381.037856642,1183167.5221433584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11635548.56,0.026,7.457,0.08,0.902,0,0.145,0.098,0.037,0
2006,Bridgeview,5B,620202.1055753262,258333.33333333334,2377.777777777778,134014,258333,516850,3198587,281,257,0,281,0,1,0,0,0,0,174276787,497403,0,0,0,0,0,0,0,0,174276792,0,0,0,174276791.6666667,0,14307724.88,0.082,169873857.87162957,0,0,0,169873857.87162957,0.076,0.102,NA,NA,14307724.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14307724.88,0.026,8.21,0.084,1,0,0.003,0,0,0
2006,Bridgeview,6B,2890734.1346153845,1844250,168937.5,445894,1844250,2271019,2360035,13,13,0,13,0,0,13,0,0,37579544,37579544,0,0,0,0,0,0,3382159,0,0,37579544,37579544,0,0,37579543.75,0,1341226.6600000001,0.082,16280059.915228734,0,0,0,16280059.915228734,0.081,0.092,NA,NA,1341226.6600000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341226.66,0.011,3.569,0.082,1,1,0,0,0.09,0
2006,Broadview,0,0,0,0,0,0,0,0,131,131,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0.086,0,0,0,0,0,0.079,0.096,NA,NA,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,NA,NA,NA,NA,NA,NA,NA,NA
2006,Broadview,1,27958.727272727272,18850,1754.5454545454545,14173,18850,29111,52813,50,50,0,0,0,1,0,0,0,0,1380780,19959,0,0,17147,0,0,3772,0,0,0,0,0,0,1397936.3636363635,0,68251.75211697919,0.085,822491.9309058598,0,0,0,0,0.079,0.096,NA,NA,68251.75211697919,984.2478830208095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69236,0.018,4.882,0.083,0.988,0,0.014,0.012,0.003,0
2006,Broadview,2,103606.9125526215,102750,0,93756,102750,114719,53469,2613,2531,2613,0,0,31,0,0,1929,0,204785132,6074962,64622262,0,1362597,0,0,10557577,270724862,270724862,0,0,0,0,270724862.5,1,7905049.361308841,0.089,88716195.74513023,88716195.74513023,88716195.74513023,0,0,0.079,0.096,3942.121,2728.801,7905049.361308841,55217.688691159376,1,27995398,20889362,1433950,5652535,0,0,19551,1928,418,254,0,0,0,1,0,7960267.05,0.018,2.92,0.089,0.756,0,0.022,0.005,0.039,0
2006,Broadview,3,153841.92176870749,125091.66666666667,9662.5,57458,125092,213812,135384,49,49,49,0,0,9,0,0,0,0,7085730,1631958,0,0,452527,0,0,108607,7538254,0,0,0,0,0,7538254.166666667,0,374592.96482174884,0.081,4604477.306986644,0,4604477.306986644,0,0,0.079,0.096,NA,NA,374592.96482174884,26768.015178251153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401360.98,0.017,4.969,0.081,0.94,0,0.216,0.06,0.014,0
2006,Broadview,4,230256.00000000003,50163.333333333336,31856.666666666668,35030,50163,126733,272249,5,5,0,5,0,0,0,0,0,0,1151280,0,0,0,0,0,0,0,0,0,1151280,0,0,0,1151280,0,77711.96999999999,0.083,935162.0938628158,0,0,0,935162.0938628158,0.083,0.083,NA,NA,77711.96999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77711.97,0,6.75,0.083,1,0,0,0,0,0
2006,Broadview,5A,407141.0652379452,116373.68421052632,2013.157894736842,48171,116374,229545,3685996,167,167,0,0,167,115,0,0,0,0,25079592,59106724,0,0,42912963,0,0,16306926,0,0,0,0,67992558,0,67992557.89473684,0,2217749.826840529,0.085,25804091.343634,0,0,25804091.343634,0,0.079,0.096,NA,NA,2217749.826840529,3763330.2431594706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5981080.07,0.018,3.262,0.086,0.369,0,0.869,0.631,0.24,0
2006,Broadview,5B,530171.7745217745,231936.11111111112,4025,77111,231936,598900,2421676,273,273,0,273,0,7,0,0,0,0,140730559,9189275,0,0,4006340,0,0,1442282,0,0,144736894,0,0,0,144736894.44444445,0,11797274.388275795,0.085,137175141.79282078,0,0,0,137175141.79282078,0.079,0.096,NA,NA,11797274.388275795,317473.1417242048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12114747.53,0.018,8.151,0.086,0.972,0,0.063,0.028,0.01,0
