pin10,year,longitude,latitude,group,pin,keypin,sale_buyer_name,sale_document_num,num_parcels_sale,year_sold,proj_appeallant,timesappealed,incent_prop,appellant,appealid,year_appealed,geometry
1921113034,2022,-87.76032334823407,41.77212305305856,37,19211130340000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.76036, -87.76035, -87.76035, -87.76034, -87.76033, -87.76032, -87.76031, -87.76031, -87.7603, -87.7603, -87.76029, -87.76029, -87.76028, -87.76027, -87.76027, -87.76026, -87.76025, -87.76024, -87.76024, -87.76023, -87.76023, -87.76022, -87.76022, -87.76021, -87.76021, -87.7602, -87.7602, -87.76019, -87.76019, -87.76018, -87.76018, -87.76017, -87.76017, -87.76016, -87.76016, -87.76015, -87.76015, -87.76014, -87.76014, -87.76013, -87.76013, -87.76012, -87.76012, -87.76012, -87.76011, 
-87.76011, -87.7601, -87.7601, -87.76009, -87.76009, -87.76009, -87.76008, -87.76008, -87.76008, -87.76007, -87.76007, -87.76007, -87.76006, -87.76006, -87.76006, -87.76005, -87.76005, -87.76005, -87.76004, -87.76004, -87.76004, -87.76007, -87.76053, -87.76057, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76055, -87.76056, -87.76056, -87.76056, -87.76056, -87.76056, -87.76056, -87.76056, -87.76056, 
-87.76057, -87.76057, -87.76057, -87.76057, -87.76057, -87.76058, -87.76058, -87.76058, -87.76058, -87.76059, -87.76059, -87.76059, -87.76059, -87.7606, -87.7606, -87.7606, -87.76061, -87.76061, -87.76061, -87.76062, -87.76062, -87.76062, -87.76063, -87.76063, -87.76063, -87.76064, -87.76064, -87.76045, -87.76036, 41.77152, 41.77152, 41.77153, 41.77153, 41.77154, 41.77155, 41.77155, 41.77156, 41.77156, 41.77157, 41.77157, 41.77158, 41.77158, 41.77159, 41.7716, 41.7716, 41.77161, 41.77162, 41.77163, 
41.77163, 41.77164, 41.77164, 41.77165, 41.77165, 41.77166, 41.77166, 41.77167, 41.77167, 41.77168, 41.77168, 41.77169, 41.7717, 41.77171, 41.77171, 41.77172, 41.77172, 41.77173, 41.77174, 41.77175, 41.77175, 41.77176, 41.77176, 41.77177, 41.77178, 41.77178, 41.77179, 41.7718, 41.77181, 41.77181, 41.77182, 41.77183, 41.77183, 41.77184, 41.77185, 41.77185, 41.77186, 41.77187, 41.77187, 41.77188, 41.77189, 41.77189, 41.7719, 41.77191, 41.77192, 41.77193, 41.77194, 41.77269, 41.77268, 41.77237, 41.77201, 
41.772, 41.77199, 41.77198, 41.77197, 41.77196, 41.77195, 41.77194, 41.77193, 41.77192, 41.77191, 41.7719, 41.77189, 41.77188, 41.77188, 41.77187, 41.77186, 41.77185, 41.77184, 41.77183, 41.77182, 41.77181, 41.77181, 41.7718, 41.77179, 41.77178, 41.77177, 41.77176, 41.77175, 41.77174, 41.77173, 41.77173, 41.77172, 41.77171, 41.7717, 41.77169, 41.77168, 41.77167, 41.77166, 41.77165, 41.77164, 41.77164, 41.77163, 41.77162, 41.77161, 41.7716, 41.77159, 41.77159, 41.77158, 41.77147, 41.77152)))"
1921113035,2022,-87.76066659446491,41.77110499500793,38,19211130350000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.76056, -87.76064, -87.76078, -87.76073, -87.76069, -87.76062, -87.76056, 41.7711, 41.77118, 41.77111, 41.77106, 41.77102, 41.77107, 41.7711)))"
1921113041,2022,-87.76076313824281,41.7710654034972,39,19211130410000,NA,NA,NA,NA,NA,3610904 - MR. JERALD MUCH,1,Non-Incentive,MR. JERALD MUCH,3610904,2023,"list(list(c(-87.76097, -87.76112, -87.76069, -87.76051, -87.76047, -87.76064, -87.76074, -87.76072, -87.76092, -87.76097, 41.77106, 41.77097, 41.77098, 41.77107, 41.77109, 41.77124, 41.77119, 41.77117, 41.77106, 41.77106), c(-87.76072, -87.76078, -87.76085, -87.76079, -87.76078, -87.76064, -87.76056, -87.76062, -87.76069, -87.76072, 41.77106, 41.77103, 41.77109, 41.77113, 41.77111, 41.77118, 41.7711, 41.77107, 41.77102, 41.77106)))"
1921113042,2022,-87.76051446382112,41.771366150739034,37,19211130420000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.76057, -87.76033, -87.76032, -87.76033, -87.76036, -87.76045, -87.76076, -87.76068, -87.76064, -87.76057, 41.77128, 41.77138, 41.77138, 41.77153, 41.77152, 41.77147, 41.77129, 41.77122, 41.77124, 41.77128)))"
1921113043,2022,-87.76089946424273,41.771152173700244,37,19211130430000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.76092, -87.76072, -87.76074, -87.76068, -87.76076, -87.76081, -87.76106, -87.7612, -87.76097, -87.76092, 41.77106, 41.77117, 41.77119, 41.77122, 41.77129, 41.77126, 41.77113, 41.77105, 41.77106, 41.77106)))"
1921113044,2022,-87.7581619803198,41.77264007046795,37,19211130440000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.75618, -87.76013, -87.76004, -87.76007, -87.7601, -87.76014, -87.76019, -87.76024, -87.7603, -87.76036, -87.76033, -87.76032, -87.76033, -87.76057, -87.76064, -87.76047, -87.76069, -87.7566, -87.7566, -87.75654, -87.75648, -87.75642, -87.75636, -87.75632, -87.75627, -87.75623, -87.75619, -87.75616, -87.75614, -87.75612, -87.7561, -87.75609, -87.75609, -87.75609, -87.75618, 41.77432, 41.77425, 41.77194, 41.77187, 41.7718, 41.77174, 41.77168, 41.77162, 41.77157, 41.77152, 41.77153, 
41.77138, 41.77138, 41.77128, 41.77124, 41.77109, 41.77098, 41.77106, 41.77109, 41.77112, 41.77116, 41.7712, 41.77124, 41.77129, 41.77133, 41.77138, 41.77144, 41.77149, 41.77154, 41.7716, 41.77166, 41.77172, 41.77178, 41.77183, 41.77432)))"
1921114008,2022,-87.75367266965229,41.773702094503406,40,19211140080000,NA,NA,NA,NA,NA,3611128 - MUMFORD PROPERTIES,12,Non-Incentive,MUMFORD PROPERTIES,3611128,2023,"list(list(c(-87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75407, -87.75407, -87.75407, -87.75407, -87.75407, -87.75407, -87.75408, -87.75408, -87.75408, -87.75408, -87.75409, -87.75409, -87.75409, -87.7541, -87.7541, -87.7541, -87.75411, -87.75411, -87.75412, -87.75412, -87.75412, -87.75413, -87.75413, -87.75413, -87.75414, -87.75414, -87.75415, -87.75415, -87.75416, -87.7534, -87.75333, -87.75332, -87.75332, 
-87.75331, -87.75331, -87.7533, -87.7533, -87.75329, -87.75329, -87.75329, -87.75328, -87.75328, -87.75327, -87.75327, -87.75326, -87.75326, -87.75326, -87.75325, -87.75325, -87.75324, -87.75324, -87.75323, -87.75323, -87.75323, -87.75322, -87.75322, -87.75322, -87.75321, -87.75321, -87.75321, -87.7532, -87.7532, -87.7532, -87.75319, -87.75319, -87.75319, -87.75318, -87.75318, -87.75318, -87.75317, -87.75317, -87.75317, -87.75317, -87.75317, -87.75316, -87.75316, -87.75316, -87.75316, -87.75316, 
-87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75317, -87.75412, -87.7541, -87.75406, 41.77281, 41.7728, 41.77279, 41.77278, 41.77277, 41.77276, 41.77275, 41.77274, 41.77273, 41.77272, 41.77271, 41.7727, 41.7727, 41.77269, 41.77268, 41.77267, 41.77266, 41.77265, 41.77265, 41.77264, 41.77263, 41.77262, 41.77262, 41.77261, 41.7726, 41.77259, 41.77258, 41.77257, 41.77257, 41.77256, 41.77256, 41.77255, 41.77254, 41.77254, 41.77253, 41.77252, 
41.77252, 41.77251, 41.77251, 41.7725, 41.77249, 41.7732, 41.77327, 41.77327, 41.77328, 41.77328, 41.77329, 41.77329, 41.7733, 41.7733, 41.77331, 41.77332, 41.77332, 41.77333, 41.77333, 41.77334, 41.77334, 41.77335, 41.77336, 41.77336, 41.77337, 41.77338, 41.77339, 41.77339, 41.7734, 41.77341, 41.77341, 41.77342, 41.77343, 41.77343, 41.77344, 41.77345, 41.77345, 41.77346, 41.77347, 41.77347, 41.77348, 41.77349, 41.7735, 41.77351, 41.77352, 41.77352, 41.77353, 41.77354, 41.77355, 41.77356, 41.77356, 
41.77357, 41.77358, 41.77359, 41.7736, 41.77361, 41.77362, 41.77363, 41.77364, 41.77365, 41.77366, 41.77367, 41.77368, 41.77369, 41.7737, 41.77444, 41.77442, 41.77388, 41.77281)))"
1921114012,2022,-87.75616491759186,41.77180369906165,40,19211140120000,NA,NA,NA,NA,NA,3611160 - MUMFORD PROPERTIES,14,Non-Incentive,MUMFORD PROPERTIES,3611160,2023,"list(list(c(-87.75649, -87.75649, -87.75648, -87.75647, -87.75646, -87.75646, -87.75645, -87.75644, -87.75643, -87.75643, -87.75642, -87.75641, -87.7564, -87.75639, -87.75639, -87.75638, -87.75637, -87.75636, -87.75636, -87.75635, -87.75635, -87.75634, -87.75633, -87.75633, -87.75632, -87.75632, -87.75631, -87.7563, -87.75629, -87.75628, -87.75628, -87.75627, -87.75627, -87.75626, -87.75625, -87.75624, -87.75624, -87.75623, -87.75623, -87.75622, -87.75622, -87.75621, -87.75621, -87.7562, -87.7562, 
-87.75619, -87.75618, -87.75618, -87.75617, -87.75617, -87.75616, -87.75616, -87.75615, -87.75615, -87.75614, -87.75614, -87.75613, -87.75613, -87.75613, -87.75612, -87.75612, -87.75611, -87.75611, -87.75611, -87.7561, -87.7561, -87.7561, -87.75609, -87.75609, -87.75609, -87.75608, -87.75608, -87.75608, -87.75607, -87.75607, -87.75607, -87.75606, -87.75606, -87.75606, -87.75605, -87.75605, -87.75605, -87.75605, -87.75604, -87.75604, -87.75604, -87.75604, -87.75604, -87.75603, -87.75603, -87.75603, 
-87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75603, -87.75606, -87.75606, -87.75612, -87.75609, -87.75609, -87.75608, -87.75608, -87.75608, -87.75609, -87.75609, -87.75609, -87.75609, -87.75609, -87.75609, -87.75609, -87.75609, -87.75609, -87.75609, -87.75609, -87.7561, -87.7561, -87.7561, -87.7561, -87.7561, -87.75611, -87.75611, -87.75611, -87.75611, -87.75612, -87.75612, -87.75612, -87.75613, -87.75613, 
-87.75613, -87.75614, -87.75614, -87.75614, -87.75615, -87.75615, -87.75616, -87.75616, -87.75617, -87.75617, -87.75618, -87.75618, -87.75618, -87.75619, -87.75619, -87.7562, -87.7562, -87.75621, -87.75621, -87.75621, -87.75622, -87.75622, -87.75623, -87.75623, -87.75624, -87.75625, -87.75625, -87.75626, -87.75626, -87.75627, -87.75627, -87.75628, -87.75628, -87.75629, -87.75629, -87.7563, -87.75631, -87.75632, -87.75633, -87.75634, -87.75635, -87.75635, -87.75636, -87.75636, -87.75637, -87.75637, 
-87.75638, -87.75638, -87.75639, -87.7564, -87.75641, -87.75641, -87.75642, -87.75642, -87.75643, -87.75644, -87.75645, -87.75645, -87.75646, -87.75647, -87.75648, -87.75649, -87.7565, -87.75651, -87.75651, -87.75652, -87.75653, -87.75654, -87.75655, -87.75656, -87.75657, -87.75658, -87.75658, -87.75659, -87.7566, -87.7566, -87.7565, -87.75649, 41.77106, 41.77107, 41.77107, 41.77108, 41.77108, 41.77109, 41.77109, 41.7711, 41.7711, 41.77111, 41.77111, 41.77112, 41.77113, 41.77113, 41.77114, 41.77114, 
41.77115, 41.77115, 41.77116, 41.77116, 41.77117, 41.77117, 41.77118, 41.77119, 41.77119, 41.7712, 41.7712, 41.77121, 41.77122, 41.77122, 41.77123, 41.77123, 41.77124, 41.77125, 41.77126, 41.77127, 41.77128, 41.77128, 41.77129, 41.77129, 41.7713, 41.7713, 41.77131, 41.77131, 41.77132, 41.77133, 41.77134, 41.77135, 41.77135, 41.77136, 41.77137, 41.77138, 41.77138, 41.77139, 41.7714, 41.77141, 41.77141, 41.77142, 41.77143, 41.77143, 41.77144, 41.77145, 41.77146, 41.77147, 41.77147, 41.77148, 41.77149, 
41.77149, 41.7715, 41.77151, 41.77151, 41.77152, 41.77153, 41.77154, 41.77155, 41.77156, 41.77157, 41.77158, 41.77159, 41.7716, 41.77161, 41.77162, 41.77163, 41.77164, 41.77165, 41.77166, 41.77167, 41.77168, 41.77169, 41.7717, 41.77171, 41.77172, 41.77173, 41.77174, 41.77175, 41.77176, 41.77177, 41.77178, 41.77179, 41.7718, 41.77181, 41.77182, 41.77183, 41.77184, 41.77266, 41.77274, 41.77274, 41.77183, 41.77182, 41.77181, 41.7718, 41.77179, 41.77179, 41.77178, 41.77177, 41.77176, 41.77175, 41.77174, 
41.77173, 41.77172, 41.77171, 41.7717, 41.77169, 41.77168, 41.77167, 41.77166, 41.77165, 41.77164, 41.77164, 41.77163, 41.77162, 41.77161, 41.7716, 41.77159, 41.77158, 41.77157, 41.77156, 41.77155, 41.77155, 41.77154, 41.77153, 41.77152, 41.77151, 41.7715, 41.77149, 41.77148, 41.77147, 41.77147, 41.77146, 41.77145, 41.77145, 41.77144, 41.77143, 41.77142, 41.77142, 41.77141, 41.7714, 41.7714, 41.77139, 41.77139, 41.77138, 41.77137, 41.77136, 41.77135, 41.77135, 41.77134, 41.77134, 41.77133, 41.77133, 
41.77132, 41.77132, 41.77131, 41.7713, 41.77129, 41.77128, 41.77127, 41.77126, 41.77126, 41.77125, 41.77125, 41.77124, 41.77124, 41.77123, 41.77123, 41.77122, 41.77122, 41.77121, 41.77121, 41.7712, 41.7712, 41.77119, 41.77119, 41.77118, 41.77118, 41.77117, 41.77117, 41.77116, 41.77115, 41.77115, 41.77114, 41.77114, 41.77113, 41.77113, 41.77112, 41.77112, 41.77111, 41.77111, 41.7711, 41.7711, 41.77109, 41.77109, 41.77109, 41.77106, 41.77106, 41.77106)))"
1921114014,2022,-87.75519042141178,41.773167161221146,40,19211140140000,NA,5321 W 65th LLC,1231922030,3,2012,3611159 - MUMFORD PROPERTIES,11,Non-Incentive,MUMFORD PROPERTIES,3611159,2023,"list(list(c(-87.75502, -87.75495, -87.75496, -87.75502, 41.77268, 41.77238, 41.77268, 41.77268)), list(c(-87.75538, -87.75496, -87.75499, -87.75502, -87.75542, -87.75538, 41.77275, 41.77276, 41.77342, 41.77358, 41.77358, 41.77275)))"
1921114016,2022,-87.7545329474497,41.773319652235095,40,19211140160000,NA,NA,2133533016,4,2021,3611130 - MUMFORD PROPERTIES,12,Non-Incentive,MUMFORD PROPERTIES,3611130,2023,"list(list(c(-87.75413, -87.75412, -87.75416, -87.75495, -87.7549, -87.75413, 41.77278, 41.77281, 41.77388, 41.77386, 41.77276, 41.77278)))"
1921114017,2022,-87.75412559755645,41.773111575475504,40,19211140170000,NA,NA,2133533016,4,2021,3611130 - MUMFORD PROPERTIES,2,Non-Incentive,MUMFORD PROPERTIES,3611130,2023,"list(list(c(-87.7541, -87.75416, -87.75412, -87.75413, -87.75412, -87.75412, -87.75413, -87.75413, -87.75413, -87.75413, -87.75414, -87.75414, -87.75414, -87.75415, -87.75415, -87.75415, -87.75416, -87.75416, -87.75416, -87.75417, -87.75417, -87.75417, -87.75418, -87.75418, -87.75418, -87.75419, -87.75419, -87.7542, -87.7542, -87.75421, -87.75421, -87.75421, -87.75427, -87.75438, -87.75416, -87.75415, -87.75415, -87.75414, -87.75414, -87.75413, -87.75413, -87.75413, -87.75412, -87.75412, -87.75412, 
-87.75411, -87.75411, -87.7541, -87.7541, -87.7541, -87.75409, -87.75409, -87.75409, -87.75408, -87.75408, -87.75408, -87.75408, -87.75407, -87.75407, -87.75407, -87.75407, -87.75407, -87.75407, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.75406, -87.7541, 41.77388, 41.77388, 41.77281, 41.77278, 41.7727, 41.77269, 41.77269, 41.77268, 41.77267, 41.77266, 41.77266, 41.77265, 41.77264, 41.77263, 41.77262, 41.77261, 41.77261, 
41.7726, 41.77259, 41.77259, 41.77258, 41.77257, 41.77257, 41.77256, 41.77255, 41.77255, 41.77254, 41.77253, 41.77252, 41.77252, 41.77251, 41.7725, 41.77243, 41.77228, 41.77249, 41.7725, 41.77251, 41.77251, 41.77252, 41.77252, 41.77253, 41.77254, 41.77254, 41.77255, 41.77256, 41.77256, 41.77257, 41.77257, 41.77258, 41.77259, 41.7726, 41.77261, 41.77262, 41.77262, 41.77263, 41.77264, 41.77265, 41.77265, 41.77266, 41.77267, 41.77268, 41.77269, 41.7727, 41.7727, 41.77271, 41.77272, 41.77273, 41.77274, 
41.77275, 41.77276, 41.77277, 41.77278, 41.77279, 41.7728, 41.77281, 41.77388)))"
1921114024,2022,-87.7546835390058,41.77234152926289,40,19211140240000,NA,NA,NA,NA,NA,3611153 - MUMFORD PROPERTIES,11,Non-Incentive,MUMFORD PROPERTIES,3611153,2023,"list(list(c(-87.75488, -87.75488, -87.75488, -87.75488, -87.75488, -87.75488, -87.75488, -87.75488, -87.75488, -87.75488, -87.75488, -87.75489, -87.75489, -87.75489, -87.75489, -87.75489, -87.75489, -87.7549, -87.7549, -87.7549, -87.7549, -87.75491, -87.75491, -87.75491, -87.75492, -87.75492, -87.75492, -87.75493, -87.75493, -87.75493, -87.75494, -87.75494, -87.75495, -87.75495, -87.75496, -87.75459, -87.75454, -87.75454, -87.75453, -87.75453, -87.75452, -87.75452, -87.75451, -87.75451, -87.7545, 
-87.7545, -87.75449, -87.75449, -87.75449, -87.75448, -87.75448, -87.75448, -87.75447, -87.75447, -87.75447, -87.75446, -87.75446, -87.75446, -87.75445, -87.75445, -87.75445, -87.75444, -87.75444, -87.75444, -87.75443, -87.75443, -87.75443, -87.75443, -87.75442, -87.75442, -87.75442, -87.75442, -87.75442, -87.75441, -87.75441, -87.75441, -87.75441, -87.75441, -87.75441, -87.75441, -87.75441, -87.75441, -87.7544, -87.7544, -87.7544, -87.7544, -87.7544, -87.7544, -87.7544, -87.75441, -87.75441, -87.7549, 
-87.75488, 41.77205, 41.77204, 41.77203, 41.77202, 41.77201, 41.772, 41.77199, 41.77198, 41.77197, 41.77196, 41.77195, 41.77194, 41.77193, 41.77192, 41.77191, 41.7719, 41.77189, 41.77189, 41.77188, 41.77187, 41.77186, 41.77185, 41.77184, 41.77183, 41.77182, 41.77181, 41.7718, 41.7718, 41.77179, 41.77178, 41.77177, 41.77176, 41.77175, 41.77174, 41.77173, 41.77207, 41.77213, 41.77214, 41.77214, 41.77215, 41.77216, 41.77217, 41.77217, 41.77218, 41.77219, 41.7722, 41.7722, 41.77221, 41.77222, 41.77222, 
41.77223, 41.77224, 41.77224, 41.77225, 41.77226, 41.77226, 41.77227, 41.77228, 41.77228, 41.77229, 41.7723, 41.77231, 41.77232, 41.77233, 41.77233, 41.77234, 41.77235, 41.77236, 41.77237, 41.77238, 41.77239, 41.7724, 41.77241, 41.77241, 41.77242, 41.77243, 41.77244, 41.77245, 41.77246, 41.77247, 41.77248, 41.77249, 41.77249, 41.7725, 41.77251, 41.77252, 41.77253, 41.77254, 41.77255, 41.77255, 41.77269, 41.77268, 41.77205)))"
1921114044,2022,-87.75314283707674,41.77391156633726,40,19211140440000,NA,NA,NA,NA,NA,3611128 - MUMFORD PROPERTIES,3,Non-Incentive,MUMFORD PROPERTIES,3611128,2023,"list(list(c(-87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75315, -87.75316, -87.75316, -87.75316, -87.75316, -87.75316, -87.75317, -87.75317, -87.75317, -87.75317, -87.75317, -87.75318, -87.75318, -87.75318, -87.75319, -87.75319, -87.75319, -87.7532, -87.7532, -87.7532, -87.75321, -87.75321, -87.75321, -87.75322, -87.75322, -87.75322, -87.75323, -87.75323, -87.75323, -87.75324, -87.75324, -87.75325, -87.75325, -87.75326, -87.75326, -87.75326, 
-87.75325, -87.75325, -87.75324, -87.75324, -87.75323, -87.75323, -87.75322, -87.75322, -87.75321, -87.75321, -87.7532, -87.7532, -87.75319, -87.75319, -87.75318, -87.75318, -87.75317, -87.75317, -87.75316, -87.75316, -87.75315, -87.75315, -87.75315, -87.75314, -87.75314, -87.75314, -87.75313, -87.75313, -87.75313, -87.75313, -87.75312, -87.75312, -87.75312, -87.75312, -87.75311, -87.75311, -87.75311, -87.75311, -87.75311, -87.7531, -87.7531, -87.7531, -87.7531, -87.7531, -87.7531, -87.75313, -87.75317, 
-87.75315, 41.7737, 41.77369, 41.77368, 41.77367, 41.77366, 41.77365, 41.77364, 41.77363, 41.77362, 41.77361, 41.7736, 41.77359, 41.77358, 41.77357, 41.77356, 41.77356, 41.77355, 41.77354, 41.77353, 41.77352, 41.77352, 41.77351, 41.7735, 41.77349, 41.77348, 41.77347, 41.77347, 41.77346, 41.77345, 41.77345, 41.77344, 41.77343, 41.77343, 41.77342, 41.77341, 41.77341, 41.7734, 41.77339, 41.77339, 41.77338, 41.77337, 41.77336, 41.77336, 41.77335, 41.77334, 41.77334, 41.77335, 41.77335, 41.77336, 41.77337, 
41.77338, 41.77338, 41.77339, 41.77339, 41.7734, 41.77341, 41.77342, 41.77342, 41.77343, 41.77344, 41.77345, 41.77346, 41.77347, 41.77348, 41.77349, 41.77349, 41.7735, 41.77351, 41.77352, 41.77353, 41.77354, 41.77354, 41.77355, 41.77356, 41.77357, 41.77357, 41.77358, 41.77359, 41.7736, 41.77361, 41.77362, 41.77363, 41.77364, 41.77365, 41.77365, 41.77366, 41.77367, 41.77368, 41.77369, 41.7737, 41.77444, 41.77444, 41.7737)), list(c(-87.75326, -87.75327, -87.75327, -87.75326, -87.75326, 41.77334, 41.77334, 
41.77333, 41.77333, 41.77334)), list(c(-87.75327, -87.75328, -87.75328, -87.75327, -87.75327, 41.77333, 41.77333, 41.77332, 41.77332, 41.77333)), list(c(-87.75328, -87.75329, -87.75329, -87.75328, -87.75328, 41.77332, 41.77332, 41.77331, 41.77331, 41.77332)))"
1921114046,2022,-87.75521463509101,41.774000781477746,40,19211140460000,NA,5321 W 65th LLC,1231922030,3,2012,3611159 - MUMFORD PROPERTIES,11,Non-Incentive,MUMFORD PROPERTIES,3611159,2023,"list(list(c(-87.75499, -87.75502, -87.75496, -87.75494, -87.75495, -87.75545, -87.75542, -87.75502, -87.75499, 41.77358, 41.7743, 41.7743, 41.7743, 41.77441, 41.7744, 41.77358, 41.77358, 41.77358)))"
1921114048,2022,-87.75453393933668,41.77414167589896,40,19211140480000,NA,NA,2133533016,4,2021,3611130 - MUMFORD PROPERTIES,12,Non-Incentive,MUMFORD PROPERTIES,3611130,2023,"list(list(c(-87.75416, -87.7541, -87.75412, -87.75495, -87.75494, -87.75496, -87.75495, -87.75416, 41.77388, 41.77388, 41.77442, 41.77441, 41.7743, 41.7743, 41.77386, 41.77388)))"
1921114050,2022,-87.75270605902125,41.77145414490292,41,19211140500000,NA,NA,NA,NA,NA,3610518 - SUPERIOR GRAPHITE CO,11,Non-Incentive,SUPERIOR GRAPHITE CO,3610518,2023,"list(list(c(-87.75218, -87.75213, -87.75314, -87.75312, -87.7533, -87.75357, -87.75408, -87.75248, -87.75223, -87.75216, -87.75218, 41.77179, 41.77182, 41.7718, 41.77119, 41.77119, 41.77119, 41.77111, 41.77114, 41.77116, 41.77117, 41.77179)))"
1921114052,2022,-87.75255781871968,41.77387576655813,40,19211140520000,NA,NA,NA,NA,NA,3611127 - MUMFORD PROPERTIES,8,Non-Incentive,MUMFORD PROPERTIES,3611127,2023,"list(list(c(-87.7534, -87.7533, -87.7533, -87.75329, -87.75329, -87.75328, -87.75327, -87.75326, -87.75326, -87.75325, -87.75324, -87.75324, -87.75323, -87.75322, -87.75321, -87.7532, -87.75319, -87.75319, -87.75318, -87.75317, -87.75317, -87.75316, -87.75315, -87.75315, -87.75314, -87.75313, -87.75313, -87.75312, -87.75311, -87.7531, -87.75309, -87.75308, -87.75308, -87.75307, -87.75306, -87.75305, -87.75304, -87.75303, -87.75302, -87.75301, -87.753, -87.75299, -87.75298, -87.75297, -87.75296, -87.75295, 
-87.75294, -87.75293, -87.75293, -87.75292, -87.75291, -87.7529, -87.75289, -87.75289, -87.75288, -87.75287, -87.75286, -87.75285, -87.75284, -87.75284, -87.75283, -87.75282, -87.75281, -87.7528, -87.75279, -87.75278, -87.75277, -87.75276, -87.75275, -87.75274, -87.75273, -87.75272, -87.75271, -87.7527, -87.75269, -87.75268, -87.75267, -87.75266, -87.75265, -87.75264, -87.75263, -87.75262, -87.75261, -87.7526, -87.75259, -87.75258, -87.75192, -87.75196, -87.75313, -87.7531, -87.7531, -87.7531, -87.7531, 
-87.7531, -87.7531, -87.75311, -87.75311, -87.75311, -87.75311, -87.75311, -87.75312, -87.75312, -87.75312, -87.75312, -87.75313, -87.75313, -87.75313, -87.75313, -87.75314, -87.75314, -87.75314, -87.75315, -87.75315, -87.75315, -87.75316, -87.75316, -87.75317, -87.75317, -87.75318, -87.75318, -87.75319, -87.75319, -87.7532, -87.7532, -87.75321, -87.75321, -87.75322, -87.75322, -87.75323, -87.75323, -87.75324, -87.75324, -87.75325, -87.75325, -87.75326, -87.75326, -87.75327, -87.75327, -87.75328, 
-87.75328, -87.75329, -87.75329, -87.7533, -87.7533, -87.75331, -87.75331, -87.75332, -87.75332, -87.75333, -87.7534, 41.7732, 41.77314, 41.77315, 41.77315, 41.77316, 41.77316, 41.77317, 41.77317, 41.77318, 41.77318, 41.77318, 41.77319, 41.77319, 41.7732, 41.7732, 41.77321, 41.77321, 41.77322, 41.77322, 41.77322, 41.77323, 41.77323, 41.77323, 41.77324, 41.77324, 41.77324, 41.77325, 41.77325, 41.77325, 41.77326, 41.77326, 41.77326, 41.77327, 41.77327, 41.77327, 41.77328, 41.77328, 41.77328, 41.77329, 
41.77329, 41.77329, 41.7733, 41.7733, 41.7733, 41.77331, 41.77331, 41.77331, 41.77331, 41.77332, 41.77332, 41.77332, 41.77332, 41.77332, 41.77333, 41.77333, 41.77333, 41.77333, 41.77333, 41.77333, 41.77334, 41.77334, 41.77334, 41.77334, 41.77334, 41.77334, 41.77334, 41.77335, 41.77335, 41.77335, 41.77335, 41.77335, 41.77335, 41.77335, 41.77335, 41.77335, 41.77335, 41.77336, 41.77336, 41.77336, 41.77336, 41.77336, 41.77336, 41.77336, 41.77336, 41.77336, 41.77336, 41.77337, 41.77446, 41.77444, 41.7737, 
41.77369, 41.77368, 41.77367, 41.77366, 41.77365, 41.77365, 41.77364, 41.77363, 41.77362, 41.77361, 41.7736, 41.77359, 41.77358, 41.77357, 41.77357, 41.77356, 41.77355, 41.77354, 41.77354, 41.77353, 41.77352, 41.77351, 41.7735, 41.77349, 41.77349, 41.77348, 41.77347, 41.77346, 41.77345, 41.77344, 41.77343, 41.77342, 41.77342, 41.77341, 41.7734, 41.77339, 41.77339, 41.77338, 41.77338, 41.77337, 41.77336, 41.77335, 41.77335, 41.77334, 41.77334, 41.77333, 41.77333, 41.77332, 41.77332, 41.77331, 41.77331, 
41.7733, 41.7733, 41.77329, 41.77329, 41.77328, 41.77328, 41.77327, 41.77327, 41.7732)))"
