group,pin10,keypin,year,longitude,latitude,pin,sale_buyer_name,sale_document_num,num_parcels_sale,year_sold,proj_appeallant,timesappealed,incent_prop,appellant,appealid,year_appealed,geometry
31,0822402054,08224020550000,2022,-87.96635379726773,42.0233586833548,08224020540000,NA,2304106086,2,2023,1616810 - 220 SEEGERS LLC,1,Non-Incentive,220 SEEGERS LLC,1616810,2019,"list(list(c(-87.96602, -87.96602, -87.96668, -87.96668, -87.96668, -87.96602, 42.02326, 42.02346, 42.02346, 42.02336, 42.02325, 42.02326)))"
31,0822402055,08224020550000,2022,-87.96635013463704,42.02311570240181,08224020550000,NA,2304106086,2,2023,1616810 - 220 SEEGERS LLC,3,Non-Incentive,220 SEEGERS LLC,1616810,2019,"list(list(c(-87.96602, -87.96602, -87.96602, -87.96668, -87.96668, -87.96668, -87.96668, -87.96662, -87.96602, 42.02298, 42.02319, 42.02326, 42.02325, 42.02318, 42.02317, 42.02297, 42.02297, 42.02298)))"
30,0822402058,08224020460000,2022,-87.96788660001812,42.02493662250006,08224020580000,NA,NA,NA,NA,1601805 - JIM WEBB,3,Non-Incentive,JIM WEBB,1601805,2012,"list(list(c(-87.96757, -87.96758, -87.9682, -87.9682, -87.9682, -87.9682, -87.96757, 42.02484, 42.02503, 42.02503, 42.025, 42.02493, 42.02484, 42.02484)))"
30,0822402060,08224020600000,2022,-87.96787523806572,42.024479737547715,08224020600000,KVP INVESTMENT LLC,2007908052,1,2020,1615253 - KVP INVESTMENT LLC,10,Non-Incentive,KVP INVESTMENT LLC,1615253,2023,"list(list(c(-87.96756, -87.96757, -87.96819, -87.96819, -87.96818, -87.96756, 42.02431, 42.02465, 42.02465, 42.02459, 42.02431, 42.02431)))"
30,0822402061,08224020610000,2022,-87.9678682451359,42.02418584543175,08224020610000,MWM LLC,2326134028,1,2023,"1611373 - JBT ICE, LLC",4,Non-Incentive,"JBT ICE, LLC",1611373,2019,"list(list(c(-87.96756, -87.96756, -87.96756, -87.96818, -87.96818, -87.96817, -87.96756, 42.02406, 42.02416, 42.02431, 42.02431, 42.02413, 42.02406, 42.02406)))"
32,0822402064,08224020640000,2022,-87.96943757372944,42.02590468643634,08224020640000,20 LIVELY LLC,1917734048,1,2019,1610369 - 20 LIVELY LLC,8,Non-Incentive,20 LIVELY LLC,1610369,2023,"list(list(c(-87.96976, -87.96907, -87.96908, -87.96977, -87.96976, 42.02574, 42.02574, 42.02601, 42.02611, 42.02574)))"
30,0822402067,08224020670000,2022,-87.96787990340589,42.024744614014885,08224020670000,NA,NA,NA,NA,1611513 - THOMAS PROPERTIES,14,Non-Incentive,THOMAS PROPERTIES,1611513,2023,"list(list(c(-87.96757, -87.96757, -87.96757, -87.9682, -87.96819, -87.96757, 42.02465, 42.02471, 42.02484, 42.02484, 42.02465, 42.02465)))"
31,0822402068,08224020680000,2022,-87.96701630064936,42.02399135617898,08224020680000,J LOGAN,20027070,1,2001,1614467 - LOGAN & BULLOCK,12,Non-Incentive,LOGAN & BULLOCK,1614467,2023,"list(list(c(-87.96669, -87.96669, -87.96669, -87.96735, -87.96734, -87.96734, -87.96669, -87.96669, -87.96669, 42.02406, 42.02414, 42.02417, 42.02417, 42.02394, 42.02381, 42.02381, 42.02384, 42.02406)))"
31,0822402069,08224020690000,2022,-87.96701883904178,42.02435155459682,08224020690000,NA,NA,NA,NA,1614916 - BILL KANETIS TRUST,8,Non-Incentive,BILL KANETIS TRUST,1614916,2023,"list(list(c(-87.96669, -87.96669, -87.96669, -87.96735, -87.96735, -87.96669, 42.02417, 42.02429, 42.02453, 42.02453, 42.02417, 42.02417)))"
31,0822402070,08224020520000,2022,-87.96636335040914,42.02504354219686,08224020700000,NA,NA,NA,NA,1612420 - ALBERT B GUALANO,7,Non-Incentive,ALBERT B GUALANO,1612420,2023,"list(list(c(-87.96603, -87.96603, -87.96604, -87.96669, -87.96669, -87.96669, -87.96603, 42.02483, 42.025, 42.02526, 42.02526, 42.02508, 42.02483, 42.02483)))"
26,0822402071,08224020710000,2022,-87.96940216465659,42.02488215538048,08224020710000,NA,NA,NA,NA,1616421 - PETER CHRISTOPOULOS,6,Non-Incentive,PETER CHRISTOPOULOS,1616421,2022,"list(list(c(-87.96906, -87.96906, -87.96975, -87.96975, -87.96906, 42.02479, 42.02498, 42.02497, 42.02479, 42.02479)))"
30,0822402072,08224020720000,2022,-87.96792290072052,42.02572953257647,08224020720000,NA,NA,NA,NA,1601805 - JIM WEBB,3,Non-Incentive,JIM WEBB,1601805,2012,"list(list(c(-87.96822, -87.9678, -87.96758, -87.96758, -87.96781, -87.96822, -87.96822, 42.0256, 42.0256, 42.02561, 42.02581, 42.02584, 42.0259, 42.0256)))"
30,0822402073,08224020460000,2022,-87.96789721008844,42.025484246422515,08224020730000,NA,NA,NA,NA,1601805 - JIM WEBB,3,Non-Incentive,JIM WEBB,1601805,2012,"list(list(c(-87.96758, -87.96758, -87.9678, -87.96822, -87.96821, -87.96821, -87.96758, 42.02537, 42.02561, 42.0256, 42.0256, 42.02538, 42.02537, 42.02537)))"
30,0822402074,08224020740000,2022,-87.9685208726179,42.02479543043096,08224020740000,NA,NA,NA,NA,1612494 - NOELLE D'AMBROSIO,11,Non-Incentive,NOELLE D'AMBROSIO,1612494,2023,"list(list(c(-87.9682, -87.9682, -87.9682, -87.96885, -87.96884, -87.96819, -87.96819, -87.9682, 42.02484, 42.02493, 42.025, 42.025, 42.02459, 42.02459, 42.02465, 42.02484)))"
30,0822402075,08224020750000,2022,-87.96851201776069,42.024359071139365,08224020750000,UNKNOWN,1504834002,1,2015,1613791 - TDDK PROPERTIES LLC,10,Incentive,TDDK PROPERTIES LLC,1613791,2020,"list(list(c(-87.96818, -87.96818, -87.96819, -87.96884, -87.96884, -87.96818, 42.02413, 42.02431, 42.02459, 42.02459, 42.02413, 42.02413)))"
30,0822402081,08224020810000,2022,-87.96785586389686,42.02349000697841,08224020810000,GIZMOREIT INC,2108510016,1,2020,1612692 - JOHN A COSTANZA,8,Non-Incentive,JOHN A COSTANZA,1612692,2020,"list(list(c(-87.96756, -87.96817, -87.96816, -87.96816, -87.96816, -87.96815, -87.96815, -87.96755, -87.96755, -87.96756, 42.02377, 42.02377, 42.02357, 42.02349, 42.02342, 42.0233, 42.02321, 42.02321, 42.02342, 42.02377)))"
30,0822402082,08224020820000,2022,-87.96789135884163,42.0229284662244,08224020820000,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.96814, -87.96764, -87.96764, -87.96814, -87.96814, 42.02289, 42.0229, 42.02296, 42.02296, 42.02289)))"
30,0822402084,08224020840000,2022,-87.96854634991719,42.025663629289525,08224020840000,TAI & JUM LEE,317026079,1,2003,1610496 - TAI LEE,14,Non-Incentive,TAI LEE,1610496,2023,"list(list(c(-87.96821, -87.96822, -87.96822, -87.96886, -87.96885, -87.96821, 42.02538, 42.0256, 42.0259, 42.02599, 42.02538, 42.02538)))"
30,0822402085,08224020850000,2022,-87.96849805735614,42.02342904631723,08224020850000,NA,NA,NA,NA,1615999 - 221 LIVELY VENTURE,8,Incentive,221 LIVELY VENTURE,1615999,2022,"list(list(c(-87.96847, -87.96815, -87.96816, -87.96816, -87.96816, -87.96884, -87.96883, -87.96847, 42.02329, 42.0233, 42.02342, 42.02349, 42.02357, 42.02357, 42.02329, 42.02329)))"
30,0822402086,08224020860000,2022,-87.96849083948834,42.023122311374905,08224020860000,MAC6 LLC,828835016,1,2008,1615453 - MAC6 LLC,12,Non-Incentive,MAC6 LLC,1615453,2023,"list(list(c(-87.96823, -87.96814, -87.96815, -87.96815, -87.96847, -87.96883, -87.96883, -87.96823, 42.02296, 42.02296, 42.02321, 42.0233, 42.02329, 42.02329, 42.02295, 42.02296)))"
28,0822402087,08224020870000,2022,-87.96534606679617,42.02356720088531,08224020870000,PLYMOUTH 189 SEEGERS LLC,1430216093,2,2014,1610711 - PLYMOUTH 189 SEEGERS L,10,Incentive,PLYMOUTH 189 SEEGERS L,1610711,2023,"list(list(c(-87.96536, -87.96488, -87.96488, -87.96488, -87.96536, -87.96582, -87.96581, -87.96536, 42.02345, 42.02345, 42.02348, 42.02368, 42.02368, 42.02368, 42.02345, 42.02345)))"
28,0822402088,08224020870000,2022,-87.96534850876681,42.02379773769926,08224020880000,PLYMOUTH 189 SEEGERS LLC,1430216093,2,2014,1610711 - PLYMOUTH 189 SEEGERS L,10,Incentive,PLYMOUTH 189 SEEGERS L,1610711,2023,"list(list(c(-87.96536, -87.96488, -87.96488, -87.96582, -87.96582, -87.96536, 42.02368, 42.02368, 42.02391, 42.02391, 42.02368, 42.02368)))"
28,0822402089,08224020891001,2022,-87.96537627370891,42.024646701495556,08224020891001,Chicago Title Land Trust Company  a,1305833070,1,2013,1613171 - 221 LIVELY BLVD. BUILD,10,Incentive,221 LIVELY BLVD. BUILD,1613171,2023,"list(list(c(-87.96488, -87.96488, -87.96488, -87.96489, -87.96512, -87.96539, -87.96552, -87.96583, -87.96583, -87.96582, -87.96582, -87.96488, 42.02391, 42.02392, 42.02474, 42.02513, 42.02526, 42.02542, 42.02545, 42.02553, 42.02501, 42.0242, 42.02391, 42.02391)))"
28,0822402089,08224020891002,2022,-87.96537627370891,42.024646701495556,08224020891002,"CHICAGO TITLE LAND TRUST COMPANY, AS TRUSTEE UNDER THE PROVISONS OF A CERTAIN TRUST AGREEMENT DATED 2/15/13 AND KNOWN AS TRUST NUMBER",1601547083,1,2016,1613171 - 221 LIVELY BLVD. BUILD,10,Incentive,221 LIVELY BLVD. BUILD,1613171,2023,"list(list(c(-87.96488, -87.96488, -87.96488, -87.96489, -87.96512, -87.96539, -87.96552, -87.96583, -87.96583, -87.96582, -87.96582, -87.96488, 42.02391, 42.02392, 42.02474, 42.02513, 42.02526, 42.02542, 42.02545, 42.02553, 42.02501, 42.0242, 42.02391, 42.02391)))"
28,0822402089,08224020891003,2022,-87.96537627370891,42.024646701495556,08224020891003,NA,NA,NA,NA,1613171 - 221 LIVELY BLVD. BUILD,12,Non-Incentive,221 LIVELY BLVD. BUILD,1613171,2023,"list(list(c(-87.96488, -87.96488, -87.96488, -87.96489, -87.96512, -87.96539, -87.96552, -87.96583, -87.96583, -87.96582, -87.96582, -87.96488, 42.02391, 42.02392, 42.02474, 42.02513, 42.02526, 42.02542, 42.02545, 42.02553, 42.02501, 42.0242, 42.02391, 42.02391)))"
28,0822403010,08224030100000,2022,-87.96061555688634,42.0228957123156,08224030100000,NA,2202413034,4,2022,1616862 - FAS DEPT 1401 843,9,Non-Incentive,FAS DEPT 1401 843,1616862,2022,"list(list(c(-87.96098, -87.96098, -87.96067, -87.96024, -87.96024, -87.96098, 42.02316, 42.02261, 42.02261, 42.02265, 42.02318, 42.02316)))"
28,0822403013,08224030130000,2022,-87.96301944354069,42.023400717098994,08224030130000,NA,2202413034,4,2022,1616862 - FAS DEPT 1401 843,12,Non-Incentive,FAS DEPT 1401 843,1616862,2022,"list(list(c(-87.96345, -87.96331, -87.963, -87.96251, -87.96253, -87.96254, -87.96365, -87.96345, 42.02293, 42.0227, 42.02258, 42.02259, 42.02393, 42.02412, 42.02411, 42.02293)))"
28,0822403014,08224030140000,2022,-87.96151218354437,42.02349653509229,08224030140000,THE VILLAGE OF ELK GROVE,1830457039,1,2018,1612795 - ELK GROVE HOLDINGS INC,9,Non-Incentive,ELK GROVE HOLDINGS INC,1612795,2018,"list(list(c(-87.96025, -87.96051, -87.96123, -87.96124, -87.96125, -87.96125, -87.96126, -87.96126, -87.96127, -87.96128, -87.96128, -87.96129, -87.96129, -87.9613, -87.9613, -87.96131, -87.96132, -87.96133, -87.96133, -87.96134, -87.96135, -87.96253, -87.96251, -87.96098, -87.96098, -87.96024, -87.96025, 42.0237, 42.02392, 42.02452, 42.02453, 42.02453, 42.02454, 42.02454, 42.02455, 42.02455, 42.02455, 42.02456, 42.02456, 42.02457, 42.02457, 42.02458, 42.02458, 42.02459, 42.02459, 42.0246, 42.0246, 
42.02461, 42.02393, 42.02259, 42.02261, 42.02316, 42.02318, 42.0237)))"
28,0822403015,08224030150000,2022,-87.96288932141194,42.02473826565785,08224030150000,NA,2202413034,4,2022,1616862 - FAS DEPT 1401 843,12,Non-Incentive,FAS DEPT 1401 843,1616862,2022,"list(list(c(-87.96135, -87.96136, -87.96136, -87.96137, -87.96137, -87.96138, -87.96139, -87.96139, -87.9614, -87.9614, -87.96141, -87.96142, -87.96142, -87.96143, -87.96143, -87.96144, -87.96145, -87.96145, -87.96146, -87.96146, -87.96147, -87.96148, -87.96148, -87.96149, -87.96149, -87.9615, -87.96151, -87.96151, -87.96152, -87.96153, -87.96154, -87.96154, -87.96155, -87.96156, -87.96157, -87.96157, -87.96158, -87.96159, -87.96159, -87.9616, -87.96161, -87.96161, -87.96162, -87.96163, -87.96164, 
-87.96164, -87.96165, -87.96166, -87.96167, -87.96168, -87.96168, -87.96169, -87.9617, -87.96171, -87.96171, -87.96172, -87.96173, -87.96173, -87.96174, -87.96175, -87.96175, -87.96176, -87.96177, -87.96177, -87.96178, -87.96179, -87.9618, -87.96181, -87.96182, -87.96183, -87.96184, -87.96185, -87.96185, -87.96186, -87.96187, -87.96188, -87.96189, -87.9619, -87.96191, -87.96191, -87.96192, -87.96193, -87.96194, -87.96195, -87.96195, -87.96196, -87.96197, -87.96197, -87.96198, -87.96199, -87.96199, 
-87.962, -87.96201, -87.96202, -87.96203, -87.96204, -87.96204, -87.96205, -87.96206, -87.96206, -87.96207, -87.96208, -87.96209, -87.9621, -87.96211, -87.96211, -87.96212, -87.96213, -87.96213, -87.96214, -87.96215, -87.96216, -87.96216, -87.96217, -87.96218, -87.96218, -87.96219, -87.9622, -87.96221, -87.96221, -87.96222, -87.96223, -87.96224, -87.96225, -87.96226, -87.96226, -87.96227, -87.96228, -87.96229, -87.96229, -87.9623, -87.96231, -87.96232, -87.96232, -87.96233, -87.96234, -87.96234, 
-87.96235, -87.96236, -87.96237, -87.96237, -87.96238, -87.96239, -87.9624, -87.9624, -87.96241, -87.96242, -87.96243, -87.96243, -87.96244, -87.96245, -87.96246, -87.96247, -87.96247, -87.96311, -87.96348, -87.96373, -87.96372, -87.96413, -87.96412, -87.96371, -87.96365, -87.96254, -87.96253, -87.96135, 42.02461, 42.02461, 42.02462, 42.02462, 42.02463, 42.02463, 42.02463, 42.02464, 42.02464, 42.02465, 42.02465, 42.02465, 42.02466, 42.02466, 42.02467, 42.02467, 42.02467, 42.02468, 42.02468, 42.02469, 
42.02469, 42.02469, 42.0247, 42.0247, 42.02471, 42.02471, 42.02471, 42.02472, 42.02472, 42.02473, 42.02473, 42.02474, 42.02474, 42.02475, 42.02475, 42.02476, 42.02476, 42.02476, 42.02477, 42.02477, 42.02477, 42.02478, 42.02478, 42.02479, 42.02479, 42.0248, 42.0248, 42.02481, 42.02481, 42.02481, 42.02482, 42.02482, 42.02483, 42.02483, 42.02484, 42.02484, 42.02484, 42.02485, 42.02485, 42.02485, 42.02486, 42.02486, 42.02486, 42.02487, 42.02487, 42.02488, 42.02488, 42.02489, 42.02489, 42.0249, 42.0249, 
42.0249, 42.02491, 42.02491, 42.02492, 42.02492, 42.02493, 42.02493, 42.02493, 42.02494, 42.02494, 42.02495, 42.02495, 42.02495, 42.02496, 42.02496, 42.02496, 42.02497, 42.02497, 42.02497, 42.02498, 42.02498, 42.02498, 42.02499, 42.02499, 42.02499, 42.025, 42.025, 42.025, 42.02501, 42.02501, 42.02501, 42.02502, 42.02502, 42.02502, 42.02503, 42.02503, 42.02503, 42.02504, 42.02504, 42.02504, 42.02504, 42.02505, 42.02505, 42.02505, 42.02506, 42.02506, 42.02506, 42.02506, 42.02507, 42.02507, 42.02507, 
42.02508, 42.02508, 42.02508, 42.02509, 42.02509, 42.02509, 42.02509, 42.0251, 42.0251, 42.0251, 42.0251, 42.02511, 42.02511, 42.02511, 42.02512, 42.02512, 42.02512, 42.02512, 42.02513, 42.02513, 42.02513, 42.02513, 42.02514, 42.02514, 42.02514, 42.02514, 42.02515, 42.02515, 42.02515, 42.02515, 42.02516, 42.02531, 42.02539, 42.02545, 42.02548, 42.02539, 42.02538, 42.02517, 42.02445, 42.02411, 42.02412, 42.02393, 42.02461)))"
33,0823300041,08233000410000,2022,-87.95911568301065,42.022906828246775,08233000410000,VILLAGE OF ELK GROVE VILLAGE,2312345121,1,2023,"1610828 - 1800 OAKTON EG, LLC",4,Non-Incentive,"1800 OAKTON EG, LLC",1610828,2022,"list(list(c(-87.95862, -87.95914, -87.95931, -87.95939, -87.95952, -87.95951, -87.95862, -87.95862, 42.02287, 42.02326, 42.02314, 42.02314, 42.02314, 42.02268, 42.02268, 42.02287)))"
33,0823300042,08233000420000,2022,-87.9593362453706,42.02373125569545,08233000420000,AMFAR CORPORATION,2202112000,1,2022,1611223 - GW PROPERTY GROUP LLC-,9,Non-Incentive,GW PROPERTY GROUP LLC-,1611223,2021,"list(list(c(-87.95931, -87.95914, -87.95922, -87.9587, -87.95948, -87.9597, -87.9597, -87.9597, -87.95939, -87.95931, 42.02314, 42.02326, 42.02333, 42.02372, 42.0243, 42.0243, 42.02411, 42.0234, 42.02314, 42.02314)))"
33,0823300043,08233000430000,2022,-87.9583629681927,42.02309027081288,08233000430000,THE VILLAGE OF ELK GROVE VILLAGE,2312233099,1,2023,1612766 - SABEEN HOSPITALITYLLC,11,Non-Incentive,SABEEN HOSPITALITYLLC,1612766,2022,"list(list(c(-87.9587, -87.95922, -87.95914, -87.95862, -87.95862, -87.95858, -87.95729, -87.9587, 42.02372, 42.02333, 42.02326, 42.02287, 42.02268, 42.02266, 42.02267, 42.02372)))"
34,0825302001,08253020010000,2022,-87.93770437554045,42.01010834776369,08253020010000,"KINDER MORGAN OPERATING L.P. ""D""",1603419047,1,2016,1613518 - KINDER MORGAN INC,11,Non-Incentive,KINDER MORGAN INC,1613518,2023,"list(list(c(-87.94005, -87.94, -87.93998, -87.93996, -87.9398, -87.93968, -87.93956, -87.93944, -87.93932, -87.9392, -87.93908, -87.93896, -87.93806, -87.93539, -87.93545, -87.93615, -87.9371, -87.93792, -87.93884, -87.93972, -87.94007, -87.94005, 42.01058, 42.01058, 42.00938, 42.00871, 42.00852, 42.0085, 42.00849, 42.00847, 42.00846, 42.00845, 42.00844, 42.00843, 42.0084, 42.00844, 42.01179, 42.01178, 42.01178, 42.01177, 42.01176, 42.01176, 42.01175, 42.01058)))"
35,0826100009,08261000090000,2022,-87.95846874717517,42.02130211035409,08261000090000,"SEEFRIED-PSO CHICAGO O'HARE II, LLC",2303813030,1,2023,1615110 - EDESSA HOLDINGS LLC,12,Non-Incentive,EDESSA HOLDINGS LLC,1615110,2023,"list(list(c(-87.95828, -87.95799, -87.9577, -87.95742, -87.95693, -87.95716, -87.9575, -87.95794, -87.9583, -87.95948, -87.95946, -87.95862, -87.95857, -87.95828, 42.02082, 42.02082, 42.02083, 42.02083, 42.02084, 42.02103, 42.02132, 42.02169, 42.02199, 42.0218, 42.02081, 42.02082, 42.02082, 42.02082)))"
36,0826100011,08261000110000,2022,-87.9573063665008,42.01835283104836,08261000110000,"ILLINOIS I&amp;L LL, LLC",2028908007,9,2020,1615670 - ILLINOIS I L VENTURE,14,Non-Incentive,ILLINOIS I L VENTURE,1615670,2023,"list(list(c(-87.95631, -87.95542, -87.95516, -87.9552, -87.9555, -87.95683, -87.95731, -87.95767, -87.95796, -87.95826, -87.95855, -87.95944, -87.95942, -87.95939, -87.95845, -87.95785, -87.95724, -87.95631, 42.01709, 42.01711, 42.01711, 42.01937, 42.01964, 42.01963, 42.01963, 42.01962, 42.01962, 42.01962, 42.01962, 42.01961, 42.0187, 42.01707, 42.01708, 42.01708, 42.01709, 42.01709)))"
35,0826100013,08261000130000,2022,-87.95901182443048,42.020556040606536,08261000130000,NA,NA,NA,NA,1610249 - CHICAGO GRANITE & MARB,13,Non-Incentive,CHICAGO GRANITE & MARB,1610249,2023,"list(list(c(-87.95857, -87.95862, -87.95946, -87.95945, -87.95856, -87.95857, 42.02082, 42.02082, 42.02081, 42.02029, 42.0203, 42.02082)))"
35,0826100014,08261000140000,2022,-87.95842175966325,42.02056313407167,08261000140000,ISBS LLC,1113233083,4,2011,1613490 - DAVID BOELTER,14,Incentive,DAVID BOELTER,1613490,2023,"list(list(c(-87.95828, -87.95857, -87.95856, -87.95827, -87.95828, 42.02082, 42.02082, 42.0203, 42.02031, 42.02082)))"
35,0826100015,08261000140000,2022,-87.95812901866934,42.02056593902977,08261000150000,ISBS LLC,1113233083,4,2011,1613490 - DAVID BOELTER,14,Incentive,DAVID BOELTER,1613490,2023,"list(list(c(-87.95798, -87.95799, -87.95828, -87.95827, -87.95815, -87.95798, -87.95798, 42.02055, 42.02082, 42.02082, 42.02031, 42.02031, 42.02031, 42.02055)))"
35,0826100016,08261000140000,2022,-87.95783523377752,42.020567502617034,08261000160000,ISBS LLC,1113233083,4,2011,1613490 - DAVID BOELTER,14,Incentive,DAVID BOELTER,1613490,2023,"list(list(c(-87.9577, -87.95799, -87.95798, -87.95798, -87.95768, -87.9577, 42.02083, 42.02082, 42.02055, 42.02031, 42.02031, 42.02083)))"
35,0826100017,08261000140000,2022,-87.95755146971185,42.020571572485125,08261000170000,ISBS LLC,1113233083,4,2011,1613490 - DAVID BOELTER,14,Incentive,DAVID BOELTER,1613490,2023,"list(list(c(-87.95742, -87.9577, -87.95768, -87.95741, -87.95742, 42.02083, 42.02083, 42.02031, 42.02031, 42.02083)))"
36,0826100020,08261000200000,2022,-87.9589992330862,42.01987166873575,08261000200000,JIMMY'S HEALTHY FOODS INC.,2326333147,1,2023,"1613099 - FIRST AMERICAN BANK, T",10,Non-Incentive,"FIRST AMERICAN BANK, T",1613099,2023,"list(list(c(-87.95856, -87.95945, -87.95944, -87.95944, -87.95855, -87.95856, 42.02013, 42.02012, 42.0199, 42.01961, 42.01962, 42.02013)))"
36,0826100029,08261000290000,2022,-87.95725374878447,42.01988717922655,08261000290000,"LAKELIFE INVESTMENTS, LLC, AN ILLINOIS LIMITED LIABILITY COMPANY",2310055220,1,2023,"1614037 - SBC PROPERTIES, LLC",8,Non-Incentive,"SBC PROPERTIES, LLC",1614037,2022,"list(list(c(-87.95684, -87.95768, -87.95767, -87.95731, -87.95683, -87.95684, 42.02015, 42.02014, 42.01962, 42.01963, 42.01963, 42.02015)))"
36,0826100030,08261000300000,2022,-87.95811573179807,42.019879537272594,08261000300000,DISTRICT LODGE 141 IAMAW,21240558,1,2002,1614226 - IAMAW DISTRICT 141,9,Non-Incentive,IAMAW DISTRICT 141,1614226,2019,"list(list(c(-87.95767, -87.95768, -87.95798, -87.95827, -87.95832, -87.95856, -87.95855, -87.95826, -87.95796, -87.95767, 42.01962, 42.02014, 42.02014, 42.02014, 42.02014, 42.02013, 42.01962, 42.01962, 42.01962, 42.01962)))"
35,0826100034,08261000340000,2022,-87.9589920069159,42.0220461799269,08261000340000,"STATE OF ILLINOIS, DEPART",2007946610,1,2019,1614274 - 1805 INC,9,Non-Incentive,1805 INC,1614274,2022,"list(list(c(-87.95868, -87.95868, -87.95928, -87.95949, -87.95948, -87.95948, -87.9583, -87.95852, -87.9586, -87.95868, 42.02223, 42.02224, 42.02223, 42.02217, 42.02199, 42.0218, 42.02199, 42.02217, 42.02223, 42.02223)))"
36,0826100035,08261000350000,2022,-87.95891604212008,42.01660782271406,08261000350000,"BURNHAM FORTUNE, LLC",311444069,7,2003,1612607 - BURNHAM FORTUNE LLC,12,Non-Incentive,BURNHAM FORTUNE LLC,1612607,2023,"list(list(c(-87.95844, -87.95845, -87.95939, -87.95938, -87.95844, 42.01615, 42.01708, 42.01707, 42.01614, 42.01615)))"
36,0826100036,08261000360000,2022,-87.9578414908641,42.0166170869825,08261000360000,"BURNHAM FORTUNE, LLC",311444069,7,2003,1612607 - BURNHAM FORTUNE LLC,12,Non-Incentive,BURNHAM FORTUNE LLC,1612607,2023,"list(list(c(-87.95818, -87.95723, -87.95724, -87.95785, -87.95845, -87.95844, -87.95818, 42.01615, 42.01616, 42.01709, 42.01708, 42.01708, 42.01615, 42.01615)))"
